time/total_timesteps,train/std,train/entropy_loss,rollout/ep_len_mean,time/fps,train/explained_variance,train/policy_loss,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,time/iterations,train/value_loss,eval/mean_ep_length,eval/mean_reward
937500,0.7020956873893738,-19.693307876586914,130.85,186,-2.2861759662628174,-125.3252182006836,0.0007,649.30881962,5029,187499,187500,43.24463653564453,,
938000,0.6999892592430115,-19.642263412475586,129.67,186,-0.8036372661590576,348.871337890625,0.0007,643.3213649500001,5031,187599,187600,310.6007995605469,,
938500,0.7005048990249634,-19.665374755859375,131.14,186,-2.121966600418091,-61.79146957397461,0.0007,650.63942089,5033,187699,187700,11.69758129119873,,
939000,0.7015900015830994,-19.692813873291016,131.45,186,-9.698168754577637,-231.72402954101562,0.0007,652.2233665,5035,187799,187800,154.83343505859375,,
939500,0.7007641196250916,-19.69406509399414,129.81,186,-2.397193431854248,-181.6888885498047,0.0007,644.33052984,5038,187899,187900,176.5780792236328,,
940000,0.6998591423034668,-19.690168380737305,,,-7.4839277267456055,-99.0656967163086,0.0007,,,187999,,49.70719528198242,155.45,770.1804438489547
940000,,,129.98,186,,,,645.2906660900001,5047,,188000,,,
940500,0.7009852528572083,-19.713682174682617,130.15,186,0.322334349155426,-37.720672607421875,0.0007,646.55105912,5049,188099,188100,5.294570446014404,,
941000,0.7029212713241577,-19.76991081237793,129.73,186,-12.94379711151123,-7.147637844085693,0.0007,644.6578522899999,5052,188199,188200,8.18784236907959,,
941500,0.7044584155082703,-19.785978317260742,130.35,186,-6.307304382324219,81.2155990600586,0.0007,647.7415822400001,5054,188299,188300,20.064611434936523,,
942000,0.7050465941429138,-19.78528594970703,130.18,186,-2.593524932861328,-19.2406005859375,0.0007,647.02748358,5056,188399,188400,2.612265110015869,,
942500,0.7024504542350769,-19.741666793823242,131.09,186,-11.555526733398438,159.5231170654297,0.0007,651.49156934,5059,188499,188500,318.4015808105469,,
943000,0.7024104595184326,-19.74777603149414,132.29,186,-9.404923439025879,56.58974838256836,0.0007,657.4838785999999,5061,188599,188600,31.7858943939209,,
943500,0.7029265761375427,-19.743438720703125,129.7,186,-2.511486530303955,97.91961669921875,0.0007,644.68632042,5063,188699,188700,31.199697494506836,,
944000,0.703104555606842,-19.747303009033203,130.07,186,-23.708370208740234,-20.13629150390625,0.0007,646.5637625200001,5066,188799,188800,11.1367769241333,,
944500,0.7023911476135254,-19.728025436401367,127.72,186,-89.61711883544922,-337.8851623535156,0.0007,635.06570523,5068,188899,188900,417.7002868652344,,
945000,0.7017270922660828,-19.713153839111328,,,-24.789588928222656,-533.2923583984375,0.0007,,,188999,,801.4771118164062,91.95,457.4498215453932
945000,,,127.57,186,,,,634.48784199,5074,,189000,,,
945500,0.7025814056396484,-19.720478057861328,126.82,186,0.8751554787158966,85.06932830810547,0.0007,630.69338037,5076,189099,189100,16.06117057800293,,
946000,0.7025538086891174,-19.73777198791504,125.1,186,-3.273505687713623,-452.099365234375,0.0007,621.9762266199999,5078,189199,189200,533.8206787109375,,
946500,0.701784074306488,-19.730987548828125,123.3,186,-0.128983736038208,-106.18743133544922,0.0007,613.1032498899999,5080,189299,189300,45.222633361816406,,
947000,0.7022698521614075,-19.74620819091797,120.81,186,-1.7153754234313965,144.4803466796875,0.0007,600.93403173,5082,189399,189400,113.5716323852539,,
947500,0.7029633522033691,-19.74034881591797,120.62,186,-3.808173179626465,78.09748840332031,0.0007,599.92184769,5084,189499,189500,105.93303680419922,,
948000,0.7031189799308777,-19.75823402404785,120.2,186,-20.52840232849121,300.0924987792969,0.0007,597.8140688,5086,189599,189600,374.4740295410156,,
948500,0.7051252722740173,-19.797834396362305,117.77,186,-11.820830345153809,60.93960189819336,0.0007,586.0042937400001,5088,189699,189700,22.013904571533203,,
949000,0.7036747336387634,-19.742040634155273,116.55,186,-1.7002108097076416,122.79193115234375,0.0007,579.91682311,5090,189799,189800,60.687129974365234,,
949500,0.7033103108406067,-19.749073028564453,116.92,186,-71.03187561035156,343.6544189453125,0.0007,582.02738024,5092,189899,189900,409.6208190917969,,
950000,0.702063798904419,-19.721221923828125,,,-0.810006856918335,36.84062576293945,0.0007,,,189999,,11.344659805297852,70.95,354.7291036252165
950000,,,112.76,186,,,,561.5583698500001,5097,,190000,,,
950500,0.7026327252388,-19.737430572509766,110.04,186,-1.8031072616577148,39.38256072998047,0.0007,547.94666413,5099,190099,190100,18.949514389038086,,
951000,0.6997814178466797,-19.667999267578125,105.54,186,0.45629698038101196,-1893.2760009765625,0.0007,525.72214352,5101,190199,190200,15096.681640625,,
951500,0.7001966834068298,-19.683074951171875,102.97,186,0.6655036807060242,-10.3916015625,0.0007,512.9550446500001,5103,190299,190300,8.575923919677734,,
952000,0.6995481252670288,-19.672399520874023,97.4,186,-3.791797161102295,-282.37890625,0.0007,485.11155735999995,5106,190399,190400,265.5174560546875,,
952500,0.699141800403595,-19.671920776367188,93.37,186,-2.7420148849487305,294.2227478027344,0.0007,464.82804589,5108,190499,190500,336.2835998535156,,
953000,0.6977736949920654,-19.655059814453125,89.19,186,-6.21072244644165,-391.56964111328125,0.0007,444.08934974999994,5110,190599,190600,478.69049072265625,,
953500,0.697413444519043,-19.649005889892578,85.71,186,0.339505672454834,-180.33070373535156,0.0007,426.80746515,5112,190699,190700,76.75190734863281,,
954000,0.6984559297561646,-19.658405303955078,84.17,186,-3.3376431465148926,-49.9027099609375,0.0007,419.2981022200001,5115,190799,190800,81.26213836669922,,
954500,0.6987801790237427,-19.650943756103516,80.35,186,-0.22471511363983154,-109.8844985961914,0.0007,400.30276562,5117,190899,190900,77.31624603271484,,
955000,0.7001242637634277,-19.67620086669922,,,-13.768383026123047,207.45127868652344,0.0007,,,190999,,235.7970733642578,43.45,215.6705547663849
955000,,,76.04,186,,,,378.89352570000005,5121,,191000,,,
955500,0.7000609040260315,-19.67249870300293,72.03,186,-23.9406681060791,-755.227294921875,0.0007,358.97524569000007,5123,191099,191100,1893.6370849609375,,
956000,0.7032613158226013,-19.75611686706543,68.65,186,0.10195779800415039,-16.641408920288086,0.0007,342.39336054,5126,191199,191200,9.593794822692871,,
956500,0.7038559317588806,-19.781208038330078,66.66,186,-2.2588863372802734,-193.22259521484375,0.0007,332.6073493099999,5128,191299,191300,191.82302856445312,,
957000,0.7030916213989258,-19.731550216674805,66.51,186,0.8023388683795929,103.245361328125,0.0007,331.69750884,5130,191399,191400,22.63454818725586,,
957500,0.7055832147598267,-19.788450241088867,66.38,186,-0.3555856943130493,91.9327621459961,0.0007,331.19336413,5133,191499,191500,78.25518798828125,,
958000,0.7062312960624695,-19.805572509765625,65.26,186,-6.110009670257568,312.0191345214844,0.0007,325.66243192999997,5135,191599,191600,348.88616943359375,,
958500,0.7056922316551208,-19.776199340820312,65.25,186,-25.514549255371094,91.49435424804688,0.0007,325.76498136000004,5137,191699,191700,341.8169860839844,,
959000,0.7061485648155212,-19.779001235961914,64.33,186,0.5295552015304565,100.494873046875,0.0007,321.68257673000005,5139,191799,191800,32.41210174560547,,
959500,0.7057124972343445,-19.749353408813477,63.35,186,-0.31763923168182373,461.2059631347656,0.0007,317.30971483999997,5142,191899,191900,533.0562744140625,,
960000,0.7059763073921204,-19.77558708190918,,,-1.8160631656646729,-103.743896484375,0.0007,,,191999,,64.86314392089844,57.95,294.80759676713495
960000,,,62.73,186,,,,314.5691347399999,5146,,192000,,,
960500,0.7058214545249939,-19.763919830322266,63.29,186,-1.2905020713806152,47.779354095458984,0.0007,317.35844825,5148,192099,192100,24.69697380065918,,
961000,0.7062281966209412,-19.785816192626953,64.7,186,-4.366944313049316,410.4303894042969,0.0007,324.39127329999997,5151,192199,192200,396.5486145019531,,
961500,0.7037650942802429,-19.718215942382812,65.12,186,-2.1619443893432617,452.8815612792969,0.0007,326.46534921999995,5153,192299,192300,542.0436401367188,,
962000,0.7044195532798767,-19.731428146362305,65.4,186,-11.511940002441406,779.2872314453125,0.0007,327.50874455,5155,192399,192400,2082.590576171875,,
962500,0.7030319571495056,-19.70800018310547,65.72,186,0.3229968547821045,-62.00625228881836,0.0007,328.47329469,5157,192499,192500,39.1054801940918,,
963000,0.7025901675224304,-19.676481246948242,66.65,186,0.6117248833179474,-25.69418716430664,0.0007,332.87393097,5159,192599,192600,11.082954406738281,,
963500,0.702617883682251,-19.681486129760742,67.17,186,-0.9689207077026367,213.0092315673828,0.0007,335.70251139,5161,192699,192700,107.97065734863281,,
964000,0.7010565996170044,-19.6474609375,66.31,186,-0.9979233741760254,230.5721893310547,0.0007,331.8576484999999,5163,192799,192800,167.07803344726562,,
964500,0.6990723609924316,-19.608036041259766,66.46,186,-0.4653695821762085,-79.06715393066406,0.0007,332.88536719999996,5165,192899,192900,38.4377555847168,,
965000,0.6999103426933289,-19.62976837158203,,,0.6015916466712952,34.96291732788086,0.0007,,,192999,,6.046111583709717,56.6,288.37244029864667
965000,,,65.67,186,,,,329.42205059,5169,,193000,,,
965500,0.6979501843452454,-19.568052291870117,65.91,186,-0.4361879825592041,-29.814950942993164,0.0007,330.76016035,5171,193099,193100,10.048705101013184,,
966000,0.6979147791862488,-19.552005767822266,66.76,186,0.3044261336326599,0.993573009967804,0.0007,334.68412172000006,5173,193199,193200,3.6631791591644287,,
966500,0.6979301571846008,-19.568191528320312,66.39,186,-3.149893283843994,56.51408767700195,0.0007,332.69235467000004,5175,193299,193300,35.615684509277344,,
967000,0.6967941522598267,-19.550888061523438,66.05,186,0.9492297619581223,597.470458984375,0.0007,331.02358440000006,5177,193399,193400,2337.894287109375,,
967500,0.6964609026908875,-19.532470703125,64.62,186,-0.8708337545394897,101.77103424072266,0.0007,324.47048815,5179,193499,193500,61.5941276550293,,
968000,0.6964316368103027,-19.536666870117188,63.82,186,-1.725748062133789,-54.09586715698242,0.0007,320.99914967,5181,193599,193600,65.73766326904297,,
968500,0.6962159276008606,-19.534351348876953,64.02,186,-0.5440382957458496,-92.75740051269531,0.0007,322.94752873,5183,193699,193700,28.27115249633789,,
969000,0.6958864331245422,-19.522687911987305,64.32,186,-4.200329780578613,-105.6298828125,0.0007,324.86325505,5185,193799,193800,212.85391235351562,,
969500,0.6964547634124756,-19.5350399017334,64.34,186,0.45614731311798096,-20.755971908569336,0.0007,325.1931362,5187,193899,193900,6.655250549316406,,
970000,0.6971296668052673,-19.562467575073242,,,0.7941015362739563,189.68936157226562,0.0007,,,193999,,81.7356948852539,44.45,228.31021815687419
970000,,,64.62,186,,,,326.45780864,5191,,194000,,,
970500,0.6969760656356812,-19.56631851196289,64.82,186,0.1717703938484192,135.69210815429688,0.0007,326.98867495999997,5193,194099,194100,91.7464828491211,,
971000,0.6996766328811646,-19.611007690429688,65.98,186,-8.015778541564941,244.6474151611328,0.0007,332.09996646,5196,194199,194200,297.6142272949219,,
971500,0.7014510035514832,-19.667234420776367,67.81,186,-1.5117707252502441,170.1719207763672,0.0007,340.15782884,5198,194299,194300,98.86286926269531,,
972000,0.7003691792488098,-19.660324096679688,70.04,186,-0.460673451423645,-4.786380290985107,0.0007,350.51148601000006,5200,194399,194400,2.768942356109619,,
972500,0.6978484988212585,-19.58925437927246,71.56,186,-6.890408515930176,87.63170623779297,0.0007,357.25332254000006,5202,194499,194500,26.542333602905273,,
973000,0.6988239884376526,-19.626062393188477,73.19,186,-10.079380989074707,89.09362030029297,0.0007,364.57249565,5204,194599,194600,25.559436798095703,,
973500,0.6985028386116028,-19.626022338867188,74.88,186,-4.491641998291016,101.5654525756836,0.0007,372.46137228,5206,194699,194700,22.90572738647461,,
974000,0.6964306831359863,-19.577390670776367,77.22,186,-32.6756477355957,9.344983100891113,0.0007,383.18414678,5209,194799,194800,6.841859340667725,,
974500,0.6976462006568909,-19.60269546508789,78.29,186,-18.07668113708496,76.24494171142578,0.0007,387.87825985,5211,194899,194900,19.5513916015625,,
975000,0.697143018245697,-19.593952178955078,,,-33.98629379272461,-49.64711380004883,0.0007,,,194999,,39.93990707397461,78.6,380.2960158347152
975000,,,79.44,186,,,,392.95527050000004,5216,,195000,,,
975500,0.6971234679222107,-19.59282684326172,81.29,186,-0.49197614192962646,-5.48638391494751,0.0007,401.35074994999997,5219,195099,195100,1.058956503868103,,
976000,0.696646511554718,-19.564960479736328,82.49,186,-3.1042771339416504,12.03977108001709,0.0007,406.45618944,5221,195199,195200,18.11563491821289,,
976500,0.6960813999176025,-19.565479278564453,84.71,186,-3.03533935546875,150.69337463378906,0.0007,416.9679724299999,5223,195299,195300,74.38521575927734,,
977000,0.6983560919761658,-19.624753952026367,87.18,186,-58.805606842041016,339.2468566894531,0.0007,428.74671517999997,5226,195399,195400,463.4079284667969,,
977500,0.6976820826530457,-19.59207534790039,88.94,186,-65.18380737304688,-258.3766784667969,0.0007,437.02462891000005,5228,195499,195500,280.089599609375,,
978000,0.6990165710449219,-19.631855010986328,89.75,186,-7.204261779785156,86.88043212890625,0.0007,440.30558692,5230,195599,195600,31.689559936523438,,
978500,0.699295163154602,-19.632699966430664,90.57,186,-42.29558563232422,-26.16853904724121,0.0007,443.75064676,5232,195699,195700,125.56780242919922,,
979000,0.6993607878684998,-19.637161254882812,91.29,187,-16.384389877319336,52.519264221191406,0.0007,446.42478431999996,5235,195799,195800,76.39796447753906,,
979500,0.7013846635818481,-19.653104782104492,92.41,187,0.28297287225723267,-7.320998668670654,0.0007,451.2183337700001,5237,195899,195900,6.372695446014404,,
980000,0.7022581100463867,-19.687644958496094,,,0.39027905464172363,-4317.95556640625,0.0007,,,195999,,60520.05078125,69.6,333.6766106152907
980000,,,92.63,186,,,,451.86948057999996,5242,,196000,,,
980500,0.7022268176078796,-19.67400360107422,92.17,186,-5.878730297088623,79.18952941894531,0.0007,449.6158837599999,5244,196099,196100,85.59496307373047,,
981000,0.7004122734069824,-19.644046783447266,90.08,186,-0.2535746097564697,50.39060592651367,0.0007,439.51661256999995,5246,196199,196200,11.731127738952637,,
981500,0.7007415890693665,-19.654754638671875,90.27,187,-2.746302604675293,149.9252166748047,0.0007,440.76018731000005,5248,196299,196300,54.84199142456055,,
982000,0.7012022137641907,-19.644027709960938,90.24,187,0.27404356002807617,-36.02581787109375,0.0007,440.98202965999997,5250,196399,196400,7.2164626121521,,
982500,0.7023320198059082,-19.677326202392578,88.87,187,-0.3252009153366089,112.5331802368164,0.0007,434.2926399699999,5252,196499,196500,42.51454544067383,,
983000,0.7019469141960144,-19.65100860595703,88.66,187,-2.497650384902954,-148.32803344726562,0.0007,433.4007397,5254,196599,196600,88.52495574951172,,
983500,0.6983216404914856,-19.598236083984375,88.75,187,-4.631148815155029,34.35930252075195,0.0007,434.09645843,5256,196699,196700,19.4316463470459,,
984000,0.6998894214630127,-19.6307373046875,89.51,187,-6.049950122833252,110.9212417602539,0.0007,438.13977478999993,5258,196799,196800,57.802406311035156,,
984500,0.6997864842414856,-19.642871856689453,89.98,187,-0.8962509632110596,-13.82391357421875,0.0007,440.79174664000004,5260,196899,196900,2.763413667678833,,
985000,0.69935142993927,-19.659423828125,,,-1.5114760398864746,18.0023136138916,0.0007,,,196999,,2.65358567237854,131.25,650.7471764730523
985000,,,91.02,186,,,,446.3746457799999,5268,,197000,,,
985500,0.6988141536712646,-19.64391326904297,91.51,186,-0.03210711479187012,-208.0600128173828,0.0007,449.12566556999997,5270,197099,197100,102.7737045288086,,
986000,0.6979604959487915,-19.627317428588867,93.02,186,-4.662311553955078,-0.03308563306927681,0.0007,456.76507208000004,5272,197199,197200,2.449094533920288,,
986500,0.6954725980758667,-19.556913375854492,93.12,187,-0.8164311647415161,-27.03413200378418,0.0007,457.47257962,5274,197299,197300,10.967913627624512,,
987000,0.6972321271896362,-19.6148738861084,93.49,187,-1.7859153747558594,-347.1532897949219,0.0007,459.6494485200001,5276,197399,197400,384.5240783691406,,
987500,0.6976712942123413,-19.588157653808594,94.29,187,-2.340843439102173,78.41378021240234,0.0007,464.06030507,5278,197499,197500,34.1550407409668,,
988000,0.6966063380241394,-19.5485897064209,96.02,187,-10.223713874816895,-174.9562225341797,0.0007,472.90826020000003,5281,197599,197600,114.96290588378906,,
988500,0.6982890963554382,-19.60662269592285,97.88,187,-59.4814453125,228.482177734375,0.0007,482.35947168999996,5283,197699,197700,198.57032775878906,,
989000,0.6973587870597839,-19.575321197509766,99.98,187,-0.9029881954193115,-250.32640075683594,0.0007,492.8851754499999,5285,197799,197800,209.7764129638672,,
989500,0.6977508068084717,-19.582916259765625,102.38,187,0.5588212609291077,80.38446807861328,0.0007,504.95711587000005,5287,197899,197900,30.4863338470459,,
990000,0.6963346600532532,-19.55183982849121,,,-3.558791160583496,162.31607055664062,0.0007,,,197999,,142.88172912597656,118.45,584.711286001507
