time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
5968,122,132425,54.657551765441895,18.73,28.84650230407715,1082,132433,-35.74251301,0.001,,
5972,122,132485,58.68090343475342,19.02,30.47500991821289,1082,132493,-35.966625230000005,0.001,,
5976,122,132515,53.86995951334635,19.02,31.801146371023997,1082,132524,-35.89953063,0.001,,
5980,122,132549,54.16835594177246,18.65,25.596073031425476,1083,132558,-35.250963320000004,0.001,,
5984,122,132584,52.74005889892578,18.62,30.515958150227863,1083,132593,-35.05897487,0.001,,
5988,122,132618,54.26905899047851,18.45,31.389746877882217,1083,132626,-35.023717270000006,0.001,,
5992,122,132651,52.89955139160156,18.46,31.58338029044015,1083,132659,-35.136577800000005,0.001,,
5996,122,132681,51.54391606648763,18.45,33.36302593776158,1084,132689,-35.008739600000006,0.001,,
6000,122,132734,55.06826877593994,18.61,29.950428826468332,1084,132741,-35.29963894,0.001,,
6004,122,132783,58.209957122802734,18.77,35.89976716041565,1084,132791,-35.44422555,0.001,,
6008,122,132813,54.32527287801107,18.94,25.817333221435547,1085,132837,-35.69480161,0.001,,
6012,122,132860,52.79203987121582,19.0,28.743587017059326,1085,132872,-35.822156,0.001,,
6016,122,132918,55.26297664642334,19.01,31.397837502615793,1085,132925,-35.630032410000005,0.001,,
6020,122,132962,49.25874996185303,19.14,28.50097792489188,1085,132970,-35.65240474000001,0.001,,
6024,122,132994,50.56092929840088,19.16,32.44299054145813,1086,133003,-35.814908190000004,0.001,,
6028,122,133025,55.3175900777181,19.15,28.4168278830392,1086,133032,-35.63942802000001,0.001,,
6032,122,133057,53.7686128616333,19.16,28.424322843551636,1086,133065,-35.57842649,0.001,,
6036,122,133092,54.31427154541016,19.18,28.428204006618923,1086,133100,-35.61723966,0.001,,
6040,122,133123,53.20568593343099,19.34,31.966297149658203,1087,133150,-35.877520200000006,0.001,,
6044,122,133174,53.616798400878906,19.86,36.40947604179382,1087,133236,-36.30653666999999,0.001,,
6048,122,133258,51.55240821838379,19.85,28.76502251625061,1087,133266,-36.26862164,0.001,,
6052,122,133291,52.97787952423096,19.84,28.849526087443035,1088,133299,-36.20488711,0.001,,
6056,122,133347,51.55524826049805,20.1,31.745203256607056,1088,133355,-36.298725139999995,0.001,,
6060,122,133378,56.21484375,10.17,35.47007315499442,1088,133386,-16.72108582,0.001,,
6064,122,133410,51.15724468231201,10.15,30.462271009172714,1089,133417,-16.7846101,0.001,,
6068,122,133440,54.91177272796631,10.16,35.79939866065979,1089,133449,-16.68544114,0.001,,
6072,122,133473,50.9326753616333,9.87,30.355465412139893,1089,133480,-16.59316397,0.001,,
6076,122,133501,49.68443044026693,9.85,33.51736313956125,1089,133509,-16.730416019999996,0.001,,
6080,122,133534,56.25613174438477,9.98,37.992994944254555,1090,133556,-17.00544491,0.001,,
6084,122,133580,54.939852714538574,9.95,27.93100881576538,1090,133588,-16.78937249,0.001,,
6088,122,133610,52.350717544555664,9.92,34.967279706682476,1090,133618,-16.580633080000002,0.001,,
6092,122,133648,55.636108943394255,9.97,30.209367165198692,1091,133656,-16.57412518,0.001,,
6096,122,133680,55.0176420211792,9.99,27.683894872665405,1091,133688,-16.61787197,0.001,,
6100,122,133710,53.06135559082031,9.77,26.697257586887904,1091,133718,-16.352419,0.001,,
6104,122,133743,53.7044677734375,9.6,31.675755739212036,1091,133751,-16.21799459,0.001,,
6108,122,133805,52.692409133911134,9.75,31.691380500793457,1092,133812,-16.28399872,0.001,,
6112,122,133870,55.698081970214844,10.27,33.615223737863396,1092,133899,-16.33206258,0.001,,
6116,122,133952,54.63525793287489,10.34,27.61235343085395,1093,133959,-16.6053651,0.001,,
6120,122,133982,55.41342544555664,10.19,28.749600546700613,1093,133989,-16.62853415,0.001,,
6124,122,134013,57.83844121297201,10.17,32.999946049281526,1093,134020,-16.59292256,0.001,,
6128,122,134045,53.6721134185791,10.21,29.253486394882202,1094,134053,-16.602272219999996,0.001,,
6132,122,134086,56.34897232055664,10.55,38.82327651977539,1094,134120,-17.14331934,0.001,,
6136,122,134154,54.00093803405762,10.63,33.65764467339767,1094,134163,-17.200272929999997,0.001,,
6140,122,134187,53.17037582397461,10.45,32.07457079206194,1095,134195,-16.88555048,0.001,,
6144,122,134216,55.17353916168213,9.87,26.735799108232772,1095,134223,-16.47796222,0.001,,
6148,122,134244,55.01487064361572,9.87,25.038924762180873,1095,134253,-16.524393970000002,0.001,,
6152,122,134281,54.26821517944336,9.89,29.028765082359314,1095,134288,-16.675599530000003,0.001,,
6156,122,134312,53.64167175292969,9.65,24.45008087158203,1095,134320,-16.560134950000002,0.001,,
6160,122,134343,49.47800254821777,9.65,33.415900230407715,1096,134351,-16.54194766,0.001,,
6164,122,134373,55.2506103515625,9.64,32.65714645385742,1096,134381,-16.45785406,0.001,,
6168,122,134403,59.29856491088867,9.61,33.98272132873535,1096,134410,-16.47546578,0.001,,
6172,122,134434,51.92106819152832,9.61,32.13055419921875,1096,134441,-16.326539829999998,0.001,,
6176,122,134465,53.7404146194458,9.63,33.943382024765015,1096,134472,-16.31432492,0.001,,
6180,122,134495,55.09440326690674,9.5,31.774683952331543,1097,134506,-16.11148,0.001,,
6184,122,134529,56.34895992279053,9.48,31.367971897125244,1097,134536,-16.34360217,0.001,,
6188,122,134560,49.60902404785156,9.5,30.493964433670044,1097,134568,-16.37375626,0.001,,
6192,122,134590,54.675604820251465,9.44,35.80330562591553,1097,134600,-16.207832840000002,0.001,,
6196,122,134623,55.89659881591797,9.43,28.783552442278182,1098,134631,-16.221209780000002,0.001,,
6200,122,134655,49.234930992126465,9.45,24.615686416625977,1098,134663,-16.227755960000003,0.001,,
6204,122,134685,57.953267415364586,9.55,33.17172540937151,1098,134706,-16.12295031,0.001,,
6208,122,134731,54.222609202067055,9.27,30.948478153773717,1098,134739,-15.846872699999999,0.001,,
6212,122,134762,50.65560722351074,8.7,28.20207486833845,1099,134769,-15.627968580000005,0.001,,
6216,122,134851,53.19018774321585,9.01,32.191457833816756,1099,134860,-15.79171697,0.001,,
6220,122,134908,52.35800806681315,9.27,29.574406190352008,1099,134916,-16.24383485,0.001,,
6224,122,134940,50.52796173095703,9.28,25.911608934402466,1100,134948,-16.22787972,0.001,,
6228,122,134971,48.863914489746094,9.26,29.129857540130615,1100,134979,-16.3096491,0.001,,
,,134994,53.13679313659668,,33.41109711783273,,135000,,0.001,7.7,-11.511292737722396
6232,122,135001,53.79721323649088,8.88,30.08426856994629,1100,135008,-15.86617753,0.001,,
6236,122,135057,53.230455061968634,9.01,28.573565782819475,1101,135064,-16.122046459999996,0.001,,
6240,122,135090,53.601758575439455,9.04,27.085471153259277,1101,135099,-16.30046602,0.001,,
6244,122,135123,51.02294158935547,9.11,32.260045528411865,1101,135134,-16.320579539999997,0.001,,
6248,122,135160,51.92048645019531,9.15,33.1920346154107,1101,135168,-16.38291313,0.001,,
6252,122,135191,55.68569278717041,9.13,34.092686891555786,1102,135201,-16.458296840000003,0.001,,
6256,122,135249,52.149679819742836,9.59,35.17710413251604,1102,135279,-17.07518208,0.001,,
6260,122,135302,51.50521659851074,9.59,28.24882916041783,1102,135310,-17.118258370000003,0.001,,
6264,122,135334,53.94071865081787,9.61,26.686598539352417,1103,135342,-17.12241198,0.001,,
6268,122,135366,54.54750347137451,9.64,34.95985531806946,1103,135374,-17.08312631,0.001,,
6272,122,135399,54.255244445800784,9.67,26.261268615722656,1103,135408,-17.24275923,0.001,,
6276,122,135438,54.36316081455776,9.73,33.04698988107535,1103,135445,-17.45054589,0.001,,
6280,122,135469,52.883358001708984,9.71,31.13070774078369,1103,135477,-17.44332721,0.001,,
6284,122,135500,49.57246112823486,9.72,39.6406090259552,1104,135508,-17.2171945,0.001,,
6288,122,135552,52.779051780700684,9.91,36.25316905975342,1104,135559,-17.3831567,0.001,,
6292,122,135581,53.552809715270996,9.89,30.458706617355347,1104,135589,-17.409875740000004,0.001,,
6296,122,135669,53.895781807277515,10.47,31.46186455259932,1105,135678,-17.704431339999996,0.001,,
6300,122,135706,51.97982120513916,10.55,37.6526575088501,1105,135718,-17.88064696,0.001,,
6304,122,135740,51.82279872894287,10.42,32.70495441981724,1105,135748,-17.99934628,0.001,,
6308,122,135771,55.391672134399414,10.4,30.01535940170288,1106,135779,-18.10596426,0.001,,
6312,122,135803,53.214781761169434,10.58,29.451553106307983,1106,135827,-18.57009122,0.001,,
6316,122,135853,52.80773735046387,10.01,39.594115787082245,1106,135861,-17.783084399999996,0.001,,
6320,122,135885,51.43442726135254,9.77,31.659289836883545,1106,135893,-17.325778290000002,0.001,,
6324,122,135919,53.978981018066406,9.8,37.575980758666994,1107,135928,-17.4570251,0.001,,
6328,122,135950,50.23606777191162,9.78,30.218475614275253,1107,135957,-17.47789165,0.001,,
6332,122,135980,51.79930305480957,9.81,32.5880914415632,1107,135989,-17.484612159999998,0.001,,
6336,122,136012,52.58663845062256,9.56,29.622174671718053,1107,136020,-17.03949533,0.001,,
6340,122,136045,56.57146644592285,9.53,32.064893086751304,1108,136052,-16.784276730000002,0.001,,
6344,122,136077,52.992000579833984,9.51,29.269869327545166,1108,136085,-16.781777429999998,0.001,,
6348,122,136111,57.09735260009766,9.52,32.0542387008667,1108,136120,-16.72141241,0.001,,
6352,122,136147,51.6199893951416,9.54,33.926804065704346,1108,136155,-16.712301739999997,0.001,,
6356,123,136179,53.724754333496094,19.0,39.768723249435425,1110,137179,-30.732027150000004,0.001,,
6360,122,137203,56.92827224731445,19.01,30.552939414978027,1115,137211,-30.59554764,0.001,,
6364,122,137233,54.349976539611816,18.98,30.585001945495605,1115,137240,-30.619742499999994,0.001,,
6368,122,137266,51.893460273742676,18.99,29.064866065979004,1116,137273,-30.68706755,0.001,,
6372,122,137296,55.04717254638672,18.95,28.833492279052734,1116,137303,-30.619171239999993,0.001,,
6376,123,137329,57.756997426350914,18.91,26.095966611589706,1116,137336,-30.490084290000006,0.001,,
6380,123,137360,50.34114360809326,19.26,25.526951381138392,1116,137403,-30.6086429,0.001,,
6384,123,137441,55.873045444488525,19.4,32.95170155693503,1117,137448,-30.830189960000002,0.001,,
6388,123,137471,57.59609603881836,19.2,29.874637603759766,1117,137479,-30.649800550000005,0.001,,
6392,123,137502,59.34191417694092,19.21,29.48323965072632,1117,137510,-30.670098089999993,0.001,,
6396,123,137533,50.68982696533203,18.62,35.03360867500305,1117,137540,-30.299162119999995,0.001,,
6400,123,137564,54.38511848449707,18.53,32.26560378074646,1118,137571,-30.138671709999997,0.001,,
6404,123,137595,50.68783664703369,18.55,30.63323426246643,1118,137603,-29.965259229999997,0.001,,
6408,123,137629,51.63317031860352,18.57,32.300339698791504,1118,137636,-29.840064169999994,0.001,,
6412,123,137658,57.06879425048828,18.38,25.691949026925222,1118,137665,-29.277938369999998,0.001,,
6416,123,137690,54.53168964385986,18.38,34.03027391433716,1119,137699,-29.34320554,0.001,,
6420,123,137723,51.10700988769531,18.39,32.927807331085205,1119,137732,-29.35291076,0.001,,
6424,123,137756,55.608572006225586,18.37,29.005826473236084,1119,137765,-29.290420700000006,0.001,,
6428,123,137787,54.339847564697266,18.37,29.82404967716762,1119,137794,-29.19875849,0.001,,
6432,123,137817,53.99843215942383,18.39,33.7075457572937,1119,137828,-29.23088997,0.001,,
6436,123,137851,57.33442942301432,18.4,30.0559572492327,1120,137860,-29.1455123,0.001,,
6440,123,137896,49.9376802444458,18.52,39.40140587942941,1120,137904,-29.23044214,0.001,,
6444,123,137927,53.400065104166664,18.5,29.608580453055247,1120,137935,-29.302488340000004,0.001,,
6448,123,137959,54.67226791381836,18.49,29.879356384277344,1120,137969,-29.27330037,0.001,,
6452,123,137997,54.82460975646973,18.51,31.884138584136963,1121,138006,-29.294616230000006,0.001,,
6456,123,138031,55.32560729980469,8.6,33.44407677650452,1121,138039,-14.62982496,0.001,,
6460,123,138072,52.69271392822266,8.68,27.509659817344264,1121,138079,-14.74594303,0.001,,
6464,123,138103,51.536400604248044,8.73,29.60784206390381,1121,138113,-14.786079260000001,0.001,,
6468,123,138157,52.38143730163574,8.92,30.715036392211914,1122,138165,-14.87052768,0.001,,
6472,123,138188,54.50192070007324,8.95,26.305839811052596,1122,138198,-14.621928180000003,0.001,,
6476,123,138223,56.93465995788574,8.95,31.886401176452637,1122,138231,-14.455441760000003,0.001,,
6480,123,138253,53.95528793334961,8.58,25.551599775041854,1122,138261,-14.29157136,0.001,,
6484,123,138287,56.047006607055664,8.5,25.019611597061157,1123,138298,-14.28922606,0.001,,
6488,123,138330,52.10118818283081,8.61,28.930571854114532,1123,138340,-14.60848524,0.001,,
6492,123,138403,53.55417251586914,9.02,27.120055879865372,1123,138412,-15.544193169999996,0.001,,
6496,123,138436,54.82984237670898,9.03,35.64081637064616,1124,138443,-15.572485859999999,0.001,,
6500,123,138468,57.21192646026611,9.04,24.85254669189453,1124,138475,-15.546973990000001,0.001,,
6504,123,138501,52.089850425720215,9.05,32.34198236465454,1124,138508,-15.684721380000001,0.001,,
6508,123,138532,51.35640907287598,9.04,28.524120330810547,1124,138540,-15.657988920000001,0.001,,
6512,123,138564,53.976327896118164,9.09,33.73033547401428,1125,138574,-15.7341671,0.001,,
6516,123,138596,52.94559288024902,9.05,33.07398724555969,1125,138604,-15.614285540000001,0.001,,
6520,123,138630,53.659165954589845,9.05,30.22927646636963,1125,138637,-15.634781980000003,0.001,,
6524,123,138662,54.55668385823568,9.05,30.749542236328125,1125,138670,-15.569964289999998,0.001,,
6528,123,138694,54.76657581329346,9.07,41.1785147190094,1125,138701,-15.634111330000003,0.001,,
6532,123,138723,56.89342212677002,9.03,33.24516582489014,1126,138731,-15.560576990000001,0.001,,
6536,123,138756,49.36736011505127,9.05,29.287663340568542,1126,138765,-15.64511254,0.001,,
6540,123,138825,54.59400003606623,9.29,29.291774879802357,1126,138833,-15.99345669,0.001,,
6544,123,138865,53.38599681854248,9.37,30.051151037216187,1127,138872,-16.07575911,0.001,,
6548,123,138920,54.47705411911011,9.59,30.111978948116302,1127,138928,-16.329611500000002,0.001,,
6552,123,138970,53.12424791776217,9.72,28.538179324223446,1127,138978,-16.28694334,0.001,,
6556,123,139002,50.66438293457031,9.7,24.664857387542725,1127,139009,-16.217471269999997,0.001,,
6560,123,139031,52.63153076171875,9.59,30.84323477745056,1128,139038,-16.097242500000004,0.001,,
6564,123,139059,53.738641103108726,9.53,29.925160271780832,1128,139066,-16.0296214,0.001,,
6568,123,139092,53.93022155761719,9.35,29.44163649422782,1128,139100,-15.85199096,0.001,,
6572,123,139124,50.21760940551758,9.34,37.60997939109802,1128,139132,-16.072247739999998,0.001,,
6576,123,139192,52.12824739728655,9.68,29.661621048336936,1129,139199,-16.352241019999997,0.001,,
6580,123,139231,53.93593978881836,9.79,30.435850415910995,1129,139240,-16.48155005,0.001,,
6584,123,139261,53.3252067565918,9.71,28.417891366141184,1129,139269,-16.361382879999997,0.001,,
6588,123,139292,54.49702262878418,9.6,30.671269280569895,1129,139300,-16.0307331,0.001,,
6592,123,139324,50.767334938049316,9.2,32.30868829999651,1130,139332,-14.99580426,0.001,,
6596,123,139355,58.62456258138021,9.21,29.6334718976702,1130,139364,-14.955972089999998,0.001,,
6600,123,139389,50.99009418487549,9.22,29.239505767822266,1130,139397,-14.95382245,0.001,,
6604,123,139420,54.41120624542236,9.19,28.399777821132115,1130,139427,-14.782315340000002,0.001,,
6608,123,139449,50.437286376953125,9.17,36.37975549697876,1130,139457,-14.69159694,0.001,,
6612,123,139481,54.26601918538412,9.18,30.243536812918528,1131,139492,-14.84542214,0.001,,
6616,123,139516,50.98398971557617,9.19,28.457874059677124,1131,139523,-14.896147829999997,0.001,,
6620,123,139547,50.98038673400879,9.17,35.82508659362793,1131,139554,-14.899718009999994,0.001,,
,,139562,53.31468868255615,,27.711300134658813,,140000,,0.001,8.1,-9.370438873767853
6624,123,140572,52.31787033081055,19.09,27.878719997406005,1138,140579,-21.817425760000003,0.001,,
6628,123,140607,54.006387329101564,19.14,38.22184371948242,1138,140615,-21.793925400000003,0.001,,
6632,123,140638,53.70802307128906,19.15,34.831231858995224,1138,140646,-21.736438620000005,0.001,,
6636,123,140669,51.37681579589844,19.12,31.955326080322266,1138,140677,-21.89376421,0.001,,
6640,123,140703,53.89036560058594,18.78,21.915177239312065,1139,140711,-21.506069539999995,0.001,,
6644,123,140737,53.485602378845215,18.74,26.580998420715332,1139,140746,-21.33850585,0.001,,
6648,123,140770,56.42211723327637,18.49,25.313878740583146,1139,140777,-21.03536405,0.001,,
6652,123,140801,49.31993579864502,18.3,36.64502143859863,1139,140808,-20.82976721,0.001,,
6656,123,140834,54.586849212646484,18.32,35.05541634559631,1139,140841,-20.950680769999998,0.001,,
6660,123,140894,53.678963294396034,18.64,30.234627418518066,1140,140902,-20.994160759999996,0.001,,
6664,123,140925,53.65751934051514,18.66,28.7783391740587,1140,140932,-20.942244229999996,0.001,,
6668,123,140954,55.484251976013184,18.62,24.84266471862793,1140,140962,-20.947394850000002,0.001,,
6672,123,140986,50.69267463684082,18.62,32.193339347839355,1141,140994,-20.90458809,0.001,,
6676,123,141041,53.44613901774088,18.64,30.686563764299667,1141,141063,-21.072828100000002,0.001,,
6680,123,141085,60.18424415588379,18.53,24.56430697441101,1141,141093,-20.836492069999995,0.001,,
6684,123,141118,56.87588596343994,18.57,25.813514947891235,1141,141126,-20.859457019999994,0.001,,
6688,123,141149,54.2321523030599,18.57,26.765944617135183,1142,141157,-20.925916149999992,0.001,,
6692,123,141181,52.71141242980957,19.03,37.55772042274475,1142,141235,-21.93652112,0.001,,
6696,123,141258,51.817200660705566,19.02,33.61121422903879,1143,141266,-22.07504686,0.001,,
6700,123,141290,51.74228858947754,19.01,26.51846146583557,1143,141298,-22.043787620000003,0.001,,
6704,123,141323,52.15561103820801,19.05,30.877939462661743,1143,141332,-22.262615690000004,0.001,,
6708,123,142350,55.27692699432373,29.02,26.420063495635986,1151,142359,-34.60942204999999,0.001,,
6712,123,142383,56.468116760253906,28.99,28.174396753311157,1151,142391,-34.46991865,0.001,,
