time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
99044,22.0,653,38.75388331,4480,151,0.001,-16.125870184464887,98926,0.4007556668736718,,
99132,21.99,654,38.73475598,4484,151,0.001,-16.197994709014893,99014,0.40156992103742517,,
99219,21.99,654,38.735991080000005,4488,151,0.001,-16.564541123130105,99101,0.4108262143351815,,
99305,21.98,655,38.72577375,4492,151,0.001,-16.349315556612883,99188,0.4208735755898736,,
99394,21.98,655,38.714864979999994,4496,151,0.001,-16.458498398462932,99276,0.3906697928905487,,
99482,21.98,656,38.711846830000006,4500,151,0.001,-16.150985284285113,99364,0.4373726384206252,,
99571,22.0,656,38.74285706,4504,151,0.001,-15.755166747353293,99453,0.4145329716530713,,
99659,22.01,657,38.76021971,4508,151,0.001,-15.972298535433682,99541,0.36357578364285553,,
99749,22.04,657,38.80056648,4512,151,0.001,-15.902448574701944,99632,0.3471714867197949,,
99838,22.05,658,38.808138910000004,4516,151,0.001,-16.227089101617988,99721,0.40773986550894653,,
99927,22.06,658,38.822898460000005,4520,151,0.001,-16.4710899699818,99809,0.396500208161094,,
100000,,,,,,0.001,-16.203010940551756,99895,0.38421945628665743,22.05,38.89948651790619
100013,22.04,659,38.797302679999994,4524,151,,,,,,
100101,22.02,660,38.769185789999995,4528,151,0.001,-16.25021067532626,99983,0.38639937535576196,,
100188,22.0,661,38.737564420000005,4532,151,0.001,-16.30675237829035,100070,0.40197086618060157,,
100277,22.0,661,38.73516813,4536,151,0.001,-16.0879376151345,100158,0.4004459950056943,,
100365,21.99,662,38.718903219999994,4540,151,0.001,-16.248638586564496,100247,0.38655719431963836,,
100453,21.99,662,38.71378712999999,4544,151,0.001,-16.05330163782293,100335,0.40668428215113556,,
100541,21.98,663,38.70903154,4548,151,0.001,-16.104597663879396,100423,0.4148483943371546,,
100632,22.01,663,38.74759767,4552,151,0.001,-16.123328526814777,100514,0.42714611473290814,,
100721,22.02,664,38.75802510999999,4556,151,0.001,-15.608769070018422,100602,0.4087616110389883,,
100809,22.02,664,38.74915363,4560,151,0.001,-16.23600942438299,100691,0.47240719063715503,,
100897,22.02,665,38.7577798,4564,151,0.001,-16.078974637118254,100779,0.41832706332206726,,
100984,22.02,665,38.75025636,4568,151,0.001,-16.24506881020286,100866,0.8063358380035921,,
101073,22.05,666,38.80216082,4572,151,0.001,-16.035128420049492,100955,0.46109436587853864,,
101159,22.03,667,38.76681202,4576,151,0.001,-16.237310322848234,101041,0.41159638220613654,,
101248,22.04,667,38.784096579999996,4580,151,0.001,-16.089975096962668,101129,0.44204791567542334,,
101336,22.04,668,38.79035323,4584,151,0.001,-16.08352331681685,101218,0.40847155451774597,,
101426,22.07,668,38.83783865,4588,151,0.001,-16.569936990737915,101308,0.42016541698704596,,
101514,22.09,669,38.870046789999996,4592,151,0.001,-16.00585399974476,101397,0.691731474969698,,
101601,22.07,669,38.84513145,4596,151,0.001,-16.13236514004794,101483,0.5053154934536327,,
101691,22.09,670,38.87122966,4600,151,0.001,-16.37002771550959,101573,0.43103713068095123,,
101779,22.08,670,38.8512179,4604,151,0.001,-16.526464635675605,101661,0.4242984354496002,,
101870,22.11,671,38.89403369000001,4608,151,0.001,-16.26365748318759,101751,0.5289773150630619,,
101959,22.1,672,38.87781184000001,4612,151,0.001,-16.668969414450906,101841,0.44316918824030005,,
102046,22.08,672,38.85324423,4616,151,0.001,-16.244146086952902,101928,0.4591258601708846,,
102134,22.07,673,38.84365987,4620,151,0.001,-15.802691286260432,102015,0.45799013024026697,,
102222,22.09,673,38.87257963,4624,151,0.001,-15.796656370162964,102104,0.4205081540605296,,
102310,22.09,674,38.87741596,4628,151,0.001,-16.123017744584516,102192,0.445471699942242,,
102397,22.09,674,38.87995823,4632,151,0.001,-16.66186878897927,102279,0.4446507313034751,,
102485,22.08,675,38.86275923,4636,151,0.001,-16.223004948009144,102367,0.42981208725409076,,
102500,,,,,,0.001,-16.27030051838268,102389,0.39518161795356055,22.05,38.89948651790619
102573,22.08,676,38.866617739999995,4640,151,0.001,-16.197265364907004,102455,0.42406644468957727,,
102661,22.08,676,38.86909561,4644,151,0.001,-16.376078605651855,102543,0.4510610618374564,,
102751,22.1,677,38.896548870000004,4648,151,0.001,-15.975938710299404,102633,0.437753703283227,,
102838,22.06,677,38.82737696000001,4652,151,0.001,-16.665277567776766,102720,0.49398844892328436,,
102928,22.07,678,38.85022301,4656,151,0.001,-15.710481210188432,102809,0.43775912577455695,,
103017,22.08,679,38.86635781,4660,151,0.001,-16.25235869667747,102898,0.4679391546682878,,
103106,22.09,679,38.865504529999995,4664,151,0.001,-16.25863989194234,102988,0.5255843919256459,,
103195,22.11,680,38.90002774,4668,151,0.001,-16.12254662947221,103076,0.5150926235047254,,
103283,22.1,680,38.87946991,4672,151,0.001,-16.032743540677156,103166,0.46520510044964875,,
103372,22.13,681,38.93363582,4676,151,0.001,-16.257339477539062,103254,0.4137314376623734,,
103461,22.13,681,38.92853118000001,4680,151,0.001,-16.596196868202902,103343,0.42918958176266064,,
103548,22.12,682,38.91389103,4684,151,0.001,-16.237601627003063,103430,0.44377660751342773,,
103633,22.07,682,38.82592272,4688,151,0.001,-16.18119023062966,103516,0.41148789581798373,,
103720,22.06,683,38.80878929,4692,151,0.001,-16.290742180564187,103603,0.414055242486622,,
103808,22.07,683,38.82304698,4696,151,0.001,-16.574845400723543,103690,0.4329392530701377,,
103896,22.05,684,38.80333912,4700,151,0.001,-16.386947891928934,103778,0.42892580005255615,,
103984,22.05,684,38.808720539999996,4704,151,0.001,-16.21585533835671,103866,0.7254307500340722,,
104074,22.04,685,38.7974276,4708,151,0.001,-16.15643137151545,103955,0.6954870860685002,,
104162,22.03,685,38.78115363,4712,151,0.001,-16.3017145503651,104044,0.46826196258718317,,
104250,22.04,686,38.794333699999996,4716,151,0.001,-16.253229834816672,104132,0.48200512474233453,,
104337,22.03,687,38.773233420000004,4720,151,0.001,-15.926003716208719,104219,0.4311061894351786,,
104427,22.05,687,38.802361080000004,4724,151,0.001,-16.244952722029254,104309,0.436647351492535,,
104516,22.06,688,38.814285600000005,4728,151,0.001,-16.355446208607066,104398,0.4198541438037699,,
104606,22.09,688,38.85643623,4732,151,0.001,-16.520629969510164,104487,0.4332655007424562,,
104694,22.09,689,38.853036120000006,4736,151,0.001,-15.923994779586792,104576,0.42080659710842633,,
104781,22.08,689,38.834042759999996,4740,151,0.001,-16.60138884457675,104663,0.4230720929124139,,
104872,22.11,690,38.88188933,4744,151,0.001,-16.19046098535711,104753,0.4066410621871119,,
104960,22.09,690,38.8439818,4748,151,0.001,-16.085179935802113,104842,0.6429312147877433,,
105000,,,,,,0.001,-16.402362910183992,104887,0.45266644073569257,22.05,38.89948651790619
105050,22.12,691,38.90478176,4752,151,0.001,-15.860310872395834,104932,0.45404401680697565,,
105138,22.1,692,38.867380579999995,4756,151,0.001,-15.877783168445934,105021,0.43767569959163666,,
105227,22.1,692,38.87858528,4760,151,0.001,-15.910189628601074,105108,0.45218787245128467,,
105316,22.1,693,38.88173336,4764,151,0.001,-16.24036979675293,105198,0.5003103803504597,,
105402,22.07,693,38.83869261,4768,151,0.001,-16.103808056224477,105285,0.6376572468064048,,
105491,22.08,694,38.85769837,4772,151,0.001,-16.04087682203813,105373,0.5142662051049146,,
105581,22.09,695,38.87444942,4776,151,0.001,-16.420201648365367,105463,0.48039890825748444,,
105671,22.1,695,38.893333049999995,4780,151,0.001,-16.08233495192094,105552,0.43132609670812433,,
105759,22.11,696,38.901823500000006,4784,151,0.001,-16.129337657581676,105640,0.4533440497788516,,
105850,22.17,696,38.99616025999999,4788,151,0.001,-16.032851219177246,105731,0.7104386298552804,,
105940,22.2,697,39.04552564000001,4792,151,0.001,-15.917876937172629,105822,0.4237221005288037,,
106027,22.19,697,39.02519453,4796,151,0.001,-16.154767643321644,105910,0.44479594176465814,,
106114,22.18,698,39.00214923000001,4800,151,0.001,-16.32574766332453,105997,0.4280221150680022,,
106204,22.2,698,39.03837702,4804,151,0.001,-16.227104447104715,106085,0.40483852137218823,,
106293,22.19,699,39.01721148,4808,151,0.001,-16.37327835776589,106175,0.7835141122341156,,
106383,22.21,700,39.04619727000001,4812,151,0.001,-16.07155487754128,106264,0.41873247786001727,,
106471,22.21,700,39.04459328000001,4816,151,0.001,-16.199838985096324,106354,0.45198296958749945,,
106558,22.21,701,39.05163683999999,4820,151,0.001,-16.53981590270996,106440,0.4306249659169804,,
106649,22.22,701,39.07548621,4824,151,0.001,-16.155530062588777,106530,0.4945809096097946,,
106736,22.2,702,39.03584668,4828,151,0.001,-15.994559461420232,106618,0.4290061755613847,,
106823,22.17,702,38.996602460000005,4832,151,0.001,-16.37459018013694,106705,0.4703258993950757,,
106911,22.17,703,39.00880676,4836,151,0.001,-16.223012230613016,106793,0.45083919426669244,,
107001,22.2,704,39.048110120000004,4840,151,0.001,-16.340379628268156,106883,0.4183614539063495,,
107089,22.17,704,38.99772902,4844,151,0.001,-16.288023341785777,106971,0.4241522943431681,,
107178,22.18,705,39.01556091,4848,152,0.001,-16.426502574573863,107059,0.41563156788999384,,
107268,22.18,705,39.01060321,4852,152,0.001,-16.743675925514914,107149,0.4490449306639758,,
107356,22.18,706,39.01370989,4856,152,0.001,-16.325352582064543,107238,0.47762132503769616,,
107447,22.2,706,39.04025376,4860,152,0.001,-15.881506760915121,107328,0.4234705748765365,,
107500,,,,,,0.001,-16.299802606756035,107397,0.4979440505089967,22.05,38.89948651790619
107538,22.22,707,39.07466887,4864,151,0.001,-16.06637512553822,107419,0.4739976552399722,,
107626,22.24,708,39.10348319,4868,151,0.001,-16.530509341846813,107507,0.4132646308703856,,
107714,22.23,708,39.08242599,4872,152,0.001,-16.527132641185414,107597,0.4083640616048466,,
107802,22.21,709,39.04265318,4876,152,0.001,-15.725135803222656,107684,0.8802612613547932,,
107890,22.19,709,39.01405035,4880,152,0.001,-16.129872061989524,107772,0.7190068364143372,,
107979,22.2,710,39.03306533,4884,152,0.001,-15.909417325800115,107861,0.4154486798721811,,
108068,22.18,710,39.00395356,4888,152,0.001,-16.12155706232244,107950,0.38131054829467426,,
108157,22.17,711,38.98575066,4892,152,0.001,-16.31283014470881,108038,0.4419880671934648,,
108246,22.19,711,39.01482988,4896,152,0.001,-16.583328767256305,108128,0.509111537174745,,
108336,22.22,712,39.0684417,4900,152,0.001,-16.06231299313632,108218,0.39893860031257977,,
108424,22.2,712,39.03198698999999,4904,152,0.001,-16.21446384083141,108306,0.41109764305028046,,
108513,22.2,713,39.02816314,4908,152,0.001,-15.795428362759678,108395,0.39543367339217145,,
108601,22.18,713,39.00303503,4912,152,0.001,-15.883323842828924,108483,0.4424562616781755,,
108689,22.18,714,39.00224726,4916,152,0.001,-16.563754948702726,108571,0.4274122823368419,,
108777,22.19,714,39.01880019,4920,152,0.001,-15.999038002707742,108659,0.3997750932520086,,
108865,22.16,715,38.96847545000001,4924,152,0.001,-16.409691203724254,108748,0.4096592122858221,,
108954,22.18,715,39.013254370000006,4928,152,0.001,-16.28731328790838,108836,0.4434227631850676,,
109043,22.2,716,39.03687033999999,4932,152,0.001,-16.259161602367055,108925,0.43588966519936273,,
109133,22.22,716,39.05429001,4936,152,0.001,-16.209896261041816,109015,0.3966196274215525,,
109222,22.21,717,39.04203514,4940,152,0.001,-16.370284600691363,109104,0.39223852482709015,,
109309,22.2,717,39.0240794,4944,152,0.001,-16.242256259918214,109191,0.38048537572224933,,
109397,22.19,718,39.018527160000005,4948,152,0.001,-16.54910945892334,109278,0.3935171609575098,,
109485,22.17,718,38.98603229,4952,152,0.001,-16.011262980374422,109367,0.40455142069946637,,
109574,22.18,719,38.99629809,4956,152,0.001,-16.26853440024636,109456,0.40113338963551953,,
109664,22.17,719,38.9809635,4960,152,0.001,-16.164935025301848,109545,0.3754076063632965,,
109753,22.15,720,38.94896445,4964,152,0.001,-15.827461329373447,109635,0.39366272998892743,,
109842,22.16,720,38.96441729,4968,152,0.001,-16.213472453030672,109724,0.4171673343940215,,
109929,22.15,721,38.9478513,4972,152,0.001,-16.06950545310974,109812,0.3789549301499906,,
110000,,,,,,0.001,-16.378587289289996,109900,0.39891809089617297,22.05,38.89948651790619
110018,22.16,722,38.96615490999999,4976,152,,,,,,
110106,22.16,722,38.96976719,4980,152,0.001,-16.52176554997762,109988,0.38128555857616925,,
110194,22.15,723,38.95578825,4984,152,0.001,-16.156029961325906,110076,0.403818021217982,,
110283,22.15,723,38.95403004,4988,152,0.001,-15.616154410622336,110165,0.4270803305235776,,
110371,22.14,724,38.94541045,4992,152,0.001,-16.170810872858222,110253,0.38254847580736334,,
110459,22.13,724,38.934451259999996,4996,152,0.001,-15.912276094610041,110341,0.4336283355951309,,
110548,22.12,725,38.91721111999999,5000,152,0.001,-16.133231943303887,110431,0.37332997892213904,,
110637,22.13,725,38.92997806000001,5004,152,0.001,-16.12219056216153,110519,0.38886893054713373,,
110727,22.14,726,38.949274960000004,5008,152,0.001,-16.323927879333496,110608,0.38383258472789417,,
110815,22.14,726,38.944854979999995,5012,152,0.001,-16.370209980010987,110697,0.37070843293553307,,
110902,22.13,727,38.9345807,5016,152,0.001,-16.040492577986285,110784,0.4324997989904313,,
110992,22.15,728,38.962968880000005,5020,152,0.001,-16.124217640269887,110873,0.4030193349589472,,
111078,22.13,728,38.930199949999995,5024,152,0.001,-16.121706789190117,110961,0.39367123354565015,,
111166,22.12,729,38.90614506,5028,152,0.001,-16.315647385337137,111048,0.3886006339029832,,
111256,22.13,729,38.9215095,5032,152,0.001,-16.29865481636741,111137,0.4272125168986943,,
111344,22.11,730,38.89353701,5036,152,0.001,-16.422351577065207,111226,0.3807114836844531,,
111434,22.12,730,38.91222093,5040,152,0.001,-16.342502117156982,111316,0.4107508957386017,,
111522,22.13,731,38.929851189999994,5044,152,0.001,-16.09697810086337,111405,0.597539405931126,,
111612,22.15,731,38.95582304999999,5048,152,0.001,-16.235212643941242,111494,0.4145588693411454,,
111700,22.15,732,38.946415019999996,5052,152,0.001,-16.145236188715156,111582,0.4234440976923162,,
111786,22.12,732,38.89983056,5056,152,0.001,-16.529682939702813,111668,0.44960050213904607,,
111873,22.09,733,38.85956221,5060,152,0.001,-16.408562313426625,111756,0.47409350221807306,,
111962,22.09,733,38.85520226,5064,152,0.001,-16.030813217163086,111844,0.4356147606264461,,
112049,22.07,734,38.81567721999999,5068,152,0.001,-16.422603260387074,111931,0.4380435306917537,,
112139,22.1,735,38.865311389999995,5072,152,0.001,-16.181847745721992,112021,0.4726975249207538,,
112226,22.08,735,38.832408210000004,5076,152,0.001,-16.20288389379328,112108,0.420444745909084,,
112315,22.09,736,38.83662539,5080,152,0.001,-15.903927022760564,112197,0.6300474405288696,,
112404,22.1,736,38.847135339999994,5084,152,0.001,-16.070011919195,112285,0.4053554738109762,,
112491,22.08,737,38.81835423,5088,152,0.001,-15.903948697176846,112374,0.4476293122226542,,
112500,,,,,,0.001,-16.121093368530275,112395,0.45674721116111394,22.05,38.89948651790619
112582,22.11,738,38.85792583999999,5092,152,0.001,-16.047152692621406,112463,0.4603238051587885,,
112671,22.12,738,38.87509789,5096,152,0.001,-16.14626867120916,112553,0.4255559606985612,,
112757,22.09,739,38.82841195,5100,152,0.001,-15.577841854095459,112639,0.4319935114610763,,
112845,22.08,739,38.81687721,5104,152,0.001,-16.31376231800426,112727,0.4679314765063199,,
112936,22.09,740,38.83496074999999,5108,152,0.001,-16.237636392766778,112817,0.4556722031398253,,
113025,22.1,740,38.85114373,5112,152,0.001,-15.94015884399414,112907,0.44593811983411963,,
113113,22.11,741,38.86906947999999,5116,152,0.001,-16.300516908819024,112995,0.7940179718577344,,
113201,22.09,741,38.84291323,5120,152,0.001,-16.102875969626687,113083,0.4602438048882918,,
113289,22.11,742,38.87189706,5124,152,0.001,-16.23990925875577,113171,0.4430441463535482,,
113378,22.12,743,38.88965862,5128,152,0.001,-16.060999552408855,113260,0.42210549116134644,,
113468,22.12,743,38.89016611,5132,152,0.001,-16.275756055658515,113349,0.6774425804615021,,
113556,22.12,744,38.882804639999996,5136,152,0.001,-16.093210856119793,113438,0.4348228509011476,,
113647,22.13,744,38.89660215000001,5140,152,0.001,-16.488599170338023,113528,0.43509308181025763,,
113733,22.11,745,38.86245838,5144,152,0.001,-16.561030821366742,113615,0.42204494638876483,,
113820,22.08,746,38.81238808999999,5148,152,0.001,-16.026921185580168,113703,0.4578023214231838,,
113906,22.06,746,38.78339,5152,152,0.001,-16.214390668002043,113788,0.44435927129927133,,
113994,22.08,747,38.82580877,5156,152,0.001,-16.22975592179732,113876,0.5134936611760746,,
114082,22.09,747,38.84175105999999,5160,152,0.001,-15.976519411260432,113964,0.7929926311427896,,
114171,22.09,748,38.851307479999996,5164,152,0.001,-16.217129360545766,114053,0.4618681073188782,,
114258,22.09,749,38.860750149999994,5168,152,0.001,-16.00172823125666,114140,0.47207988301912945,,
114346,22.07,749,38.82977095,5172,152,0.001,-16.301147200844504,114228,0.5130479647354647,,
114434,22.08,750,38.851816140000004,5176,152,0.001,-15.981674367731268,114317,0.4625554233789444,,
114520,22.05,750,38.807732689999995,5180,152,0.001,-16.250131000172008,114402,0.4283805232156407,,
114611,22.07,751,38.83714087,5184,152,0.001,-16.055020888646443,114492,0.49137556552886963,,
114701,22.1,752,38.88108232,5188,152,0.001,-16.281406315890226,114582,0.5281253308057785,,
114790,22.08,752,38.8552832,5192,152,0.001,-15.950616439183554,114672,0.5029737521772799,,
114879,22.08,753,38.84269333,5196,152,0.001,-16.19872422651811,114761,0.4495191099968823,,
114968,22.11,753,38.88988553000001,5200,152,0.001,-15.937577247619629,114849,0.4557985473762859,,
115000,,,,,,0.001,-16.227806178006258,114894,0.8890834193338047,22.05,38.89948651790619
115056,22.11,755,38.890555549999995,5204,152,0.001,-15.969419566067783,114938,0.4629052674228495,,
115144,22.08,755,38.83913640000001,5208,152,0.001,-16.213419220664285,115025,0.4506609385663813,,
115233,22.08,756,38.84600589000001,5212,152,0.001,-16.221047488125887,115114,0.48424692993814294,,
115320,22.07,756,38.8259338,5216,152,0.001,-16.12862638993697,115201,0.4809706834229556,,
115408,22.07,757,38.8199159,5220,152,0.001,-16.073485374450684,115290,0.4773319201035933,,
115498,22.09,757,38.854006330000004,5224,152,0.001,-16.041389985518023,115379,0.8231333765116605,,
115588,22.1,758,38.869069790000005,5228,152,0.001,-16.15795681693337,115469,0.49202394079078327,,
