time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_ep_length,eval/mean_reward
80300,10.58,1088,10360,6.411787959999999,73,-3.9089443683624268,80199,0.0003,0.4287857413291931,-0.5835253596305847,0.01188107579946518,,
80348,10.72,1088,10364,6.4323752,73,-0.1709747314453125,80247,0.0003,0.3893117308616638,-0.668889582157135,0.011799105443060398,,
80398,10.78,1089,10368,6.563942549999999,73,2.754359006881714,80297,0.0003,0.3943248391151428,-0.7073606252670288,0.011822184547781944,,
80439,10.69,1089,10372,6.4704507,73,0.9946954250335693,80338,0.0003,0.4074965715408325,-0.7904149889945984,0.011821603402495384,,
80485,10.81,1090,10376,6.4293289499999995,73,-0.7821910381317139,80384,0.0003,0.35807543992996216,-0.6684436798095703,0.01187046431005001,,
80526,10.83,1090,10380,6.527705719999999,73,1.1597673892974854,80425,0.0003,0.44832926988601685,-0.6357011795043945,0.011893728747963905,,
80573,10.8,1091,10384,6.423088199999999,73,-2.754051446914673,80472,0.0003,0.2965978980064392,-0.8586935997009277,0.011913526803255081,,
80611,10.71,1091,10388,6.35660513,73,3.142186403274536,80510,0.0003,0.3834916651248932,-0.6997596025466919,0.011923767626285553,,
80686,10.91,1092,10392,6.369663069999999,73,-0.7713190317153931,80585,0.0003,0.3241024613380432,-0.5238292813301086,0.012000222690403461,,
80753,11.14,1093,10396,6.5285760900000005,73,0.3433685898780823,80652,0.0003,0.3608674705028534,-0.8447105884552002,0.012039844878017902,,
80784,11.0,1094,10400,6.4248939100000015,73,-1.273979902267456,80683,0.0003,0.3621727228164673,-0.7615824937820435,0.012046799063682556,,
80823,10.88,1094,10404,6.43345231,73,0.600419282913208,80722,0.0003,0.3448888957500458,-0.7468643188476562,0.012013860046863556,,
80863,10.84,1095,10408,6.33528434,73,-2.4867188930511475,80762,0.0003,0.3600586950778961,-0.7515137195587158,0.012077398598194122,,
80906,10.98,1095,10412,6.38573175,73,-0.39692699909210205,80805,0.0003,0.3311811685562134,-0.601608157157898,0.01209545973688364,,
80941,10.97,1096,10416,6.318122780000001,73,-0.6213864088058472,80840,0.0003,0.29761025309562683,-0.6402910351753235,0.012061485089361668,,
80981,11.09,1096,10420,6.44206276,73,-1.200824499130249,80880,0.0003,0.3818719685077667,-0.5848896503448486,0.012056976556777954,,
81039,11.21,1097,10424,6.4153713,73,1.0527558326721191,80938,0.0003,0.4217498302459717,-0.7231294512748718,0.012064752168953419,,
81067,10.92,1097,10428,6.129000350000001,73,1.2232216596603394,80966,0.0003,0.38204848766326904,-0.7526979446411133,0.01207688543945551,,
81125,11.01,1098,10432,6.352391310000002,73,0.3179295063018799,81024,0.0003,0.3770681917667389,-0.7032045125961304,0.012112029828131199,,
81173,11.16,1099,10436,6.477228110000001,73,0.6795669794082642,81072,0.0003,0.5100430846214294,-0.6567227840423584,0.012147932313382626,,
81223,11.26,1099,10440,6.384344020000002,73,-0.9591488242149353,81122,0.0003,0.4516586363315582,-0.8239611387252808,0.01212342455983162,,
81258,11.27,1100,10444,6.30325037,73,-0.9274278879165649,81157,0.0003,0.36284202337265015,-0.6640533804893494,0.012088063172996044,,
81310,11.4,1100,10448,6.32431694,73,-2.571078300476074,81209,0.0003,0.35619693994522095,-0.7883795499801636,0.01206434890627861,,
81351,11.35,1101,10452,6.2318239800000015,73,-2.679490327835083,81250,0.0003,0.37618228793144226,-0.6239801645278931,0.012007085606455803,,
81389,11.38,1101,10456,6.217145150000001,73,0.14749795198440552,81288,0.0003,0.4093438982963562,-0.7019931674003601,0.012015344575047493,,
81417,11.17,1102,10460,5.98373083,73,0.30430006980895996,81316,0.0003,0.32419174909591675,-0.5349257588386536,0.012065322138369083,,
81465,11.17,1102,10464,5.8972196199999996,73,-0.8140709400177002,81364,0.0003,0.3022385835647583,-0.7258392572402954,0.012060530483722687,,
81514,11.16,1103,10468,5.754798189999999,73,0.983954131603241,81413,0.0003,0.5086843967437744,-0.9218451976776123,0.012121315114200115,,
81551,11.12,1104,10472,5.784848429999999,73,1.11016845703125,81450,0.0003,0.33231478929519653,-0.6183130741119385,0.012077203020453453,,
81604,11.19,1104,10476,5.922244349999999,73,1.517103910446167,81503,0.0003,0.36749976873397827,-0.6428753733634949,0.012087111361324787,,
81644,11.18,1105,10480,5.90780406,73,0.42928552627563477,81543,0.0003,0.35725778341293335,-0.8918946981430054,0.012089301832020283,,
81672,10.99,1105,10484,5.85895836,73,-4.613025665283203,81571,0.0003,0.364545077085495,-0.5722843408584595,0.012112077325582504,,
81711,11.0,1106,10488,5.941234690000001,73,-2.0538439750671387,81610,0.0003,0.40470853447914124,-0.6695061922073364,0.012132111005485058,,
81780,10.94,1107,10492,6.086437200000001,73,4.591447830200195,81679,0.0003,0.3036503791809082,-0.7428393959999084,0.01215261872857809,,
81824,10.71,1107,10496,6.049475779999999,73,0.6012277603149414,81723,0.0003,0.33949047327041626,-0.848547101020813,0.012193720787763596,,
81873,10.89,1108,10500,6.1669754999999995,73,1.6374106407165527,81772,0.0003,0.48504751920700073,-0.5431188344955444,0.012163855135440826,,
81933,11.1,1108,10504,6.332821289999999,73,2.270437479019165,81832,0.0003,0.48524314165115356,-0.6946845054626465,0.012171263806521893,,
81981,11.18,1109,10508,6.466862419999999,73,-1.0545692443847656,81880,0.0003,0.4548911452293396,-0.8505544662475586,0.012173510156571865,,
82022,11.16,1109,10512,6.395299,73,1.4610786437988281,81921,0.0003,0.34454870223999023,-0.9037321209907532,0.012152913957834244,,
82070,11.29,1110,10516,6.483005689999999,73,1.2886815071105957,81969,0.0003,0.33679771423339844,-1.02537202835083,0.012218596413731575,,
82103,11.22,1111,10520,6.402961350000001,73,0.8277798891067505,82002,0.0003,0.4094080924987793,-0.6118296384811401,0.01219121553003788,,
82140,11.01,1111,10524,6.237255329999999,73,0.25285476446151733,82039,0.0003,0.41871964931488037,-0.7991757392883301,0.012212958186864853,,
82175,11.08,1111,10528,6.243461229999999,73,-3.9358677864074707,82074,0.0003,0.3123311996459961,-0.7874059081077576,0.012213185429573059,,
82228,11.03,1112,10532,6.149440919999998,73,-0.1093757152557373,82127,0.0003,0.4218933582305908,-0.7223709225654602,0.012239052914083004,,
82274,11.01,1113,10536,6.166737959999999,73,-1.8646173477172852,82173,0.0003,0.3001489043235779,-0.7378450036048889,0.012212894856929779,,
82305,10.82,1113,10540,6.04085458,73,-0.02276858687400818,82204,0.0003,0.23758085072040558,-0.5004540085792542,0.012213284149765968,,
82345,10.87,1114,10544,6.11187212,73,0.5332785248756409,82244,0.0003,0.2744954228401184,-0.749782383441925,0.012214903719723225,,
82388,10.78,1114,10548,6.12781992,73,-2.076045513153076,82287,0.0003,0.30422502756118774,-0.7644509077072144,0.012285901233553886,,
82437,10.86,1115,10552,6.22231348,73,1.36128830909729,82336,0.0003,0.4078425168991089,-0.669405996799469,0.01226149033755064,,
82493,11.04,1116,10556,6.436897869999999,73,-0.04029935598373413,82392,0.0003,0.3495301604270935,-0.7100627422332764,0.012285063974559307,,
82527,11.1,1116,10560,6.4942407300000005,73,-0.18860799074172974,82426,0.0003,0.452485591173172,-0.8069841861724854,0.01224217563867569,,
82577,11.12,1117,10564,6.6415979100000015,73,-0.5700275897979736,82476,0.0003,0.36478888988494873,-0.738375186920166,0.012211695313453674,,
82629,11.15,1117,10568,6.72037616,73,3.5793721675872803,82528,0.0003,0.3908836245536804,-0.7908755540847778,0.012177440337836742,,
82668,11.17,1118,10572,6.71998066,73,-4.07150411605835,82567,0.0003,0.3361927568912506,-0.7149508595466614,0.012200944125652313,,
82710,11.06,1118,10576,6.533767050000002,73,-0.6555689573287964,82609,0.0003,0.2835397720336914,-0.46403998136520386,0.012141185812652111,,
82760,11.16,1119,10580,6.508309410000002,73,-0.9857238531112671,82659,0.0003,0.4188491106033325,-0.7805815935134888,0.012146003544330597,,
82803,11.31,1120,10584,6.579258520000001,73,-1.0887372493743896,82702,0.0003,0.4877670407295227,-0.6245855093002319,0.012109351344406605,,
82858,11.47,1120,10588,6.63914754,73,0.3604024648666382,82757,0.0003,0.33484166860580444,-0.875664472579956,0.01202606875449419,,
82894,11.14,1121,10592,6.252582769999999,73,-1.4802714586257935,82793,0.0003,0.40383610129356384,-0.9524128437042236,0.012031816877424717,,
82929,11.05,1121,10596,6.166847859999999,73,0.939071774482727,82828,0.0003,0.5118198394775391,-0.7575522661209106,0.012035981751978397,,
82984,11.11,1122,10600,6.2159526,73,-0.2778970003128052,82883,0.0003,0.37569206953048706,-0.9172913432121277,0.012100006453692913,,
83029,10.96,1122,10604,6.015355940000001,73,3.2024502754211426,82928,0.0003,0.424943745136261,-0.8668197393417358,0.01216983050107956,,
83061,10.8,1123,10608,5.73808739,73,-2.821760416030884,82960,0.0003,0.3519972562789917,-0.6773887276649475,0.012193076312541962,,
83106,10.84,1123,10612,5.71973978,73,-0.48530083894729614,83005,0.0003,0.3551258444786072,-0.37490910291671753,0.01219754759222269,,
83154,10.84,1124,10616,5.915179680000001,73,-3.353410243988037,83053,0.0003,0.2521367371082306,-0.8168769478797913,0.012255474925041199,,
83200,10.97,1124,10620,5.99716999,73,1.3110243082046509,83099,0.0003,0.30699294805526733,-0.7226885557174683,0.012209808453917503,,
83245,11.05,1125,10624,6.079579099999998,73,-1.0942564010620117,83144,0.0003,0.3697356879711151,-0.7317270040512085,0.01226891204714775,,
83298,11.23,1126,10628,6.3751380499999994,73,1.9028295278549194,83197,0.0003,0.3504275381565094,-0.8765815496444702,0.012240185402333736,,
83345,11.17,1126,10632,6.370661759999999,73,3.2902588844299316,83244,0.0003,0.4090977907180786,-0.9190344214439392,0.012322488240897655,,
83394,11.2,1127,10636,6.3372847100000005,73,1.6234321594238281,83293,0.0003,0.5640116930007935,-1.0538311004638672,0.012397668324410915,,
83438,11.33,1127,10640,6.346556779999999,73,-2.251072883605957,83337,0.0003,0.3946784436702728,-0.8811154365539551,0.012429840862751007,,
83473,11.28,1128,10644,6.33876066,73,-0.7597701549530029,83372,0.0003,0.3366580605506897,-0.7448163628578186,0.01241398323327303,,
83517,11.29,1128,10648,6.3385229600000015,73,-1.433333158493042,83416,0.0003,0.4120875895023346,-0.536861777305603,0.012412125244736671,,
83562,11.25,1129,10652,6.291389920000001,73,0.8837145566940308,83461,0.0003,0.3481842279434204,-0.8313551545143127,0.012419643811881542,,
83606,11.13,1129,10656,6.155454440000001,73,1.7833459377288818,83505,0.0003,0.36549681425094604,-0.8072805404663086,0.012428779155015945,,
83650,11.23,1130,10660,6.186434750000001,73,-2.127393960952759,83549,0.0003,0.5041927695274353,-0.9534464478492737,0.012406332418322563,,
83690,11.13,1131,10664,6.156927769999999,73,-1.2863500118255615,83589,0.0003,0.33624303340911865,-0.8209164142608643,0.012397290207445621,,
83734,11.05,1131,10668,6.13084335,73,1.7170319557189941,83633,0.0003,0.3876349925994873,-0.997456431388855,0.012351336888968945,,
83772,11.04,1132,10672,6.14959834,73,0.17736774682998657,83671,0.0003,0.4315156042575836,-0.7503716945648193,0.012343017384409904,,
83831,11.21,1132,10676,6.467675379999999,73,-0.8104788064956665,83730,0.0003,0.46621960401535034,-0.8753198385238647,0.012392757460474968,,
83876,11.16,1133,10680,6.382171939999998,73,-0.7857314348220825,83775,0.0003,0.51475590467453,-1.092186689376831,0.012338981032371521,,
83923,11.2,1134,10684,6.593201049999999,73,0.08146452903747559,83822,0.0003,0.4789954721927643,-0.7085080146789551,0.012305283918976784,,
83973,11.15,1134,10688,6.6034382900000015,73,-1.6749919652938843,83872,0.0003,0.33036136627197266,-0.5902270078659058,0.012268039397895336,,
84034,11.4,1135,10692,6.908303,74,2.7935233116149902,83933,0.0003,0.3315499424934387,-0.9014183282852173,0.012267612852156162,,
84073,11.44,1136,10696,6.985465479999999,74,-1.7197449207305908,83972,0.0003,0.37185463309288025,-0.773239254951477,0.012301711365580559,,
84155,11.71,1137,10700,7.295680139999999,74,0.7481874823570251,84054,0.0003,0.3637272119522095,-0.771826446056366,0.012223940342664719,,
84207,11.78,1137,10704,7.36494958,74,2.4708194732666016,84106,0.0003,0.4062846601009369,-0.9144250154495239,0.012266694568097591,,
84261,12.0,1138,10708,7.604597999999999,74,-0.24350306391716003,84160,0.0003,0.4486851692199707,-0.9207853078842163,0.012347079813480377,,
84289,11.83,1138,10712,7.602948690000001,74,-0.9301891326904297,84188,0.0003,0.4642331004142761,-0.8352566957473755,0.012350029312074184,,
84353,11.99,1139,10716,7.588023000000001,74,1.0294294357299805,84252,0.0003,0.3951362371444702,-0.9708166122436523,0.012333680875599384,,
84387,11.87,1140,10720,7.546394929999999,74,0.5908547043800354,84286,0.0003,0.4134955406188965,-0.6538656949996948,0.012376764789223671,,
84417,11.72,1140,10724,7.42313762,74,-2.3044228553771973,84316,0.0003,0.33106374740600586,-0.6113311648368835,0.012362307868897915,,
84480,11.82,1141,10728,7.453882949999999,74,0.01886683702468872,84379,0.0003,0.3903321623802185,-0.8470321297645569,0.012363805435597897,,
84524,11.79,1141,10732,7.422172419999999,74,3.412869930267334,84423,0.0003,0.33367425203323364,-0.9069671034812927,0.012361188419163227,,
84569,11.75,1142,10736,7.36833687,74,-1.511839747428894,84468,0.0003,0.33439213037490845,-0.7209032773971558,0.012330440804362297,,
84603,11.65,1142,10740,7.36308899,74,-1.7464276552200317,84502,0.0003,0.4438580572605133,-0.5544427633285522,0.012285958975553513,,
84648,11.75,1143,10744,7.4602910200000006,74,-0.4989483058452606,84547,0.0003,0.4184895157814026,-0.7757506966590881,0.012343406677246094,,
84685,11.68,1143,10748,7.398404340000001,74,-2.0345122814178467,84584,0.0003,0.3059292435646057,-1.141639232635498,0.012377756647765636,,
84734,11.72,1144,10752,7.522701260000002,74,1.0644149780273438,84633,0.0003,0.38273411989212036,-0.9437011480331421,0.01235414668917656,,
84778,11.72,1145,10756,7.533075350000002,74,-1.3478569984436035,84677,0.0003,0.2917543947696686,-0.7566098570823669,0.012418607249855995,,
84820,11.7,1145,10760,7.4759844499999994,74,0.5736116170883179,84719,0.0003,0.4271501898765564,-0.7268913984298706,0.01242959126830101,,
84863,11.73,1146,10764,7.382456980000001,74,-2.2065634727478027,84762,0.0003,0.5500170588493347,-0.7965218424797058,0.0124274343252182,,
84901,11.67,1146,10768,7.247300970000002,74,2.6011133193969727,84800,0.0003,0.5464759469032288,-0.9866409301757812,0.012427671812474728,,
84966,11.94,1147,10772,7.402683400000001,74,1.1032614707946777,84865,0.0003,0.3169518709182739,-0.6985311508178711,0.012417707592248917,,
85000,,,,,,0.8364408016204834,84899,0.0003,0.37614330649375916,-0.6139230132102966,0.012463224120438099,13.25,9.101290624774993
85000,11.69,1148,10776,7.1603682000000015,74,,,,,,,,
85035,11.59,1149,10780,7.150161809999999,74,-1.735309362411499,84934,0.0003,0.4061616063117981,-0.7646676301956177,0.012517034076154232,,
85079,11.56,1149,10784,7.03788053,74,1.0035789012908936,84978,0.0003,0.3729216456413269,-0.9062355756759644,0.012468419969081879,,
85114,11.41,1150,10788,6.88648722,74,-0.32972848415374756,85013,0.0003,0.40651795268058777,-0.8642566204071045,0.012492658570408821,,
85161,11.27,1150,10792,6.51207125,74,0.26457953453063965,85060,0.0003,0.399677038192749,-0.700190544128418,0.012473479844629765,,
85208,11.35,1151,10796,6.511303409999998,74,-2.628997325897217,85107,0.0003,0.43265587091445923,-0.7301781177520752,0.012424400076270103,,
85271,11.16,1152,10800,6.19409874,74,3.2048346996307373,85170,0.0003,0.4415619373321533,-0.9332695007324219,0.012494410388171673,,
85331,11.24,1152,10804,6.47903383,74,-0.054618239402770996,85230,0.0003,0.46609610319137573,-1.130455493927002,0.012469031848013401,,
85355,10.94,1153,10808,6.295619039999999,74,0.5905369520187378,85254,0.0003,0.45800086855888367,-0.7645658850669861,0.012457936070859432,,
85381,10.92,1153,10812,6.2866944799999995,74,2.8057615756988525,85280,0.0003,0.35669854283332825,-0.5982052087783813,0.012501310557126999,,
85443,10.9,1154,10816,6.21686348,74,-1.4514589309692383,85342,0.0003,0.5583165884017944,-0.7097542881965637,0.012557938694953918,,
85495,11.08,1154,10820,6.32380049,74,-0.4007437229156494,85394,0.0003,0.42200034856796265,-0.8729230761528015,0.012546936981379986,,
85551,11.34,1155,10824,6.536843220000001,74,-0.154743492603302,85450,0.0003,0.3956281542778015,-0.7443945407867432,0.012638050131499767,,
85589,11.09,1155,10828,6.3691891300000005,74,2.388777732849121,85488,0.0003,0.45823797583580017,-0.9570122957229614,0.012656081467866898,,
85634,11.1,1156,10832,6.468178059999999,74,0.06236749887466431,85533,0.0003,0.3494809567928314,-0.9368108510971069,0.012711687944829464,,
85713,11.44,1157,10836,6.88112676,74,-0.972833514213562,85612,0.0003,0.5478496551513672,-0.7300207018852234,0.012768305838108063,,
85757,11.54,1158,10840,6.996065070000001,74,0.6416530609130859,85656,0.0003,0.48698291182518005,-0.8745702505111694,0.012740791775286198,,
85789,11.41,1158,10844,6.827907710000001,74,0.4641067087650299,85688,0.0003,0.3794548809528351,-0.7565627098083496,0.012718332931399345,,
85832,11.47,1159,10848,6.893442580000001,74,2.1254453659057617,85731,0.0003,0.4472281038761139,-0.7590843439102173,0.012686298228800297,,
85885,11.51,1159,10852,6.8414348799999996,74,-0.12183058261871338,85784,0.0003,0.35284239053726196,-0.7415188550949097,0.012698542326688766,,
85947,11.69,1160,10856,7.107505130000001,74,1.1708850860595703,85846,0.0003,0.43629026412963867,-1.0578711032867432,0.012724368833005428,,
86011,11.91,1161,10860,7.431888590000001,74,0.9608367085456848,85910,0.0003,0.3920193314552307,-0.8517721891403198,0.012763222679495811,,
86065,12.02,1162,10864,7.67663868,74,-1.7840766906738281,85964,0.0003,0.452938437461853,-0.9194499850273132,0.012809841893613338,,
86107,12.06,1162,10868,7.775738620000001,74,-1.5193618535995483,86006,0.0003,0.35130226612091064,-0.6985039710998535,0.01281307265162468,,
86162,11.96,1163,10872,7.7030343100000005,74,-1.5403271913528442,86061,0.0003,0.5048871040344238,-1.0045490264892578,0.012841246090829372,,
86207,12.07,1163,10876,7.80763544,74,-1.5087268352508545,86106,0.0003,0.3594784140586853,-0.6757161617279053,0.012867921032011509,,
86254,12.19,1164,10880,7.9407822900000005,74,-0.1815711259841919,86153,0.0003,0.4636138081550598,-0.9192983508110046,0.012901528738439083,,
86297,12.18,1165,10884,7.926512700000001,74,-0.22011566162109375,86196,0.0003,0.36462321877479553,-0.8115013837814331,0.01295397523790598,,
86343,12.29,1165,10888,8.115787260000001,74,0.3612864017486572,86242,0.0003,0.522108793258667,-1.0098978281021118,0.012959652580320835,,
