time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
9820,127,163126,25.761639404296876,10.07,6.009357929229736,1283,163178,-1.3073982100000001,0.001,,
9824,127,163163,26.09809970855713,10.05,7.794209639231364,1283,163215,-1.3109509099999999,0.001,,
9828,127,163200,23.763092041015625,10.05,7.257903258005778,1283,163252,-1.2968686399999998,0.001,,
9832,127,163236,25.50306053161621,10.04,7.095333629184299,1284,163289,-1.3898501300000001,0.001,,
9836,127,163276,26.41321144104004,10.06,5.926133251190185,1284,163329,-1.43094664,0.001,,
9840,127,163316,29.274110794067383,10.07,5.8830813061107285,1284,163368,-1.4264667899999999,0.001,,
9844,127,163352,26.27467966079712,10.09,6.576011657714844,1285,163406,-1.28956451,0.001,,
9848,127,163389,25.31710386276245,10.04,5.492752730846405,1285,163442,-1.3704911700000002,0.001,,
9852,127,163426,27.46405601501465,9.73,5.910454601049423,1285,163477,-1.3062213500000002,0.001,,
9856,127,163463,22.21089897155762,9.74,6.826434005390514,1285,163516,-1.4073828300000002,0.001,,
9860,127,163501,25.304911804199218,9.49,7.043791961669922,1286,163553,-1.36181949,0.001,,
9864,127,163539,27.956311225891113,9.49,8.366011169221666,1286,163592,-1.35419625,0.001,,
9868,127,163575,25.605934619903564,9.48,7.224280118942261,1286,163628,-1.4091338800000002,0.001,,
9872,127,163616,25.39300956726074,9.53,6.328051352500916,1287,163670,-1.35510438,0.001,,
9876,127,163654,27.113560104370116,9.54,6.803589344024658,1287,163708,-1.31572038,0.001,,
9880,127,163695,26.312161763509113,9.54,6.76563560962677,1287,163748,-1.2963559699999998,0.001,,
9884,127,163735,24.525665283203125,9.57,5.869916725158691,1287,163787,-1.16620979,0.001,,
9888,127,163776,27.799339294433594,9.58,6.42409029006958,1288,163829,-1.05253144,0.001,,
9892,127,163814,26.930582809448243,9.58,5.937570476531983,1288,163867,-1.04437991,0.001,,
9896,127,163849,23.842567443847656,9.52,8.658519215053982,1288,163901,-1.15113237,0.001,,
9900,127,163887,28.847318649291992,9.5,8.300401947715066,1289,163939,-1.38808387,0.001,,
9904,127,163926,24.7175931930542,9.51,6.986175667155873,1289,163980,-1.3119140500000004,0.001,,
9908,127,163966,27.815564346313476,9.52,6.224703621864319,1289,164018,-1.24279431,0.001,,
9912,127,164002,25.69819450378418,9.53,7.263734400272369,1289,164056,-1.20812288,0.001,,
9916,127,164039,23.297048568725586,9.51,6.82833206653595,1290,164091,-1.26546186,0.001,,
9920,127,164079,25.48159294128418,9.53,6.83595796064897,1290,164131,-1.31972781,0.001,,
9924,127,164117,26.662543869018556,9.54,8.137863445281983,1290,164169,-1.2488871299999997,0.001,,
9928,127,164154,27.87190818786621,9.77,6.24859493970871,1290,164229,-1.5155599100000001,0.001,,
9932,127,164212,25.358603286743165,9.78,6.879924668206109,1291,164267,-1.43239418,0.001,,
9936,127,164253,26.963754018147785,9.78,7.886192957560222,1291,164307,-1.3857381699999995,0.001,,
9940,127,164293,26.553607940673828,9.77,7.021223284981468,1291,164345,-1.3507156200000003,0.001,,
9944,127,164334,26.080212593078613,9.8,7.0359060981056905,1292,164386,-1.3957419700000002,0.001,,
9948,127,164373,26.511294174194337,9.83,5.62058331749656,1292,164425,-1.37730927,0.001,,
9952,127,164422,27.270127868652345,9.98,7.123685359954834,1292,164475,-1.18112912,0.001,,
9956,127,164460,26.35127410888672,9.96,6.692996342976888,1293,164512,-1.15889913,0.001,,
9960,127,164594,26.815447033576245,10.93,7.763713955879211,1294,164646,-2.18452593,0.001,,
9964,127,164632,26.065839767456055,10.92,5.640748235914442,1294,164684,-2.24198344,0.001,,
9968,127,164668,25.867004013061525,10.92,6.08388959036933,1294,164720,-2.2165271399999997,0.001,,
9972,127,164716,26.122797584533693,11.01,7.555131125450134,1295,164771,-2.09145601,0.001,,
9976,127,164755,27.50165214538574,11.02,8.117590045928955,1295,164810,-2.17158486,0.001,,
9980,127,164810,25.52488883336385,11.14,6.79914491072945,1295,164862,-2.09426871,0.001,,
9984,127,164862,26.07924964211204,11.28,7.079883666265578,1296,164915,-2.2435359200000002,0.001,,
9988,127,164901,25.669705200195313,11.25,7.000962994315407,1296,164954,-2.51061303,0.001,,
9992,127,164938,26.39766263961792,11.26,5.654925227165222,1296,164993,-2.6371088000000005,0.001,,
,,164950,27.031967163085938,,6.361142714818318,,165000,,0.001,9.5,-0.30494847781956197
9996,127,164980,24.231396102905272,11.32,7.513930892944336,1297,165033,-2.4565694,0.001,,
10000,127,165017,27.721511840820312,11.3,12.008405023150974,1297,165069,-2.21277778,0.001,,
10004,127,165233,26.720531463623047,13.05,7.780061615837945,1299,165285,-5.159618340000001,0.001,,
10008,127,165269,24.58130693435669,13.25,7.730973190731472,1299,165343,-5.174112339999999,0.001,,
10012,127,165330,24.115803146362303,13.26,7.457138323783875,1300,165382,-5.204023270000001,0.001,,
10016,127,165372,26.731095949808758,13.34,6.4342638796026055,1300,165425,-5.21605946,0.001,,
10020,127,165411,26.090688705444336,13.34,9.569891977310181,1300,165465,-5.18278318,0.001,,
10024,127,165450,26.23857879638672,13.34,8.205284214019775,1301,165503,-5.238622339999999,0.001,,
10028,127,165490,26.645413080851238,13.16,7.27224604288737,1301,165545,-4.739752169999999,0.001,,
10032,127,165538,26.716297149658203,13.23,7.274901243356558,1301,165590,-4.74762035,0.001,,
10036,127,165576,26.8078182220459,13.22,9.38711166381836,1302,165629,-4.741017019999999,0.001,,
10040,127,165614,25.940277099609375,13.22,6.795115947723389,1302,165667,-4.778260839999999,0.001,,
10044,127,165655,25.68045139312744,13.21,8.127483208974203,1302,165707,-4.78819126,0.001,,
10048,127,165700,26.46989141191755,13.28,6.755937950951712,1303,165753,-4.82130356,0.001,,
10052,127,165740,27.786909739176433,13.18,7.317370931307475,1303,165793,-4.947779529999998,0.001,,
10056,127,165783,24.961707433064777,13.24,7.0917907158533735,1303,165836,-5.003437119999997,0.001,,
10060,127,165825,27.354996109008788,12.31,8.609714898196133,1304,165877,-3.8947507499999987,0.001,,
10064,127,165865,25.085063934326172,12.33,7.958594799041748,1304,165917,-4.005179979999999,0.001,,
10068,127,165903,27.43713092803955,12.37,8.184614181518555,1304,165957,-3.932038269999999,0.001,,
10072,127,165943,25.38539409637451,12.24,7.2168115509880915,1304,165995,-4.12830112,0.001,,
10076,127,165979,23.427107334136963,12.23,7.655768182542589,1305,166033,-4.10531683,0.001,,
10080,127,166021,24.192894458770752,12.12,7.882858011457655,1305,166074,-4.0769227699999995,0.001,,
10084,127,166060,27.704629135131835,11.98,7.993951797485352,1305,166113,-3.8642662999999997,0.001,,
10088,127,166099,26.12131004333496,11.97,11.229540538787841,1306,166151,-3.79550924,0.001,,
10092,127,166140,27.740216573079426,11.99,8.750841270793568,1306,166192,-3.7382508699999994,0.001,,
10096,127,166178,27.601953506469727,11.97,8.095102628072103,1306,166230,-3.79463226,0.001,,
10100,127,166216,26.37538261413574,11.98,5.892024199167888,1307,166267,-3.86587027,0.001,,
10104,127,166253,26.981680393218994,10.23,10.190892802344429,1307,166308,-0.99197877,0.001,,
10108,127,166315,25.778841018676758,10.24,7.816422796249389,1308,166367,-1.1048870099999997,0.001,,
10112,127,166355,26.837712860107423,10.25,8.42004473209381,1308,166407,-1.0818168300000002,0.001,,
10116,127,166391,23.83824062347412,10.18,7.008768982357449,1308,166443,-1.0710294800000002,0.001,,
10120,127,166433,26.685630798339844,10.21,8.28952274719874,1308,166486,-1.17488986,0.001,,
10124,127,166473,26.85421371459961,10.22,8.639225025971731,1309,166525,-1.05993736,0.001,,
10128,127,166510,26.081481552124025,10.19,8.010759544372558,1309,166564,-1.0774860800000001,0.001,,
10132,127,166551,24.653840255737304,10.14,7.0246710777282715,1309,166604,-1.0598260599999998,0.001,,
10136,127,166588,26.692274856567384,10.11,8.099761221143934,1310,166640,-1.24486085,0.001,,
10140,127,166624,26.52431869506836,10.09,6.100199842453003,1310,166676,-1.17409516,0.001,,
10144,127,166660,27.261595153808592,10.06,7.567565388149685,1310,166713,-1.20148231,0.001,,
10148,127,166697,25.70181941986084,9.96,6.37052403555976,1311,166749,-1.14175392,0.001,,
10152,127,166732,24.85527648925781,9.92,9.390113724602593,1311,166785,-1.14102602,0.001,,
10156,127,166772,25.502328872680664,9.88,6.945110215081109,1311,166824,-0.99605061,0.001,,
10160,127,166813,24.587614059448242,9.88,6.656759103139241,1312,166865,-0.9928499700000001,0.001,,
10164,127,166851,26.46996307373047,9.86,6.829258918762207,1312,166903,-0.8696447800000001,0.001,,
10168,127,166888,25.271683502197266,9.83,6.746406608157688,1312,166940,-0.9895946400000001,0.001,,
10172,127,166927,27.100439834594727,9.84,7.81523962020874,1313,166979,-0.7610798,0.001,,
10176,127,166963,23.1667742729187,9.83,8.005349742041695,1313,167016,-0.77658966,0.001,,
10180,127,167000,24.275103759765624,9.78,7.412600803375244,1313,167052,-0.9331824199999998,0.001,,
10184,127,167037,24.609881973266603,9.77,8.171746253967285,1313,167090,-0.9257997599999999,0.001,,
10188,127,167074,25.554878616333006,9.75,7.0048116683959964,1314,167126,-0.89074202,0.001,,
10192,127,167113,26.57757911682129,9.74,8.503245401382447,1314,167166,-0.7602697,0.001,,
10196,127,167162,25.41762466430664,9.83,6.90587059656779,1314,167213,-0.9218393900000001,0.001,,
10200,127,167196,28.578363037109376,9.82,6.466772980160183,1315,167249,-0.8137338400000002,0.001,,
10204,127,167233,26.32486629486084,9.78,5.863065189785427,1315,167286,-0.70593559,0.001,,
10208,127,167272,23.79105987548828,9.57,7.181529712677002,1315,167324,-0.53094024,0.001,,
10212,127,167309,24.80736389160156,9.56,5.987075972557068,1316,167363,-0.46851714,0.001,,
10216,127,167352,25.136006927490236,9.61,6.770390748977661,1316,167404,-0.28969716,0.001,,
10220,127,167388,26.593738555908203,9.56,8.420531961652967,1316,167442,-0.17788726999999993,0.001,,
10224,127,167432,25.64168930053711,9.59,9.410552581151327,1317,167484,-0.2795255,0.001,,
10228,127,167470,23.420716285705566,9.58,7.028519803827459,1317,167522,-0.48099388000000004,0.001,,
10232,127,167507,26.870239639282225,9.56,8.118320322036743,1317,167560,-0.5381975499999999,0.001,,
10236,127,167638,24.757623291015626,10.5,8.5552855597602,1318,167690,-1.27951544,0.001,,
10240,127,167676,25.5964298248291,10.54,6.945917389609597,1319,167730,-1.20383409,0.001,,
10244,127,167721,25.656144618988037,10.6,8.067786640591091,1319,167773,-1.25940706,0.001,,
10248,127,167758,26.70089683532715,10.61,7.460820293426513,1319,167810,-1.2784749999999998,0.001,,
10252,127,167798,25.33462365468343,10.66,7.285843003879894,1320,167851,-1.1644978,0.001,,
10256,127,167835,27.82500696182251,10.64,7.867468357086182,1320,167888,-1.25724006,0.001,,
10260,127,167872,26.406515884399415,10.59,6.781659391191271,1320,167924,-1.35316078,0.001,,
10264,127,167911,25.599982070922852,10.61,13.139940023422241,1321,167964,-1.3040651699999999,0.001,,
10268,127,167952,28.00058587392171,10.64,9.036979241804643,1321,168004,-1.14068479,0.001,,
10272,127,167987,23.63059091567993,10.6,6.145091745588514,1321,168039,-1.38640032,0.001,,
10276,127,168023,28.129807472229004,10.59,7.851604567633735,1322,168075,-1.4533062299999995,0.001,,
10280,127,168138,28.047009658813476,11.38,13.703390455245971,1322,168190,-2.3626036899999994,0.001,,
10284,127,168177,25.105018615722656,11.39,10.942804076454856,1323,168229,-2.44103333,0.001,,
10288,127,168215,25.974388122558594,11.41,8.015114307403564,1323,168267,-2.42050283,0.001,,
10292,127,168252,24.831310653686522,11.37,7.431600570678711,1323,168303,-2.6230232400000006,0.001,,
10296,127,168290,23.570334243774415,11.45,9.033669328689575,1324,168358,-2.49586596,0.001,,
10300,127,168357,25.966012954711914,11.6,7.801635460420088,1324,168409,-2.5774872600000003,0.001,,
10304,127,168395,26.84927406311035,11.62,7.8334263324737545,1325,168448,-2.68908693,0.001,,
10308,127,168438,26.881955010550364,11.66,7.576756660754864,1325,168490,-2.7731361000000003,0.001,,
10312,127,168478,25.1860107421875,11.68,6.273327350616455,1325,168531,-2.8704095099999996,0.001,,
10316,127,168521,25.542340914408367,11.71,7.496365437140832,1326,168575,-2.88220211,0.001,,
10320,127,168560,25.363311767578125,11.71,7.836130301157634,1326,168613,-2.9389024400000006,0.001,,
10324,127,168601,26.172425842285158,11.71,7.757866764068604,1326,168655,-2.87796518,0.001,,
10328,127,168644,26.239301999409992,11.74,6.262776114723899,1327,168696,-2.7591476700000004,0.001,,
10332,127,168682,24.72281379699707,11.75,7.766272015041775,1327,168735,-2.80190125,0.001,,
10336,127,168718,24.95338706970215,10.81,7.129101594289144,1327,168771,-2.02851949,0.001,,
10340,127,168759,24.70908889770508,10.82,7.5869927406311035,1328,168812,-1.9922379099999998,0.001,,
10344,127,168797,26.17319259643555,10.77,7.538404846191407,1328,168850,-1.9262482800000003,0.001,,
10348,127,168837,23.62912521362305,10.82,7.574328097430143,1328,168892,-1.90819421,0.001,,
10352,127,168879,27.598006439208984,10.83,9.523042765530674,1329,168934,-1.99325208,0.001,,
10356,127,168920,24.614099502563477,10.85,7.588847219944,1329,168973,-1.8393388800000003,0.001,,
10360,127,168966,27.54083315531413,10.94,8.209420334209096,1329,169018,-1.69152585,0.001,,
10364,127,169004,27.08973503112793,10.92,6.850615130530463,1330,169056,-1.8107294500000004,0.001,,
10368,127,169040,26.8750732421875,10.87,6.414683818817139,1330,169091,-1.9524170900000004,0.001,,
10372,127,169078,25.691659927368164,10.9,8.344849781556563,1330,169129,-1.8810044000000001,0.001,,
10376,127,169176,25.453708580562047,11.56,8.498661968924782,1331,169231,-1.7992254600000004,0.001,,
10380,127,169218,26.397494506835937,10.8,7.599258952670628,1331,169270,-0.81587158,0.001,,
10384,127,169257,27.99715805053711,10.8,8.137864801618788,1332,169309,-0.7686045500000002,0.001,,
10388,127,169385,25.73569953918457,11.7,8.670678775310517,1333,169437,-2.86945152,0.001,,
10392,127,169424,24.784037017822264,11.72,6.945501645406087,1333,169475,-2.7537124,0.001,,
10396,127,169464,25.69782829284668,11.58,6.0030965606371565,1333,169516,-2.7972846700000016,0.001,,
10400,127,169502,25.38864669799805,11.48,9.017719639672173,1334,169557,-2.7892535799999996,0.001,,
10404,127,169541,27.4625883102417,11.45,11.43231635623508,1334,169593,-2.7688021499999995,0.001,,
10408,127,169618,26.055588404337566,11.83,7.860289732615153,1335,169673,-3.05531138,0.001,,
10412,127,169659,27.931712341308593,11.79,8.459131669998168,1335,169710,-2.9960164099999997,0.001,,
10416,127,169700,25.17230644226074,11.89,7.988534688949585,1335,169764,-3.28855124,0.001,,
10420,127,169749,24.97068738937378,11.88,8.238971763186985,1336,169801,-3.2504767999999995,0.001,,
10424,127,169786,26.41080093383789,11.84,8.081881629096138,1336,169839,-3.193750289999999,0.001,,
10428,127,169823,24.381544589996338,11.79,7.771574603186713,1336,169875,-3.387686739999999,0.001,,
10432,127,169877,27.653494358062744,11.96,7.296005169550578,1337,169931,-3.22672974,0.001,,
10436,127,169916,27.817767715454103,11.98,8.139329327477348,1337,169969,-3.1142735900000003,0.001,,
,,169950,25.47162119547526,,5.808837803927335,,170000,,0.001,10.2,0.9483671381138266
10440,127,169960,23.26407527923584,12.0,10.796986556053161,1338,170012,-3.192454259999999,0.001,,
10444,127,170000,26.67061932881673,12.03,6.954070846239726,1338,170053,-3.2589251499999996,0.001,,
10448,127,170039,23.945020294189455,11.99,8.418360424041747,1338,170091,-3.2534854399999995,0.001,,
10452,127,170078,25.42103500366211,11.97,8.127751588821411,1338,170131,-3.2430477499999997,0.001,,
10456,127,170115,28.97134256362915,11.93,7.388765652974446,1339,170166,-3.295020259999999,0.001,,
10460,127,170154,26.18270270029704,11.87,7.001005411148071,1339,170205,-3.356552299999999,0.001,,
10464,127,170189,26.20938539505005,11.85,9.377034187316895,1339,170241,-3.3341619099999997,0.001,,
10468,127,170226,27.118752002716064,11.88,8.16873961687088,1340,170279,-3.2209906099999994,0.001,,
10472,127,170265,23.559868335723877,11.88,10.295785374111599,1340,170317,-3.066293679999999,0.001,,
10476,127,170302,26.062772750854492,11.24,8.794446733262804,1340,170355,-3.1402843499999995,0.001,,
10480,127,170342,25.963082313537598,11.27,7.003771583239238,1341,170397,-3.217143419999999,0.001,,
10484,127,170383,25.061086654663086,11.27,8.698979568481445,1341,170436,-3.273455329999999,0.001,,
10488,127,170422,26.701296615600587,10.37,7.327643346786499,1341,170474,-1.14464088,0.001,,
10492,127,170458,25.586627578735353,10.35,11.640705002678764,1342,170510,-1.20385392,0.001,,
10496,127,170495,26.174960613250732,10.31,7.898583041297065,1342,170547,-1.12114628,0.001,,
10500,127,170531,26.236266613006592,10.26,8.199391947852241,1342,170583,-1.19464116,0.001,,
10504,127,170569,25.672507286071777,10.28,7.85302119784885,1342,170621,-1.2769431799999997,0.001,,
10508,127,170605,22.673285007476807,9.85,9.331791083017984,1343,170658,-1.0160620800000002,0.001,,
10512,127,170647,24.847579193115234,9.89,7.2805016994476315,1343,170699,-1.0068580299999998,0.001,,
10516,127,170685,27.318269729614258,10.04,8.435231161117553,1343,170768,-0.7121975700000002,0.001,,
10520,127,170754,23.198353576660157,10.05,8.345296096801757,1344,170806,-0.6662291900000001,0.001,,
10524,127,170796,25.338391939798992,10.1,9.052136421203613,1344,170849,-0.6159760499999999,0.001,,
10528,127,170836,25.005058670043944,10.13,8.804676347308689,1345,170888,-0.46902743999999996,0.001,,
10532,127,170875,27.560779571533203,9.96,10.02659044265747,1345,170927,-0.50703647,0.001,,
10536,127,170912,26.88039436340332,9.95,7.233981662326389,1345,170964,-0.5199246,0.001,,
10540,127,170949,23.883787155151367,9.89,10.603196620941162,1345,171001,-0.45931041,0.001,,
10544,127,170990,24.911936896187918,9.88,7.6212819172785835,1346,171041,-0.38327173000000014,0.001,,
10548,127,171026,27.134744262695314,9.87,8.355537414550781,1346,171078,-0.4320485400000001,0.001,,
10552,127,171062,24.365839767456055,9.84,6.896740648481581,1346,171115,-0.47231170000000006,0.001,,
10556,127,171102,24.65145950317383,9.88,10.725807476043702,1347,171154,-0.46632592,0.001,,
10560,127,171192,27.049702453613282,10.42,7.64315742916531,1347,171247,-0.4799402699999999,0.001,,
10564,127,171230,24.35799903869629,10.43,5.6735035048590765,1348,171284,-0.37619444,0.001,,
10568,127,171270,26.05016975402832,10.44,7.208435106277466,1348,171323,-0.3519485,0.001,,
10572,127,171308,23.933589935302734,10.44,6.270907974243164,1348,171361,-0.4873234900000001,0.001,,
