time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
820240,117,9.64,6963,9240,4.4734988200000005,439.7960540771484,0.001,-38.49870910644531,820138,,
820284,117,9.67,6963,9244,4.470108,639.5817815607244,0.001,-36.88239987691244,820182,,
820328,117,9.73,6963,9248,4.477735549999999,471.5903292569247,0.001,-35.511733055114746,820226,,
820372,117,9.79,6964,9252,4.47791628,446.5858903364702,0.001,-31.13680362701416,820270,,
820416,117,9.83,6964,9256,4.53502303,508.753212668679,0.001,-34.18964592615763,820314,,
820461,117,9.94,6964,9260,4.59663778,581.256855357777,0.001,-45.67666498819987,820358,,
820505,117,10.03,6964,9264,4.66093334,540.9393366033381,0.001,-34.495629946390785,820404,,
820549,117,10.11,6965,9268,4.721491769999999,685.0478265935725,0.001,-37.817705917358396,820447,,
820594,117,10.14,6965,9272,4.78825612,756.669189453125,0.001,-39.04358943303426,820492,,
820638,117,10.14,6965,9276,4.8392653900000004,770.7775573730469,0.001,-36.73549429575602,820536,,
820682,117,10.13,6965,9280,4.88523261,541.3230507590554,0.001,-35.554070472717285,820580,,
820726,117,10.17,6966,9284,4.92801021,802.1446889241537,0.001,-38.500965436299644,820624,,
820771,117,10.25,6966,9288,4.9803026500000005,488.55767544833094,0.001,-47.084024810791014,820669,,
820812,117,10.31,6966,9292,5.03424137,585.2644165039062,0.001,-32.04368095397949,820711,,
820850,117,10.36,6966,9296,5.073153,621.3739929199219,0.001,-32.60202140808106,820750,,
820882,117,10.34,6966,9300,5.0715555100000005,1182.9713821411133,0.001,-40.601962089538574,820783,,
820917,117,10.32,6967,9304,5.070754910000001,591.625512017144,0.001,-23.015877723693848,820817,,
820954,117,10.32,6967,9308,5.064656619999999,484.9400604248047,0.001,-36.45591926574707,820854,,
820990,117,10.27,6967,9312,5.02381703,553.958228217231,0.001,-36.993675231933594,820890,,
821028,117,10.22,6967,9316,5.00805252,608.7157981178977,0.001,-41.358420054117836,820928,,
821064,117,10.18,6967,9320,4.983231310000001,777.8983120388455,0.001,-38.97358798980713,820965,,
821099,117,10.13,6968,9324,4.95578071,655.7918023003472,0.001,-33.428381729125974,821000,,
821133,117,10.04,6968,9328,4.93742951,774.4761149088541,0.001,-33.63988609313965,821034,,
821169,117,10.03,6968,9332,4.91601132,666.2732950846354,0.001,-24.624812602996826,821069,,
821201,117,10.0,6968,9336,4.90712258,833.8263320922852,0.001,-36.384621143341064,821102,,
821236,117,9.96,6968,9340,4.89413388,747.2002292209202,0.001,-36.242132568359374,821136,,
821272,117,9.88,6969,9344,4.868517789999999,769.6078355577257,0.001,-32.185220336914064,821172,,
821308,117,9.8,6969,9348,4.86685613,597.384531656901,0.001,-41.136135482788085,821208,,
821345,117,9.73,6969,9352,4.88279904,681.3519083658854,0.001,-31.2379412651062,821245,,
821379,117,9.63,6969,9356,4.82392618,764.2017211914062,0.001,-34.60835933685303,821279,,
821414,117,9.53,6969,9360,4.76339909,734.7156202528212,0.001,-37.98925132751465,821314,,
821451,117,9.46,6970,9364,4.71469103,816.2395426432291,0.001,-38.61311569213867,821350,,
821489,117,9.4,6970,9368,4.6750638,1001.7969909667969,0.001,-29.244524002075195,821390,,
821532,117,9.38,6970,9372,4.65663839,877.5049882368608,0.001,-30.433855692545574,821430,,
821571,117,9.33,6970,9376,4.613276869999999,1350.0193447536892,0.001,-35.40504837036133,821470,,
821615,117,9.33,6971,9380,4.60165268,849.4475652521306,0.001,-38.81102180480957,821514,,
821653,117,9.27,6971,9384,4.586897019999999,898.4992248535157,0.001,-46.78587417602539,821553,,
821690,117,9.19,6971,9388,4.54968657,642.3699612087673,0.001,-24.10955309867859,821589,,
821727,117,9.15,6971,9392,4.51410427,930.7574123806423,0.001,-42.99242115020752,821627,,
821764,117,9.14,6971,9396,4.5167727300000005,892.4698364257813,0.001,-31.656177520751953,821664,,
821800,117,9.18,6972,9400,4.534688470000001,982.6286214192709,0.001,-30.878882789611815,821700,,
821836,117,9.19,6972,9404,4.53449636,971.1485799153646,0.001,-40.52466468811035,821736,,
821872,117,9.18,6972,9408,4.543668960000001,1257.5405782063801,0.001,-28.879135131835938,821772,,
821909,117,9.19,6972,9412,4.572964890000001,841.0541619194878,0.001,-33.362680435180664,821809,,
821947,117,9.19,6972,9416,4.58456156,788.5858459472656,0.001,-37.05149173736572,821847,,
821983,117,9.19,6973,9420,4.5909831500000005,869.8800455729166,0.001,-34.031590700149536,821883,,
822023,117,9.24,6973,9424,4.617637279999999,926.0134338378906,0.001,-30.66065444946289,821923,,
822059,117,9.26,6973,9428,4.6212933199999995,573.5936414930555,0.001,-29.629091262817383,821959,,
822096,117,9.27,6973,9432,4.63014753,1140.0006286621094,0.001,-34.96644248962402,821996,,
822133,117,9.32,6973,9436,4.64211356,1105.4729139539932,0.001,-32.36874198913574,822033,,
822170,117,9.34,6974,9440,4.6659451899999995,2253.882175021701,0.001,-56.76484394073486,822069,,
822211,117,9.39,6974,9444,4.701739229999999,671.5827728271485,0.001,-35.345022964477536,822110,,
822250,117,9.42,6974,9448,4.70398643,1094.1256442599827,0.001,-36.28297996520996,822149,,
822295,117,9.5,6974,9452,4.727820769999999,716.6441705877131,0.001,-28.38526268005371,822193,,
822342,117,9.63,6974,9456,4.786947549999999,790.6909928755326,0.001,-37.551720428466794,822239,,
822387,117,9.73,6975,9460,4.82818025,886.9961492365056,0.001,-35.154349136352536,822285,,
822432,117,9.81,6975,9464,4.87810913,773.8140508478338,0.001,-22.58952796459198,822330,,
822474,117,9.85,6975,9468,4.873576400000001,623.3019270463424,0.001,-25.591782251993816,822374,,
822500,,,,,,647.8881946910511,0.001,-30.465978622436523,822404,4.724913763935911,9.8
822513,117,9.81,6976,9472,4.85886703,2509.7469855414497,0.001,-32.80726718902588,822413,,
822550,117,9.79,6976,9476,4.8607635600000005,713.2740051269532,0.001,-32.28319892883301,822450,,
822592,117,9.77,6976,9480,4.85166419,1064.7730241255326,0.001,-43.23427486419678,822490,,
822637,117,9.84,6976,9484,4.8697837900000005,1060.1491012573242,0.001,-36.07994143168131,822535,,
822681,117,9.91,6976,9488,4.8775469000000005,1069.373252175071,0.001,-33.22989501953125,822579,,
822718,117,9.91,6977,9492,4.88778726,1631.185065375434,0.001,-37.440900802612305,822618,,
822754,117,9.9,6977,9496,4.86147553,934.3658413357205,0.001,-33.85143966674805,822654,,
822792,117,9.92,6977,9500,4.874206320000001,705.1550733778212,0.001,-19.111838746070863,822690,,
822837,117,10.01,6977,9504,4.88851823,1413.5867131551106,0.001,-25.116921106974285,822735,,
822875,117,10.03,6977,9508,4.89808835,1121.7274305555557,0.001,-42.814645767211914,822775,,
822920,117,10.11,6978,9512,4.90111005,849.9351029829545,0.001,-27.359947681427002,822818,,
822965,117,10.18,6978,9516,4.9280048700000005,1045.0617398348722,0.001,-25.80181770324707,822863,,
823012,117,10.29,6978,9520,4.96584051,846.7037455240885,0.001,-20.690687497456867,822910,,
823056,117,10.33,6978,9524,4.9855927200000005,871.6813659667969,0.001,-13.486795425415039,822954,,
823100,117,10.41,6979,9528,4.99535726,864.5424138849431,0.001,-27.57520929972331,822998,,
823143,117,10.47,6979,9532,4.9745478400000005,785.4177800958806,0.001,-27.555063247680664,823042,,
823187,117,10.54,6979,9536,4.936043740000001,781.7151489257812,0.001,-25.44408760070801,823085,,
823231,117,10.61,6980,9540,4.8872443500000005,777.3530745072799,0.001,-28.179830169677736,823129,,
823275,117,10.64,6980,9544,4.82932145,935.6707486239346,0.001,-29.69291744232178,823173,,
823319,117,10.69,6980,9548,4.80464829,1059.2392633611505,0.001,-26.892074584960938,823217,,
823363,117,10.68,6980,9552,4.744771300000001,1037.1072221235795,0.001,-31.849676370620728,823261,,
823407,117,10.65,6980,9556,4.68244727,680.4682478471236,0.001,-23.281408977508544,823305,,
823452,117,10.65,6981,9560,4.64613308,718.008290608724,0.001,-16.065675497055054,823350,,
823496,117,10.64,6981,9564,4.600159040000001,685.2936845259233,0.001,-26.585896174112957,823394,,
823540,117,10.66,6981,9568,4.589512060000001,959.2046564275569,0.001,-19.567407528559368,823438,,
823584,117,10.71,6981,9572,4.56381375,662.5403331409801,0.001,-21.91828441619873,823482,,
823628,117,10.78,6982,9576,4.56270175,831.2255776145241,0.001,-33.31982787450155,823526,,
823673,117,10.81,6982,9580,4.56920598,1000.2856722745029,0.001,-32.40930970509847,823570,,
823714,117,10.77,6982,9584,4.54676966,631.3233642578125,0.001,-18.633973598480225,823612,,
823754,117,10.73,6982,9588,4.52947309,560.9420227050781,0.001,-25.37593593597412,823653,,
823791,117,10.73,6983,9592,4.51728879,779.8893602159288,0.001,-19.11104464530945,823691,,
823832,117,10.78,6983,9596,4.51477738,647.8696594238281,0.001,-23.701697540283202,823730,,
823872,117,10.8,6983,9600,4.494391189999999,1427.2129128196023,0.001,-23.26403347651164,823772,,
823908,117,10.71,6983,9604,4.48057165,744.2134195963541,0.001,-31.21439895629883,823808,,
823944,117,10.69,6983,9608,4.469909769999999,888.8609686957466,0.001,-27.32222709655762,823844,,
823981,117,10.61,6984,9612,4.45464058,854.8510674370659,0.001,-24.01324329376221,823880,,
824022,117,10.57,6984,9616,4.42986606,995.2957214355469,0.001,-25.698670196533204,823920,,
824068,117,10.56,6984,9620,4.443727050000001,943.7819137573242,0.001,-18.39362668991089,823965,,
824114,117,10.58,6984,9624,4.47802982,677.3152109781901,0.001,-16.717487891515095,824011,,
824160,117,10.6,6985,9628,4.518697899999999,961.8816556063565,0.001,-28.443154525756835,824057,,
824204,117,10.61,6985,9632,4.5825165299999995,828.3593472567471,0.001,-25.693824768066406,824102,,
824249,117,10.62,6985,9636,4.659066139999999,914.8871931596236,0.001,-29.71872043609619,824146,,
824293,117,10.62,6985,9640,4.735453379999999,888.0655018199574,0.001,-28.78080520629883,824191,,
824337,117,10.62,6986,9644,4.805112789999999,626.7020235928622,0.001,-26.78947467803955,824235,,
824381,118,10.62,6986,9648,4.85015263,678.6662343343099,0.001,-25.476476669311523,824280,,
824418,118,10.55,6986,9652,4.89186085,1054.2957356770833,0.001,-31.182288360595702,824318,,
824454,118,10.47,6986,9656,4.932423910000001,762.1155463324653,0.001,-23.405965042114257,824354,,
824494,118,10.42,6986,9660,4.963948299999999,841.966845703125,0.001,-22.212871551513672,824392,,
824538,118,10.42,6987,9664,4.992338419999999,625.9829126993815,0.001,-27.27773267030716,824436,,
824582,118,10.42,6987,9668,5.0347578099999994,1377.9889859286222,0.001,-20.38309144973755,824480,,
824623,118,10.39,6987,9672,5.08567654,824.2984212239584,0.001,-21.40736436843872,824523,,
824655,118,10.27,6987,9676,5.0852773099999995,993.3699035644531,0.001,-32.45340013504028,824556,,
824688,118,10.15,6988,9680,5.069312259999999,572.6094551086426,0.001,-16.37152135372162,824589,,
824725,118,10.11,6988,9684,5.08086239,777.1720106336805,0.001,-25.99948387145996,824624,,
824764,118,10.1,6988,9688,5.10017468,776.8213433159722,0.001,-19.88580822944641,824661,,
824808,118,10.17,6988,9692,5.111191099999999,679.9985129616477,0.001,-20.682061831156414,824706,,
824853,118,10.21,6989,9696,5.13404055,555.0559914328835,0.001,-29.990291913350422,824750,,
824898,118,10.26,6989,9700,5.16714605,969.7662658691406,0.001,-20.22646293640137,824795,,
824943,118,10.35,6989,9704,5.19393365,832.2079384543679,0.001,-16.692002137502033,824840,,
824989,118,10.45,6989,9708,5.24450508,785.4331385294596,0.001,-26.856500307718914,824887,,
825000,,,,,,661.2135786576705,0.001,-21.979432264963787,824898,5.894469229097012,11.45
825034,118,10.53,6990,9712,5.30630112,771.0555165608724,0.001,-24.037320097287495,824932,,
825079,118,10.57,6990,9716,5.330519399999999,742.7642295143821,0.001,-17.554748153686525,824977,,
825124,118,10.56,6990,9720,5.33401772,723.3550664728338,0.001,-22.344280624389647,825021,,
825168,118,10.54,6991,9724,5.331424000000001,898.4887390136719,0.001,-32.56804339090983,825066,,
825216,118,10.56,6991,9728,5.35381161,1024.8980204264324,0.001,-24.048197587331135,825113,,
825261,118,10.57,6991,9732,5.361977729999999,1169.853232643821,0.001,-21.720778465270996,825159,,
825305,118,10.56,6991,9736,5.36540389,680.8099309747869,0.001,-27.96490020751953,825203,,
825345,118,10.52,6992,9740,5.36371986,613.224368625217,0.001,-24.707881450653076,825245,,
825383,118,10.46,6992,9744,5.365162680000001,836.3970167371962,0.001,-29.141364336013794,825283,,
825423,118,10.42,6992,9748,5.361662669999999,1051.619825575087,0.001,-31.479278087615967,825323,,
825466,118,10.48,6992,9752,5.399748890000001,850.6811662153764,0.001,-19.57802700996399,825364,,
825511,118,10.57,6992,9756,5.447735050000001,909.2976252237955,0.001,-23.849582195281982,825409,,
825556,118,10.62,6993,9760,5.4936276600000005,847.4021939364346,0.001,-17.354530906677248,825453,,
825603,118,10.65,6993,9764,5.54081029,728.3890547318892,0.001,-25.56269137064616,825500,,
825648,118,10.66,6993,9768,5.575257339999999,815.6400534889915,0.001,-20.769087473551433,825546,,
825692,118,10.69,6993,9772,5.61176048,720.0988603071733,0.001,-19.528266588846844,825590,,
825737,118,10.82,6994,9776,5.683178250000002,793.6031355424361,0.001,-22.993310546875,825635,,
825779,118,10.91,6994,9780,5.74455048,539.2962812943892,0.001,-22.057222080230712,825679,,
825813,118,10.88,6994,9784,5.73921708,712.9158020019531,0.001,-29.801344680786134,825714,,
825846,118,10.82,6994,9788,5.7313968399999995,614.4974250793457,0.001,-17.2347304970026,825747,,
825878,118,10.7,6994,9792,5.71833115,834.5818710327148,0.001,-23.105360507965088,825779,,
825910,118,10.57,6995,9796,5.71067729,744.1168251037598,0.001,-31.594560623168945,825811,,
825942,118,10.44,6995,9800,5.69391483,738.2712097167969,0.001,-19.948323726654053,825843,,
825975,118,10.32,6995,9804,5.67346185,580.1798477172852,0.001,-21.690880060195923,825875,,
826007,118,10.18,6995,9808,5.6464313100000005,650.3440399169922,0.001,-22.109846830368042,825908,,
826040,118,10.06,6995,9812,5.60628839,630.3585052490234,0.001,-18.699785709381104,825940,,
826073,118,9.94,6995,9816,5.57795889,846.3710823059082,0.001,-24.248456478118896,825974,,
826105,118,9.81,6996,9820,5.5369775200000015,961.821533203125,0.001,-28.70086145401001,826006,,
826138,118,9.7,6996,9824,5.4881224799999995,532.6150817871094,0.001,-11.222949214279652,826039,,
826170,118,9.54,6996,9828,5.413200759999999,1409.6951065063477,0.001,-26.87062168121338,826071,,
826202,118,9.41,6996,9832,5.355581269999999,664.0193405151367,0.001,-32.752530097961426,826103,,
826234,118,9.29,6996,9836,5.305552470000001,535.5956497192383,0.001,-14.012027263641357,826135,,
826266,118,9.21,6996,9840,5.25993699,742.0567398071289,0.001,-19.05931282043457,826167,,
826298,118,9.15,6997,9844,5.22851345,833.7787628173828,0.001,-19.22774648666382,826199,,
826331,118,9.08,6997,9848,5.2148013,827.2039794921875,0.001,-22.08431315422058,826231,,
826364,118,8.98,6997,9852,5.1938654699999995,666.5266914367676,0.001,-30.33499574661255,826265,,
826398,118,8.87,6997,9856,5.159832830000002,585.8279147677952,0.001,-14.332557535171508,826298,,
826433,118,8.77,6997,9860,5.137437819999999,703.4808387756348,0.001,-21.9018132686615,826333,,
826467,118,8.64,6998,9864,5.08158428,648.9710731506348,0.001,-19.05906653404236,826367,,
826500,118,8.52,6998,9868,5.02934901,1022.4903984069824,0.001,-20.27344846725464,826401,,
826534,118,8.42,6998,9872,4.969635040000001,1245.6849500868057,0.001,-20.23697986602783,826434,,
826566,118,8.29,6998,9876,4.93115558,1012.5889129638672,0.001,-25.297807693481445,826467,,
826599,118,8.2,6998,9880,4.8867346000000005,725.069709777832,0.001,-25.59334373474121,826499,,
826633,118,8.2,6998,9884,4.89225844,612.6028510199653,0.001,-13.82688820362091,826533,,
826665,118,8.19,6999,9888,4.8735576599999995,595.8971252441406,0.001,-20.074732899665833,826566,,
826698,118,8.2,6999,9892,4.87520788,840.2378005981445,0.001,-17.72601890563965,826599,,
826730,118,8.2,6999,9896,4.873831419999999,1230.3721084594727,0.001,-27.495525598526,826631,,
826762,118,8.2,6999,9900,4.8668954300000005,1203.8346061706543,0.001,-23.86706042289734,826663,,
826796,118,8.21,6999,9904,4.885169680000001,570.4986131456163,0.001,-22.457857131958008,826697,,
826831,118,8.24,7000,9908,4.89105285,844.7392730712891,0.001,-24.944067001342773,826731,,
826865,118,8.25,7000,9912,4.89540984,629.9660911560059,0.001,-14.639230251312256,826766,,
826899,118,8.26,7000,9916,4.89021434,575.2357559204102,0.001,-21.051685094833374,826800,,
826934,118,8.29,7000,9920,4.90577159,534.6737535264757,0.001,-19.89086570739746,826834,,
826966,118,8.28,7000,9924,4.9047911299999996,1020.4595527648926,0.001,-25.130033016204834,826867,,
826999,118,8.29,7000,9928,4.91156875,515.0693732367622,0.001,-25.174117660522462,826900,,
827034,118,8.32,7001,9932,4.94160622,586.8852310180664,0.001,-21.297316789627075,826934,,
827068,118,8.34,7001,9936,4.969349619999999,811.0154927571615,0.001,-19.86485767364502,826969,,
827103,118,8.37,7001,9940,4.989919639999999,630.8056437174479,0.001,-17.28811478614807,827003,,
827139,118,8.41,7001,9944,5.01452518,674.7010023328993,0.001,-18.544312953948975,827039,,
827174,118,8.43,7001,9948,5.03487523,738.7636210123698,0.001,-25.02259292602539,827074,,
827206,118,8.42,7001,9952,5.00459109,880.8392562866211,0.001,-24.457349240779877,827107,,
827241,118,8.43,7002,9956,4.97758602,928.1142959594727,0.001,-22.00893259048462,827141,,
827275,118,8.42,7002,9960,4.941013129999999,1250.2438621520996,0.001,-31.744873046875,827176,,
827308,118,8.41,7002,9964,4.9237091,723.2337748209635,0.001,-30.943218231201172,827209,,
827341,118,8.41,7002,9968,4.905365929999999,675.1198806762695,0.001,-25.560277462005615,827242,,
827376,118,8.42,7002,9972,4.91708181,843.4901869032118,0.001,-28.741171264648436,827276,,
827409,118,8.43,7003,9976,4.90997999,616.202134874132,0.001,-22.048891258239745,827310,,
827445,118,8.46,7003,9980,4.91642932,841.2006191677517,0.001,-25.205702543258667,827345,,
827479,118,8.46,7003,9984,4.90718652,606.6670036315918,0.001,-29.872724056243896,827380,,
827500,,,,,,576.6679416232639,0.001,-22.26198720932007,827405,5.155392543505878,9.0
827514,118,8.49,7003,9988,4.93154044,551.6229383680555,0.001,-32.813731002807614,827414,,
827550,118,8.52,7004,9992,4.94973733,585.7484707302517,0.001,-29.407463836669923,827450,,
827589,118,8.59,7004,9996,4.98210116,1233.9943764426491,0.001,-29.64813575744629,827489,,
827623,118,8.61,7004,10000,5.000410929999999,629.9456481933594,0.001,-25.054551315307616,827524,,
827659,118,8.63,7004,10004,5.03011101,773.2393663194445,0.001,-27.128045797348022,827559,,
827696,118,8.65,7005,10008,5.07428143,782.1192593044705,0.001,-32.12814865112305,827596,,
827733,118,8.68,7005,10012,5.11080417,661.2053955078125,0.001,-24.19943962097168,827633,,
827769,118,8.7,7005,10016,5.15076147,951.4338785807291,0.001,-32.3587760925293,827669,,
827804,118,8.7,7005,10020,5.1675271700000005,878.439710828993,0.001,-27.81155252456665,827705,,
827837,118,8.71,7005,10024,5.18635849,648.685188293457,0.001,-24.911293029785156,827737,,
827871,118,8.72,7006,10028,5.1975698,827.3247985839844,0.001,-18.288540363311768,827772,,
827903,118,8.69,7006,10032,5.17421561,812.7028884887695,0.001,-18.92824077606201,827804,,
827935,118,8.67,7006,10036,5.15479489,1064.1434020996094,0.001,-25.162436485290527,827836,,
827965,118,8.62,7006,10040,5.127848719999999,585.2754516601562,0.001,-31.120378494262695,827867,,
827995,118,8.56,7006,10044,5.07620098,690.7601470947266,0.001,-27.934001684188843,827897,,
828025,118,8.51,7007,10048,5.016637900000001,653.6955304827009,0.001,-31.10127894083659,827927,,
828055,118,8.49,7007,10052,5.0085084,895.8214372907366,0.001,-33.79253005981445,827957,,
828084,118,8.43,7007,10056,4.97484257,556.8449576241629,0.001,-30.95168177286784,827985,,
828116,118,8.41,7007,10060,4.94086993,667.3526000976562,0.001,-31.492040634155273,828017,,
828148,118,8.4,7007,10064,4.91163965,626.537654876709,0.001,-30.548376083374023,828049,,
828179,118,8.38,7007,10068,4.8800442,542.5872840881348,0.001,-26.48153829574585,828080,,
828211,118,8.35,7008,10072,4.82179068,671.3078765869141,0.001,-35.1409215927124,828112,,
828242,118,8.33,7008,10076,4.764977310000001,749.2720489501953,0.001,-28.174652099609375,828143,,
828274,118,8.29,7008,10080,4.697654269999999,858.6652526855469,0.001,-25.09479570388794,828175,,
828304,118,8.25,7008,10084,4.645750810000001,731.5282402038574,0.001,-16.026290893554688,828206,,
828336,118,8.22,7008,10088,4.58921499,1940.2234230041504,0.001,-30.580405235290527,828237,,
828367,118,8.17,7009,10092,4.53269521,859.8840244838169,0.001,-21.377155542373657,828268,,
828398,118,8.09,7009,10096,4.46522745,823.6897468566895,0.001,-27.00747299194336,828299,,
828429,118,8.06,7009,10100,4.4116373499999995,663.4462699890137,0.001,-30.303194046020508,828330,,
828460,118,8.01,7009,10104,4.33265897,657.9243512834821,0.001,-16.48071591059367,828361,,
828491,118,7.95,7009,10108,4.23714021,858.2463302612305,0.001,-34.82574462890625,828393,,
828523,118,7.9,7010,10112,4.14986407,561.7083358764648,0.001,-31.998854160308838,828424,,
828554,118,7.85,7010,10116,4.06772668,809.5233879089355,0.001,-24.54924201965332,828455,,
828582,118,7.78,7010,10120,3.99395087,752.9730747767857,0.001,-32.181875705718994,828484,,
828611,118,7.74,7010,10124,3.93353369,832.682634626116,0.001,-25.480018138885498,828512,,
828641,118,7.7,7010,10128,3.8856902800000004,892.0929565429688,0.001,-34.78612836201986,828543,,
828672,118,7.69,7011,10132,3.85383664,894.5747375488281,0.001,-30.414676030476887,828573,,
828703,118,7.68,7011,10136,3.81817027,770.4323997497559,0.001,-32.99314880371094,828605,,
828734,118,7.69,7011,10140,3.7994675300000007,816.6602058410645,0.001,-28.52888774871826,828636,,
828762,118,7.67,7011,10144,3.7964817100000006,771.0680411202567,0.001,-23.82982635498047,828664,,
828790,118,7.65,7011,10148,3.80273103,738.4687151227679,0.001,-29.111475467681885,828692,,
828818,118,7.63,7012,10152,3.7817717200000005,619.550048828125,0.001,-33.97784900665283,828720,,
828847,118,7.63,7012,10156,3.7769405700000003,655.7613568987165,0.001,-31.22150421142578,828748,,
828877,118,7.61,7012,10160,3.7725562999999993,832.2701503208706,0.001,-24.273004213968914,828779,,
828905,118,7.57,7012,10164,3.7642486299999995,512.4862409319196,0.001,-27.925265312194824,828807,,
828936,118,7.57,7012,10168,3.7646693900000003,569.3430916922433,0.001,-26.84342670440674,828837,,
828965,118,7.54,7013,10172,3.7684476,620.3070547921317,0.001,-32.67803955078125,828867,,
828993,118,7.51,7013,10176,3.76595093,973.745588030134,0.001,-23.95201237996419,828895,,
829023,118,7.49,7013,10180,3.7658979999999995,621.2960586547852,0.001,-25.865084886550903,828924,,
829054,118,7.5,7013,10184,3.75656535,708.5934295654297,0.001,-31.534286499023438,828955,,
829084,118,7.48,7013,10188,3.7474025699999993,672.506103515625,0.001,-26.725197315216064,828986,,
829112,118,7.45,7013,10192,3.74088554,835.0971069335938,0.001,-32.564292907714844,829014,,
829143,118,7.45,7013,10196,3.721401620000001,558.8086128234863,0.001,-29.671478748321533,829044,,
829173,118,7.44,7014,10200,3.70921814,625.4357872009277,0.001,-25.519267559051514,829075,,
829204,118,7.44,7014,10204,3.6883579,753.7067985534668,0.001,-29.55833387374878,829105,,
829235,118,7.44,7014,10208,3.6738122100000004,665.4989814758301,0.001,-23.938835859298706,829137,,
829263,118,7.4,7014,10212,3.66704122,657.5973597935268,0.001,-28.895400047302246,829165,,
829293,118,7.39,7014,10216,3.6602595300000003,556.7417755126953,0.001,-26.373300552368164,829195,,
829325,118,7.43,7014,10220,3.64220899,625.0728073120117,0.001,-37.28174638748169,829226,,
829355,118,7.44,7015,10224,3.6331129000000004,562.8927699497768,0.001,-31.12220001220703,829256,,
829386,118,7.45,7015,10228,3.61958483,635.5988922119141,0.001,-25.9436936378479,829288,,
829414,118,7.42,7015,10232,3.6109473200000006,494.90757969447543,0.001,-31.084668159484863,829316,,
829442,118,7.39,7015,10236,3.6066169699999993,576.1747916085379,0.001,-26.647783279418945,829344,,
829470,118,7.36,7015,10240,3.5971589899999996,613.08498273577,0.001,-36.995198249816895,829372,,
829499,118,7.37,7015,10244,3.58401119,538.4000113351004,0.001,-33.753926277160645,829400,,
829529,118,7.39,7016,10248,3.5673754200000007,703.9388950892857,0.001,-27.516616185506184,829431,,
829557,118,7.39,7016,10252,3.5625414699999998,684.1189052036831,0.001,-26.451435724894207,829459,,
829585,118,7.38,7016,10256,3.5605423099999998,464.5121111188616,0.001,-30.052361806233723,829487,,
829616,118,7.39,7016,10260,3.56803855,462.03247451782227,0.001,-31.0318603515625,829517,,
829646,118,7.41,7016,10264,3.5907414699999998,468.63084629603793,0.001,-30.813995361328125,829548,,
829674,118,7.38,7016,10268,3.60991224,563.1420375279018,0.001,-27.515997886657715,829576,,
829704,118,7.39,7017,10272,3.6331129800000004,505.2777976989746,0.001,-22.454070329666138,829605,,
829736,118,7.43,7017,10276,3.6725120200000005,462.5572052001953,0.001,-26.44078302383423,829637,,
829767,118,7.44,7017,10280,3.7073843600000003,509.7311553955078,0.001,-30.099026679992676,829668,,
829799,118,7.45,7017,10284,3.7497913300000003,910.4268836975098,0.001,-22.74717140197754,829700,,
829830,118,7.46,7017,10288,3.78336096,690.0559349060059,0.001,-28.75278902053833,829731,,
829861,118,7.49,7017,10292,3.814302,692.4094352722168,0.001,-27.290664672851562,829762,,
829891,118,7.48,7018,10296,3.8515972,463.55274963378906,0.001,-36.48312759399414,829792,,
829920,118,7.47,7018,10300,3.8849684199999994,550.4628562927246,0.001,-34.427629470825195,829822,,
829949,118,7.45,7018,10304,3.91907295,480.4381321498326,0.001,-30.340206146240234,829851,,
829979,118,7.44,7018,10308,3.9523646500000003,527.6511993408203,0.001,-30.255309104919434,829880,,
830000,,,,,,568.0653381347656,0.001,-28.015757083892822,829903,4.3775559475645425,7.45
830009,118,7.46,7018,10312,3.9821973,688.9920921325684,0.001,-26.01873540878296,829911,,
830037,118,7.44,7018,10316,4.006882619999999,419.71456473214283,0.001,-36.91929944356283,829939,,
830065,118,7.4,7019,10320,4.03318118,650.5638645717075,0.001,-30.66530481974284,829967,,
830093,118,7.38,7019,10324,4.05959597,543.0806753976004,0.001,-27.537204106648762,829995,,
830123,118,7.37,7019,10328,4.079120259999999,483.9978942871094,0.001,-20.9335781733195,830025,,
830153,118,7.39,7019,10332,4.080210909999999,641.4021987915039,0.001,-21.858247756958008,830054,,
830185,118,7.43,7019,10336,4.07081909,653.2305679321289,0.001,-23.47568368911743,830086,,
830213,118,7.43,7019,10340,4.070144289999999,561.4280133928571,0.001,-27.110485076904297,830115,,
830242,118,7.43,7020,10344,4.07018163,609.8867100306919,0.001,-37.344827016194664,830143,,
830270,118,7.41,7020,10348,4.0738967200000005,447.1706107003348,0.001,-30.97360897064209,830172,,
830298,118,7.41,7020,10352,4.073409089999999,448.25950840541293,0.001,-28.71742868423462,830200,,
830326,118,7.41,7020,10356,4.06522764,481.82869611467635,0.001,-27.76098871231079,830228,,
830354,118,7.38,7020,10360,4.04820378,486.01138741629467,0.001,-31.504867553710938,830256,,
830382,118,7.36,7020,10364,4.023672489999999,692.1707458496094,0.001,-28.933351039886475,830284,,
830414,118,7.4,7021,10368,3.988832049999999,647.715934753418,0.001,-32.250118255615234,830315,,
830442,118,7.38,7021,10372,3.9596705900000004,543.6341160365513,0.001,-37.549880027770996,830344,,
830470,118,7.34,7021,10376,3.9185212900000006,700.4283316476004,0.001,-33.1856746673584,830372,,
