time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/loss,train/std,train/n_updates,eval/mean_ep_length,eval/mean_reward
12294,1179648,95,786.89,576,3946.4618921599995,0.32802734375,-0.05632372621621471,0.0003,0.5356657207012177,98.3119059562683,0.2,-20.038099539279937,0.042493194,33.056884765625,0.664633572101593,5750,,
,1180000,,,,,0.256103515625,-0.0545933367946418,0.0003,0.9704612772911787,131.97906683683397,0.2,-20.0277121424675,0.024964888,20.151626586914062,0.6645033955574036,5760,999.0,5000.796125108003
12339,1181696,95,793.09,577,3977.7029855599994,,,,,,,,,,,,,
12347,1183744,95,792.34,578,3974.0615857,0.42724609375,-0.06789278077776544,0.0003,0.9347178563475609,44.16011963784695,0.2,-20.011528515815733,0.06480451,11.659500122070312,0.6639575362205505,5770,,
,1185000,,,,,0.493994140625,-0.024524759143241683,0.0003,0.4274413585662842,391.676676133275,0.2,-20.001921439170836,0.13392206,182.36260986328125,0.6637479066848755,5780,1000.0,5011.924037098885
12391,1185792,95,789.29,579,3958.5516457799995,,,,,,,,,,,,,
12399,1187840,95,787.84,580,3951.9386633199993,0.298388671875,-0.039222521608462554,0.0003,0.7050850987434387,947.5077829837799,0.2,-20.003773665428163,0.032206945,293.9693603515625,0.6635522246360779,5790,,
12406,1189888,95,794.33,581,3984.4225720800005,0.572314453125,-0.030463473021518438,0.0003,0.8487393856048584,53.8111417144537,0.2,-19.949391251802446,0.17099518,5.811493873596191,0.6607536673545837,5800,,
,1190000,,,,,0.66650390625,-0.07354629510082304,0.0003,0.6134439706802368,13.206448730826377,0.2,-19.871578961610794,0.19986077,3.4156172275543213,0.6589535474777222,5810,910.9,4576.534959854185
12448,1191936,95,798.95,582,4007.93100445,,,,,,,,,,,,,
12455,1193984,95,807.55,583,4051.1699982799996,0.36669921875,-0.05003813649527729,0.0003,0.9650399908423424,40.338042467832565,0.2,-19.84784173965454,0.04426516,7.913058757781982,0.6584926843643188,5820,,
,1195000,,,,,0.757568359375,-0.056915471755200994,0.0003,0.8275676667690277,3.629901347309351,0.2,-19.83845359683037,0.30077887,1.2737641334533691,0.6567272543907166,5830,956.25,4809.909730967879
12501,1196032,95,811.78,584,4072.0839140299995,,,,,,,,,,,,,
12509,1198080,95,805.2,585,4039.7312433899992,0.58330078125,-0.07134649427898694,0.0003,0.8818267062306404,6.357010915130377,0.2,-19.790935003757475,0.1249829,1.4370548725128174,0.657669723033905,5840,,
,1200000,,,,,0.137158203125,-0.03627004935697187,0.0003,0.9492962509393692,95.34122515916825,0.2,-19.801760745048522,0.013891067,21.451906204223633,0.6571115851402283,5850,982.95,4943.231068541109
12553,1200128,95,800.48,586,4016.3895445399994,,,,,,,,,,,,,
12561,1202176,95,809.5,587,4062.1375950800007,0.12900390625,-0.025308445686823687,0.0003,0.7386204898357391,480.53098627626895,0.2,-19.799443346261977,0.016908929,29.10137939453125,0.6576811671257019,5860,,
12568,1204224,95,818.01,588,4104.60857815,0.11875,-0.036735112059977836,0.0003,0.9310568198561668,120.83562814593316,0.2,-19.805483365058898,0.014978144,47.61049270629883,0.6575815081596375,5870,,
,1205000,,,,,0.1634765625,-0.04022297804476693,0.0003,0.9149110168218613,109.03092559278011,0.2,-19.81042900085449,0.019840293,17.956575393676758,0.6578821539878845,5880,954.75,4803.322192072868
12611,1206272,95,818.3,589,4106.24719332,,,,,,,,,,,,,
12618,1208320,95,811.91,590,4074.2558236399996,0.17353515625,-0.04168332130648196,0.0003,0.9345442652702332,108.24829205870628,0.2,-19.816975700855256,0.019714506,17.659820556640625,0.6578983664512634,5890,,
,1210000,,,,,0.252978515625,-0.04298854754888452,0.0003,0.9678608700633049,48.172137913107875,0.2,-19.812890642881392,0.033271566,8.912816047668457,0.657429039478302,5900,944.85,4746.077971749008
12662,1210368,95,806.83,591,4048.6307824599994,,,,,,,,,,,,,
12669,1212416,95,800.91,592,4018.8199837399998,0.4369140625,-0.03711106958216988,0.0003,0.9664900600910187,35.85755934342742,0.2,-19.803492945432662,0.0695938,2.5305769443511963,0.6571451425552368,5910,,
12676,1214464,95,798.54,593,4006.91896383,0.245947265625,-0.045173484858241866,0.0003,0.9591643437743187,83.1387997329235,0.2,-19.780112713575363,0.022194594,6.611275672912598,0.6565661430358887,5920,,
,1215000,,,,,0.223291015625,-0.04547756984538864,0.0003,0.9401721023023129,93.95507597625256,0.2,-19.769241470098496,0.023708109,18.399940490722656,0.6563618183135986,5930,898.6,4514.043019998074
12719,1216512,95,798.93,594,4009.15410891,,,,,,,,,,,,,
12726,1218560,95,794.61,595,3986.57621214,0.314306640625,-0.04892245771479793,0.0003,0.9688409231603146,50.54951925724745,0.2,-19.765140867233278,0.034223348,4.350135803222656,0.6560313701629639,5940,,
,1220000,,,,,0.231591796875,-0.045949253349681383,0.0003,0.9593881368637085,97.10705652832985,0.2,-19.753978377580644,0.023918625,11.774975776672363,0.6558491587638855,5950,946.25,4748.550278228521
12770,1220608,95,797.51,596,4000.6467811899997,,,,,,,,,,,,,
12777,1222656,95,803.13,597,4028.10187676,0.4060546875,-0.04633832842228003,0.0003,0.9690004084259272,39.72199881821871,0.2,-19.749967324733735,0.04821472,7.4129228591918945,0.6552203297615051,5960,,
12785,1224704,95,797.47,598,3999.9997017600003,0.576171875,-0.02583231906464789,0.0003,0.9518626742064953,42.02218307107687,0.2,-19.701159077882767,0.16458851,3.5791897773742676,0.6536332964897156,5970,,
,1225000,,,,,0.3564453125,-0.047799379858770405,0.0003,0.9564639702439308,78.71439163386822,0.2,-19.667811250686647,0.032543134,29.752103805541992,0.6527409553527832,5980,934.1,4691.661946761608
12827,1226752,95,792.75,599,3976.1589370999995,,,,,,,,,,,,,
12834,1228800,95,789.82,600,3961.40111163,0.242919921875,-0.04013737599889282,0.0003,0.7722763419151306,625.6109319031239,0.2,-19.63929150104523,0.024291614,58.395416259765625,0.6519780158996582,5990,,
,1230000,,,,,0.334326171875,-0.049918871009140275,0.0003,0.9413202367722988,69.16043578982354,0.2,-19.62965242266655,0.034970965,14.791364669799805,0.6520059704780579,6000,931.65,4677.465525400638
12878,1230848,95,788.9,601,3956.66775101,,,,,,,,,,,,,
12885,1232896,95,792.03,602,3972.6794215,0.364599609375,-0.04548206315375865,0.0003,0.8106030970811844,73.67604444324971,0.2,-19.637041676044465,0.054197542,10.54597282409668,0.6515846252441406,6010,,
12892,1234944,95,793.55,603,3980.24957949,0.430859375,-0.047431130212498826,0.0003,0.969332879409194,53.14064973890781,0.2,-19.60543166399002,0.07319531,13.49769115447998,0.6504931449890137,6020,,
,1235000,,,,,0.622607421875,-0.027862133181770332,0.0003,0.9630016684532166,25.60383902490139,0.2,-19.548261249065398,0.2812059,3.1652002334594727,0.6480323672294617,6030,805.65,4054.5853000685574
12930,1236992,95,787.96,604,3952.1881771800004,,,,,,,,,,,,,
12937,1239040,95,789.98,605,3961.7766878400002,0.42880859375,-0.04065409405739047,0.0003,0.9287440776824951,54.54526818394661,0.2,-19.503159248828887,0.053382963,4.60481071472168,0.6473482847213745,6040,,
,1240000,,,,,0.25830078125,-0.043123936135089025,0.0003,0.9130780398845673,143.91493312716483,0.2,-19.487003213167192,0.029186822,12.111489295959473,0.6473782062530518,6050,896.2,4506.554187281802
12978,1241088,95,790.44,606,3964.60815371,,,,,,,,,,,,,
12985,1243136,95,790.78,607,3967.00296866,0.341796875,-0.044692713010590523,0.0003,0.9413402676582336,71.74957804828883,0.2,-19.467798620462418,0.040782697,7.118223667144775,0.6457841992378235,6060,,
,1245000,,,,,0.3587890625,-0.047222068771952765,0.0003,0.955684956163168,74.8845460087061,0.2,-19.436955893039702,0.044681996,16.52956199645996,0.6455990076065063,6070,845.7,4249.048775394261
13026,1245184,95,791.59,608,3971.74296808,,,,,,,,,,,,,
13034,1247232,95,797.16,609,3999.76885087,0.493994140625,-0.04283227922569495,0.0003,0.9343048483133316,51.6232751339674,0.2,-19.425176674127577,0.099785,15.054903030395508,0.6452692151069641,6080,,
13041,1249280,95,798.6,610,4007.1070117699996,0.808984375,-0.017714796843938528,0.0003,0.7152296900749207,4.748007945716381,0.2,-19.43273720741272,0.38015682,1.8013273477554321,0.6445924639701843,6090,,
,1250000,,,,,0.471435546875,-0.02710560638224706,0.0003,0.979158503934741,11.142785293422639,0.2,-19.384953528642654,0.06390081,4.128386497497559,0.6442243456840515,6100,892.25,4473.350496649742
13082,1251328,95,799.04,611,4009.82591748,,,,,,,,,,,,,
13089,1253376,95,806.57,612,4048.4100984400006,0.375146484375,-0.025824564805952833,0.0003,0.8793320655822754,36.4648528508842,0.2,-19.383191108703613,0.063890055,1.4745502471923828,0.6446110606193542,6110,,
,1255000,,,,,0.760888671875,0.03177214021270629,0.0003,0.6596799790859222,82.83343420680612,0.2,-19.403667211532593,0.50289905,1.1881002187728882,0.6455726623535156,6120,809.4,4056.584418822825
13126,1255424,95,800.03,613,4015.4142980199995,,,,,,,,,,,,,
13133,1257472,95,799.76,614,4013.6971759500007,0.286376953125,-0.023472270602360366,0.0003,0.883055604994297,95.3549653545022,0.2,-19.417598164081575,0.018465463,18.878490447998047,0.6455085277557373,6130,,
13141,1259520,95,799.29,615,4011.2048911100005,0.12783203125,-0.038414650358026846,0.0003,0.9151317775249481,61.904872563481334,0.2,-19.418510389328002,0.01511097,17.00774574279785,0.6456157565116882,6140,,
,1260000,,,,,0.16865234375,-0.041201361847925,0.0003,0.9064362943172455,62.62947250902653,0.2,-19.408144223690034,0.020298544,13.086453437805176,0.6447269916534424,6150,873.2,4363.093622337282
13183,1261568,95,789.66,616,3963.7848814000004,,,,,,,,,,,,,
13190,1263616,95,783.46,617,3931.87614297,0.10673828125,-0.035830283505492846,0.0003,0.948551744222641,126.8800778567791,0.2,-19.392777663469314,0.014711412,14.284441947937012,0.6448376178741455,6160,,
,1265000,,,,,0.160986328125,-0.03183975810243282,0.0003,0.8087497055530548,575.3765597969293,0.2,-19.394905596971512,0.017775036,11.58353328704834,0.6447784304618835,6170,893.75,4458.6082748293875
13231,1265664,95,786.24,618,3944.7951242,,,,,,,,,,,,,
13239,1267712,95,777.85,619,3902.2491414199994,0.144873046875,-0.039822411385830495,0.0003,0.9594914503395557,135.19503924250603,0.2,-19.39666715860367,0.01565032,32.78780746459961,0.6449394226074219,6180,,
13246,1269760,95,774.29,620,3884.371654739999,0.19541015625,-0.05173845104291104,0.0003,0.9672693908214569,100.55789999961853,0.2,-19.395867383480073,0.0197591,16.014469146728516,0.6447032690048218,6190,,
,1270000,,,,,0.483203125,-0.037803006227477454,0.0003,0.9289657026529312,23.532510379701854,0.2,-19.383324879407883,0.09373711,3.083810567855835,0.6442851424217224,6200,828.9,4157.279229383543
13285,1271808,95,773.98,621,3882.7861399700005,,,,,,,,,,,,,
13293,1273856,95,769.77,622,3861.3280251099995,0.303515625,-0.04111222838400863,0.0003,0.9504811391234398,47.74396032989025,0.2,-19.377874207496642,0.03409163,11.762292861938477,0.6439820528030396,6210,,
,1275000,,,,,0.44794921875,-0.04008836144057568,0.0003,0.9100091457366943,39.18589188009501,0.2,-19.382462006807327,0.08529954,4.9885454177856445,0.6445534825325012,6220,914.65,4584.347677831072
13336,1275904,95,772.15,623,3872.42672483,,,,,,,,,,,,,
13343,1277952,95,771.51,624,3868.57530302,0.51640625,-0.03740935761888977,0.0003,0.9717735256999731,21.92653121203184,0.2,-19.37602993249893,0.09319211,7.05447244644165,0.6436514258384705,6230,,
,1280000,,,,,0.4669921875,-0.04375315512297675,0.0003,0.9416740611195564,23.945367337763308,0.2,-19.346317052841187,0.08679328,4.5227131843566895,0.6422224640846252,6240,922.35,4629.946460402012
13385,1280000,95,775.35,625,3887.03854545,,,,,,,,,,,,,
13392,1282048,95,773.11,626,3875.8304694599997,0.378662109375,-0.042569556628586726,0.0003,0.9507143273949623,58.40898793190718,0.2,-19.31399871110916,0.03604325,11.033124923706055,0.6419677734375,6250,,
13400,1284096,95,766.94,627,3843.83554831,0.38974609375,-0.045533972512930634,0.0003,0.982789559289813,31.640960998088122,0.2,-19.28675373792648,0.055889945,7.607733726501465,0.6406330466270447,6260,,
,1285000,,,,,0.28125,-0.05245640637876932,0.0003,0.9620275534689426,87.41860622167587,0.2,-19.277782988548278,0.028158873,16.44515609741211,0.6414856910705566,6270,701.8,3531.140719838068
13434,1286144,95,769.09,628,3854.0538448,,,,,,,,,,,,,
13441,1288192,95,765.41,629,3836.00311224,0.339453125,-0.04441041864629369,0.0003,0.9740458335727453,46.49008344858885,0.2,-19.293052393198014,0.045437455,9.029566764831543,0.6410762071609497,6280,,
,1290000,,,,,0.34072265625,-0.05072584848094266,0.0003,0.953917108476162,75.18057766258717,0.2,-19.27529215812683,0.04662414,11.293217658996582,0.6413018107414246,6290,845.1,4245.111779808998
13482,1290240,95,767.36,630,3844.61286385,,,,,,,,,,,,,
13489,1292288,95,761.81,631,3815.6970704600008,0.382421875,-0.03433161730354186,0.0003,0.7415737509727478,492.36412063241005,0.2,-19.28559097647667,0.06984152,10.44969367980957,0.6412057280540466,6300,,
13496,1294336,95,757.93,632,3796.3100659,0.32041015625,-0.04070275918347761,0.0003,0.9055407419800758,377.21529334783554,0.2,-19.26059056520462,0.02954663,62.592979431152344,0.6405968070030212,6310,,
,1295000,,,,,0.24052734375,-0.05379043761931825,0.0003,0.9219700545072556,267.95900802612306,0.2,-19.251016891002656,0.024637682,103.84130096435547,0.6401185393333435,6320,721.9,3627.2771112680434
13530,1296384,95,749.36,633,3754.09647604,,,,,,,,,,,,,
13538,1298432,95,753.4,634,3774.7132919799997,0.278466796875,-0.046980204607825725,0.0003,0.8635865300893784,898.3878811478614,0.2,-19.24322544336319,0.0266594,128.151123046875,0.6404600143432617,6330,,
,1300000,,,,,0.42783203125,-0.061151409571175465,0.0003,0.9337198659777641,75.3797374844551,0.2,-19.249944019317628,0.06528956,26.403059005737305,0.6405796408653259,6340,854.95,4293.5721624355765
13579,1300480,95,751.69,635,3765.62785102,,,,,,,,,,,,,
13586,1302528,95,757.24,636,3792.9834611699994,0.431640625,-0.056526673168991695,0.0003,0.9456853978335857,97.13150584697723,0.2,-19.230224758386612,0.060912684,16.229759216308594,0.6397436857223511,6350,,
13592,1304576,95,762.03,637,3817.00829206,0.47431640625,-0.06896864131849725,0.0003,0.9754227958619595,65.84872117638588,0.2,-19.218089628219605,0.061637588,15.59799861907959,0.6401119232177734,6360,,
,1305000,,,,,0.633837890625,-0.0524164558359189,0.0003,0.9528601989150047,33.71650014817715,0.2,-19.21626559495926,0.21176958,7.016043663024902,0.6389057040214539,6370,668.2,3364.59611659497
13626,1306624,95,750.33,638,3757.2933733100003,,,,,,,,,,,,,
13634,1308672,95,745.91,639,3734.5799318,0.3806640625,-0.04769387366250157,0.0003,0.9567908644676208,90.89191063046455,0.2,-19.184087347984313,0.04182526,16.588001251220703,0.6381906867027283,6380,,
,1310000,,,,,0.378076171875,-0.03285511405265425,0.0003,0.26088058948516846,763.9509092450141,0.2,-19.16807942390442,0.03118759,28.546499252319336,0.6378621459007263,6390,741.9,3733.928353559226
13668,1310720,95,741.77,640,3713.56711567,,,,,,,,,,,,,
13676,1312768,95,734.78,641,3678.78140043,0.339697265625,-0.053268447786103935,0.0003,0.9373516589403152,93.75040175020695,0.2,-19.169379025697708,0.045749918,32.16472244262695,0.6381691098213196,6400,,
13683,1314816,96,734.86,642,3678.8179100100006,0.35498046875,-0.05724792905384675,0.0003,0.9188427850604057,222.82069524526597,0.2,-19.14863403439522,0.03838206,26.77851104736328,0.6367537379264832,6410,,
,1315000,,,,,0.338134765625,-0.05216614509990904,0.0003,0.8581753671169281,637.3516736388207,0.2,-19.11024944782257,0.037574183,57.0179557800293,0.6356431245803833,6420,777.55,3912.5011928400027
13721,1316864,95,725.0,643,3629.155471339999,,,,,,,,,,,,,
13728,1318912,96,705.42,644,3531.3986324900006,0.2837890625,-0.044763278384925796,0.0003,0.7817907482385635,962.7569066524505,0.2,-19.08166832923889,0.025202703,104.21990203857422,0.6349303126335144,6430,,
,1320000,,,,,0.268310546875,-0.04504343414737377,0.0003,0.7848177850246429,700.0261034488678,0.2,-19.06882952451706,0.026724432,200.27999877929688,0.6349450349807739,6440,829.9,4171.076430071984
13767,1320960,95,704.17,645,3525.0266608500006,,,,,,,,,,,,,
13774,1323008,96,700.71,646,3507.85618743,0.461865234375,-0.06589782203081995,0.0003,0.9405844062566757,110.92301768064499,0.2,-19.048611038923262,0.073340125,29.89483642578125,0.6337034702301025,6450,,
,1325000,,,,,0.425,-0.06488574083487038,0.0003,0.9149581268429756,138.99345795512198,0.2,-19.029738849401475,0.05453403,54.94335174560547,0.6335374712944031,6460,751.3,3783.0251444243827
13810,1325056,95,692.5,647,3467.05207376,,,,,,,,,,,,,
13817,1327104,96,691.88,648,3464.63819375,0.39951171875,-0.051355140429222956,0.0003,0.8782413527369499,620.0884552359581,0.2,-19.011549562215805,0.043255463,52.990333557128906,0.6325807571411133,6470,,
13824,1329152,96,694.56,649,3478.86958039,0.40849609375,-0.06645021512813401,0.0003,0.9352365359663963,150.57857222557067,0.2,-18.96625660061836,0.055176955,46.75529861450195,0.6313831210136414,6480,,
,1330000,,,,,0.43955078125,-0.049783274708897804,0.0003,0.7264518737792969,764.6243577837944,0.2,-18.959971982240678,0.060906954,30.890979766845703,0.6316261887550354,6490,877.15,4405.398409280181
13866,1331200,96,702.34,650,3517.718122060001,,,,,,,,,,,,,
13874,1333248,96,703.58,651,3524.0382552400006,0.632421875,-0.04747838510375004,0.0003,0.9315264001488686,58.65799817144871,0.2,-18.922493946552276,0.16629171,13.120924949645996,0.6300274133682251,6500,,
,1335000,,,,,0.402099609375,-0.04542421228252351,0.0003,0.8738825917243958,461.37084916830065,0.2,-18.934214425086974,0.058523968,19.84251594543457,0.6311752200126648,6510,820.55,4121.252175965719
13911,1335296,95,702.72,652,3520.9176270600005,,,,,,,,,,,,,
13918,1337344,96,699.93,653,3507.82818577,0.397216796875,-0.0379410527239088,0.0003,0.4701276421546936,777.0799133896828,0.2,-18.93907423019409,0.045667,159.36459350585938,0.6309367418289185,6520,,
13926,1339392,96,700.09,654,3508.7091544100003,0.20947265625,-0.042576752640889025,0.0003,0.5225827097892761,1859.7879357814788,0.2,-18.935537928342818,0.019496813,389.011474609375,0.6309486627578735,6530,,
,1340000,,,,,0.4806640625,-0.06006083903776016,0.0003,0.9324101135134697,94.99073401689529,0.2,-18.912023520469667,0.08355963,22.841094970703125,0.6295871734619141,6540,833.45,4189.900605991483
13965,1341440,96,700.27,655,3509.6079958,,,,,,,,,,,,,
13972,1343488,96,692.88,656,3472.91242103,0.49423828125,-0.0717215460317675,0.0003,0.9463440962135792,89.18436776399612,0.2,-18.854696255922317,0.080610186,22.922563552856445,0.6270020604133606,6550,,
,1345000,,,,,0.514111328125,-0.04203334534249734,0.0003,0.9614350162446499,111.05968510508538,0.2,-18.778851664066316,0.066304296,10.084545135498047,0.6247939467430115,6560,758.5,3810.486936652288
14009,1345536,96,692.18,657,3469.086408959999,,,,,,,,,,,,,
14017,1347584,96,691.68,658,3466.120863889999,0.439453125,-0.0549602007959038,0.0003,0.9570842497050762,100.62586429715157,0.2,-18.7320232629776,0.07858014,22.493427276611328,0.623832643032074,6570,,
14024,1349632,96,693.85,659,3477.3927623399995,0.409912109375,-0.06388949672109448,0.0003,0.9424402564764023,220.82323269844056,0.2,-18.692284977436067,0.042702507,36.84954071044922,0.6227509379386902,6580,,
,1350000,,,,,0.405810546875,-0.053862686746288094,0.0003,0.8668295592069626,403.37451059818267,0.2,-18.652845269441606,0.042422086,45.35428237915039,0.6212722063064575,6590,901.8,4523.935138507188
14065,1351680,96,687.89,660,3447.9598459599993,,,,,,,,,,,,,
14073,1353728,96,696.38,661,3491.50110727,0.59658203125,-0.03225434891646728,0.0003,0.7680952548980713,589.0327986419201,0.2,-18.6231735765934,0.098995306,11.982549667358398,0.6205460429191589,6600,,
,1355000,,,,,0.541796875,-0.05961827700375579,0.0003,0.9479209631681442,53.47117481827736,0.2,-18.574185544252394,0.109764114,10.454906463623047,0.6193978190422058,6610,877.25,4401.326689508744
14113,1355776,96,704.85,662,3534.10074164,,,,,,,,,,,,,
14120,1357824,96,704.17,663,3530.26665969,0.3919921875,-0.04532182638940867,0.0003,0.8805248960852623,335.38431015610695,0.2,-18.563471937179564,0.03979039,25.685436248779297,0.6188719868659973,6620,,
14127,1359872,96,705.04,664,3535.1836654800004,0.556591796875,-0.05109186811023392,0.0003,0.9609399251639843,36.85525051653385,0.2,-18.54575781226158,0.11201551,5.439070224761963,0.6178110241889954,6630,,
,1360000,,,,,0.442822265625,-0.06883191272791009,0.0003,0.9568420089781284,94.2572142958641,0.2,-18.50669828057289,0.052338608,28.382911682128906,0.6163520216941833,6640,691.45,3483.756717212498
14161,1361920,96,694.47,665,3483.30203187,,,,,,,,,,,,,
14168,1363968,96,709.63,666,3559.091867610001,0.413525390625,-0.057019044882326855,0.0003,0.937448300421238,109.55269924402236,0.2,-18.47682324051857,0.054285116,18.297054290771484,0.6159577965736389,6650,,
,1365000,,,,,0.609716796875,-0.0631787542370148,0.0003,0.925280325114727,42.45219347774982,0.2,-18.455748599767684,0.17162111,8.602092742919922,0.615068256855011,6660,672.35,3383.9543526388707
14200,1366016,96,705.22,667,3536.3998672000002,,,,,,,,,,,,,
14207,1368064,96,697.85,668,3500.003494790001,0.4125,-0.04073056994529907,0.0003,0.8524686396121979,534.4451447665691,0.2,-18.425886976718903,0.05366791,501.7198486328125,0.6140188574790955,6670,,
,1370000,,,,,0.365283203125,-0.05076093396055512,0.0003,0.9199695214629173,104.06596868634225,0.2,-18.416115635633467,0.046071026,15.06782054901123,0.6139469146728516,6680,768.8,3865.319382368028
14245,1370112,96,691.29,669,3467.58918482,,,,,,,,,,,,,
14252,1372160,96,676.74,670,3395.17644473,0.331884765625,-0.04244646721635945,0.0003,0.7186202108860016,972.5062134981156,0.2,-18.407142519950867,0.030600572,33.19041061401367,0.6138984560966492,6690,,
14260,1374208,96,677.37,671,3399.00488046,0.3408203125,-0.05510608548356686,0.0003,0.9010437354445457,461.4079155921936,0.2,-18.407677119970323,0.043236755,57.700233459472656,0.6141765713691711,6700,,
,1375000,,,,,0.409033203125,-0.0506672028277535,0.0003,0.8029756993055344,769.1801515340806,0.2,-18.414461702108383,0.05770422,20.316396713256836,0.6140060424804688,6710,809.5,4063.507738532312
14298,1376256,96,681.19,672,3418.18923932,,,,,,,,,,,,,
14305,1378304,96,681.04,673,3418.1151574699993,0.556494140625,-0.04373153928900138,0.0003,0.8741073459386826,421.61621344685557,0.2,-18.407746505737304,0.09658178,849.0599975585938,0.6142224669456482,6720,,
,1380000,,,,,0.39150390625,-0.0475057056726655,0.0003,0.8617666512727737,618.5654966235161,0.2,-18.399998331069945,0.04071786,26.703393936157227,0.6134287714958191,6730,870.8,4368.895103938878
14346,1380352,96,684.65,674,3435.6760808599997,,,,,,,,,,,,,
14353,1382400,96,686.16,675,3443.5831529,0.481103515625,-0.06484329477825668,0.0003,0.9312060177326202,102.4997018814087,0.2,-18.36814104914665,0.07313221,22.92731285095215,0.6115493774414062,6740,,
14360,1384448,96,683.64,676,3430.8602974100004,0.4619140625,-0.05884228242211975,0.0003,0.9445676729083061,86.20356781482697,0.2,-18.329596704244615,0.06697761,18.02276611328125,0.6113547086715698,6750,,
,1385000,,,,,0.440478515625,-0.06530541297252057,0.0003,0.9601978100836277,106.60612436532975,0.2,-18.31939966082573,0.063211165,18.872968673706055,0.6103581190109253,6760,987.0,4946.304526863993
14405,1386496,96,691.76,677,3471.6322514400003,,,,,,,,,,,,,
14413,1388544,96,696.84,678,3496.68433595,0.516552734375,-0.045768219610909,0.0003,0.1396384835243225,547.3488932728767,0.2,-18.30453543663025,0.0677004,234.67848205566406,0.6103630065917969,6770,,
