train/n_updates,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/critic_loss,time/total_timesteps,eval/mean_reward,eval/mean_ep_length
,,1870,50.0,-5.36012234,189,7100,,,355000,,
355050,20.77001449584961,1870,50.0,-5.426831570000001,189,7104,0.001,0.05486755859106779,355200,,
355250,20.764190521240234,1871,50.0,-5.46148827,189,7108,0.001,0.04506051145493984,355400,,
355450,20.72013000488281,1872,50.0,-5.46895987,189,7112,0.001,0.04512442797422409,355600,,
355650,20.75872673034668,1873,50.0,-5.358364670000001,189,7116,0.001,0.04802526704967022,355800,,
355850,20.785073547363282,,,,,,0.001,0.04192064058035612,356000,-5.861515169218182,50.0
,,1874,50.0,-5.349050030000001,189,7120,,,356000,,
356050,20.704573822021484,1875,50.0,-5.3590284,189,7124,0.001,0.04507807664573193,356200,,
356250,20.692259902954103,1876,50.0,-5.313443759999999,189,7128,0.001,0.05003901466727257,356400,,
356450,20.73276382446289,1877,50.0,-5.24834673,189,7132,0.001,0.05426288776099682,356600,,
356650,20.75358642578125,1878,50.0,-5.228664719999999,189,7136,0.001,0.04514563571661711,356800,,
356850,20.71097755432129,,,,,,0.001,0.054128265231847765,357000,-5.72606072940398,50.0
,,1880,50.0,-5.22212848,189,7140,,,357000,,
357050,20.79215026855469,1881,50.0,-5.212039590000001,189,7144,0.001,0.04707148276269436,357200,,
357250,20.678199462890625,1881,50.0,-5.24828219,189,7148,0.001,0.0436566112563014,357400,,
357450,20.67611717224121,1882,50.0,-5.279779029999999,189,7152,0.001,0.044409919306635855,357600,,
357650,20.643156661987305,1883,50.0,-5.25024762,189,7156,0.001,0.04459713086485863,357800,,
357850,20.58718002319336,,,,,,0.001,0.0437164506316185,358000,-5.8793061869218946,50.0
,,1884,50.0,-5.218774669999999,189,7160,,,358000,,
358050,20.646771926879882,1885,50.0,-5.21958976,189,7164,0.001,0.051351197585463526,358200,,
358250,20.69067985534668,1886,50.0,-5.253263929999999,189,7168,0.001,0.04953613869845867,358400,,
358450,20.721040420532226,1888,50.0,-5.25000313,189,7172,0.001,0.04861354202032089,358600,,
358650,20.575646743774413,1889,50.0,-5.2869242000000005,189,7176,0.001,0.04771376244723797,358800,,
358850,20.708527984619142,,,,,,0.001,0.04881621014326811,359000,-5.836447962932288,50.0
,,1890,50.0,-5.3229054499999995,189,7180,,,359000,,
359050,20.610960922241212,1891,50.0,-5.29301963,189,7184,0.001,0.07261266976594925,359200,,
359250,20.689699478149414,1892,50.0,-5.280239869999999,189,7188,0.001,0.047140918858349326,359400,,
359450,20.610245056152344,1893,50.0,-5.252610550000001,189,7192,0.001,0.04803708139806986,359600,,
359650,20.635399627685548,1894,50.0,-5.18119733,189,7196,0.001,0.044097012728452685,359800,,
359850,20.67294242858887,,,,,,0.001,0.053628674410283565,360000,-6.234105004509911,50.0
,,1895,50.0,-5.18634401,189,7200,,,360000,,
360050,20.620724487304688,1896,50.0,-5.09481453,189,7204,0.001,0.04590153057128191,360200,,
360250,20.6256697845459,1897,50.0,-5.158248110000001,189,7208,0.001,0.04215224955230951,360400,,
360450,20.63988624572754,1898,50.0,-5.17661236,189,7212,0.001,0.04431024845689535,360600,,
360650,20.620821533203124,1899,50.0,-5.21691175,189,7216,0.001,0.04383879829198122,360800,,
360850,20.56637939453125,,,,,,0.001,0.05042838182300329,361000,-6.05397579446435,50.0
,,1900,50.0,-5.205443660000001,189,7220,,,361000,,
361050,20.595968704223633,1901,50.0,-5.1636131,189,7224,0.001,0.04814229052513838,361200,,
361250,20.5810147857666,1902,50.0,-5.195046049999999,189,7228,0.001,0.043770868554711344,361400,,
361450,20.576369247436524,1903,50.0,-5.215574320000001,189,7232,0.001,0.049198533445596694,361600,,
361650,20.58572006225586,1904,50.0,-5.20528195,189,7236,0.001,0.04575145982205868,361800,,
361850,20.575637893676756,,,,,,0.001,0.04695464234799147,362000,-6.165398546960205,50.0
,,1905,50.0,-5.14127606,189,7240,,,362000,,
362050,20.57230255126953,1906,50.0,-5.08618924,189,7244,0.001,0.042874464243650434,362200,,
362250,20.54379066467285,1907,50.0,-5.11915834,189,7248,0.001,0.048692957311868665,362400,,
362450,20.555936279296876,1908,50.0,-5.12320052,189,7252,0.001,0.04372497852891684,362600,,
362650,20.566712646484376,1909,50.0,-5.10791227,190,7256,0.001,0.04337922051548958,362800,,
362850,20.494458236694335,,,,,,0.001,0.040552420914173125,363000,-6.142814196273685,50.0
,,1910,50.0,-5.125573079999999,189,7260,,,363000,,
363050,20.48703384399414,1911,50.0,-5.133037859999999,190,7264,0.001,0.04268719859421253,363200,,
363250,20.55109588623047,1912,50.0,-5.09540417,190,7268,0.001,0.05438410330563784,363400,,
363450,20.551054000854492,1913,50.0,-5.09625325,190,7272,0.001,0.046359168589115145,363600,,
363650,20.58988739013672,1914,50.0,-5.094237059999999,190,7276,0.001,0.042484520971775054,363800,,
363850,20.460316009521485,,,,,,0.001,0.048811362087726594,364000,-7.021702145878225,50.0
,,1915,50.0,-5.073176770000001,190,7280,,,364000,,
364050,20.480970001220705,1916,50.0,-5.127431789999999,190,7284,0.001,0.04239558584988117,364200,,
364250,20.521681518554686,1917,50.0,-5.1503556800000005,190,7288,0.001,0.04103944104164839,364400,,
364450,20.52586654663086,1918,50.0,-5.1904182500000005,190,7292,0.001,0.0502764930203557,364600,,
364650,20.49545036315918,1919,50.0,-5.171791020000001,190,7296,0.001,0.04090194623917341,364800,,
364850,20.464207916259767,,,,,,0.001,0.040472907312214375,365000,-6.296418144600466,50.0
,,1920,50.0,-5.13284842,190,7300,,,365000,,
365050,20.40989875793457,1921,50.0,-5.11047241,190,7304,0.001,0.038907384760677816,365200,,
365250,20.36451858520508,1922,50.0,-4.9877214400000005,190,7308,0.001,0.052433950938284395,365400,,
365450,20.43845542907715,1923,50.0,-4.947817250000001,190,7312,0.001,0.04087965380400419,365600,,
365650,20.47539894104004,1924,50.0,-5.0140449700000005,190,7316,0.001,0.04531841855496168,365800,,
365850,20.37888107299805,,,,,,0.001,0.04183154433965683,366000,-6.067403095390182,50.0
,,1925,50.0,-5.0066302700000005,190,7320,,,366000,,
366050,20.373765487670898,1926,50.0,-5.08543461,190,7324,0.001,0.03820613391697407,366200,,
366250,20.396995239257812,1927,50.0,-5.112623610000001,190,7328,0.001,0.03986499425023794,366400,,
366450,20.413278884887696,1928,50.0,-5.1594473,190,7332,0.001,0.04317384149879217,366600,,
366650,20.412576904296873,1929,50.0,-5.107558030000001,190,7336,0.001,0.03938076112419367,366800,,
366850,20.317725906372072,,,,,,0.001,0.04016950719058514,367000,-5.973877071961761,50.0
,,1930,50.0,-5.13475887,190,7340,,,367000,,
367050,20.338058319091797,1931,50.0,-5.14103517,190,7344,0.001,0.040504753552377225,367200,,
367250,20.423398361206054,1932,50.0,-5.1068386299999995,190,7348,0.001,0.039437519237399105,367400,,
367450,20.326069564819335,1933,50.0,-5.09624292,190,7352,0.001,0.04021441709250212,367600,,
367650,20.267294311523436,1934,50.0,-5.07895447,190,7356,0.001,0.0384715685620904,367800,,
367850,20.359846954345702,,,,,,0.001,0.03654079917818308,368000,-5.992657306930051,50.0
,,1935,50.0,-5.10275192,190,7360,,,368000,,
368050,20.294381561279298,1936,50.0,-5.01089067,190,7364,0.001,0.039089812226593496,368200,,
368250,20.257355041503907,1937,50.0,-4.999733029999999,190,7368,0.001,0.039979931190609934,368400,,
368450,20.32376106262207,1938,50.0,-5.02801185,190,7372,0.001,0.041573696248233316,368600,,
368650,20.338159561157227,1939,50.0,-5.05922529,190,7376,0.001,0.03862886387854814,368800,,
368850,20.26933906555176,,,,,,0.001,0.040501444078981874,369000,-5.895341950538568,50.0
,,1940,50.0,-5.04543172,190,7380,,,369000,,
369050,20.294995498657226,1941,50.0,-5.05286047,190,7384,0.001,0.039923561252653596,369200,,
369250,20.18749969482422,1942,50.0,-5.004444899999999,190,7388,0.001,0.037688321582973,369400,,
369450,20.28008445739746,1943,50.0,-4.94600406,190,7392,0.001,0.0389437073469162,369600,,
369650,20.285785293579103,1944,50.0,-4.939258880000001,190,7396,0.001,0.03704042673110962,369800,,
369850,20.28469284057617,,,,,,0.001,0.04555257372558117,370000,-5.9286746541038156,50.0
,,1945,50.0,-5.0289455300000006,190,7400,,,370000,,
370050,20.24190574645996,1946,50.0,-5.12895947,190,7404,0.001,0.04138932526111603,370200,,
370250,20.252499389648438,1947,50.0,-5.1850079000000004,190,7408,0.001,0.03937891777604818,370400,,
370450,20.11807929992676,1948,50.0,-5.21569393,190,7412,0.001,0.06077480308711529,370600,,
370650,20.244896545410157,1949,50.0,-5.174767259999999,190,7416,0.001,0.044795530959963796,370800,,
370850,20.27534729003906,,,,,,0.001,0.0440315518155694,371000,-5.9398280452005565,50.0
,,1950,50.0,-5.20617706,190,7420,,,371000,,
371050,20.312134704589845,1951,50.0,-5.210588439999999,190,7424,0.001,0.045282605849206445,371200,,
371250,20.27944969177246,1952,50.0,-5.21680069,190,7428,0.001,0.0404022353515029,371400,,
371450,20.188710708618164,1953,50.0,-5.14826218,190,7432,0.001,0.04249310553073883,371600,,
371650,20.184137802124024,1954,50.0,-5.11340146,190,7436,0.001,0.04216307383030653,371800,,
371850,20.19578155517578,,,,,,0.001,0.03935491520911455,372000,-5.852549779042602,50.0
,,1956,50.0,-5.19024654,190,7440,,,372000,,
372050,20.19192985534668,1957,50.0,-5.267729569999999,190,7444,0.001,0.041721737049520015,372200,,
372250,20.2136190032959,1958,50.0,-5.204812549999999,190,7448,0.001,0.04244854256510735,372400,,
372450,20.232343673706055,1958,50.0,-5.28354953,190,7452,0.001,0.04772043477743864,372600,,
372650,20.19566696166992,1959,50.0,-5.2988998800000005,190,7456,0.001,0.04677288956940174,372800,,
372850,20.192972946166993,,,,,,0.001,0.04294809576123953,373000,-6.037263115216047,50.0
,,1961,50.0,-5.2161721499999985,190,7460,,,373000,,
373050,20.170591278076174,1962,50.0,-5.295307059999999,190,7464,0.001,0.04297649499028921,373200,,
373250,20.170868225097657,1963,50.0,-5.31239865,190,7468,0.001,0.04552602432668209,373400,,
373450,20.16855339050293,1964,50.0,-5.347365560000001,190,7472,0.001,0.055841280035674574,373600,,
373650,20.17488655090332,1965,50.0,-5.403235259999999,190,7476,0.001,0.05542409960180521,373800,,
373850,20.18306266784668,,,,,,0.001,0.04330600809305906,374000,-6.03613742175512,50.0
,,1966,50.0,-5.387252490000001,190,7480,,,374000,,
374050,20.146611099243163,1967,50.0,-5.352792630000002,190,7484,0.001,0.04276131872087717,374200,,
374250,20.17204315185547,1968,50.0,-5.40847466,190,7488,0.001,0.04423397071659565,374400,,
374450,20.16156913757324,1969,50.0,-5.437628930000001,190,7492,0.001,0.051499910093843936,374600,,
374650,20.181944274902342,1970,50.0,-5.49534376,190,7496,0.001,0.05547081597149372,374800,,
374850,20.181955947875977,,,,,,0.001,0.050053727477788926,375000,-6.076232290104963,50.0
,,1971,50.0,-5.372105560000001,190,7500,,,375000,,
375050,20.199039001464843,1973,50.0,-5.33948792,190,7504,0.001,0.04063799910247326,375200,,
375250,20.176007080078126,1974,50.0,-5.3240188,190,7508,0.001,0.05054827831685543,375400,,
375450,20.184700546264647,1975,50.0,-5.3070694,190,7512,0.001,0.046322796791791916,375600,,
375650,20.17153060913086,1976,50.0,-5.30268641,190,7516,0.001,0.04707162398844957,375800,,
375850,20.201430130004884,,,,,,0.001,0.044950041398406027,376000,-5.917714963294566,50.0
,,1977,50.0,-5.290756309999999,190,7520,,,376000,,
376050,20.193062438964844,1978,50.0,-5.27109457,190,7524,0.001,0.04693138562142849,376200,,
376250,20.195696716308593,1979,50.0,-5.28425798,190,7528,0.001,0.07228738941252232,376400,,
376450,20.14442092895508,1980,50.0,-5.28808597,190,7532,0.001,0.056960562840104104,376600,,
376650,20.167212982177734,1981,50.0,-5.359265879999999,190,7536,0.001,0.050350953005254266,376800,,
376850,20.157746353149413,,,,,,0.001,0.042484094947576524,377000,-6.0227586354129015,50.0
,,1982,50.0,-5.320939399999999,190,7540,,,377000,,
377050,20.157138442993165,1983,50.0,-5.266179149999999,190,7544,0.001,0.04361781660467386,377200,,
377250,20.14057601928711,1984,50.0,-5.309313990000001,190,7548,0.001,0.04460856880992651,377400,,
377450,20.137856674194335,1985,50.0,-5.22008147,190,7552,0.001,0.0587513142824173,377600,,
377650,20.238804702758788,1986,50.0,-5.20922392,190,7556,0.001,0.04972735546529293,377800,,
377850,20.223724365234375,,,,,,0.001,0.04240595616400242,378000,-6.088964826997835,50.0
,,1988,50.0,-5.309713210000001,190,7560,,,378000,,
378050,20.220498580932617,1989,50.0,-5.39839698,190,7564,0.001,0.04527871266007424,378200,,
378250,20.168127517700196,1990,50.0,-5.40129481,190,7568,0.001,0.04488762781023979,378400,,
378450,20.23808792114258,1991,50.0,-5.339327240000001,190,7572,0.001,0.08621494971215725,378600,,
378650,20.184703598022463,1991,50.0,-5.2662881,190,7576,0.001,0.050157410353422166,378800,,
378850,20.12115364074707,,,,,,0.001,0.05540837038308382,379000,-6.023543581156991,50.0
,,1993,50.0,-5.27065728,190,7580,,,379000,,
379050,20.177986526489256,1994,50.0,-5.259684920000001,190,7584,0.001,0.04328718274831772,379200,,
379250,20.193333587646485,1995,50.0,-5.204472480000001,190,7588,0.001,0.047276831567287445,379400,,
379450,20.188242111206055,1996,50.0,-5.235223259999999,190,7592,0.001,0.04354837067425251,379600,,
379650,20.213369903564452,1997,50.0,-5.274984819999999,190,7596,0.001,0.04516035802662373,379800,,
379850,20.19057876586914,,,,,,0.001,0.045532970800995824,380000,-6.04919892763719,50.0
,,1998,50.0,-5.3271921099999995,190,7600,,,380000,,
380050,20.172886428833007,1999,50.0,-5.355577439999999,190,7604,0.001,0.047316923663020136,380200,,
380250,20.155206756591795,2000,50.0,-5.41644236,190,7608,0.001,0.05836282350122929,380400,,
380450,20.125746612548827,2001,50.0,-5.36812568,190,7612,0.001,0.047569265812635424,380600,,
380650,20.141727294921875,2002,50.0,-5.33705675,190,7616,0.001,0.054262082651257516,380800,,
380850,20.190091094970704,,,,,,0.001,0.04750247668474913,381000,-6.19232007592218,50.0
,,2003,50.0,-5.401866139999999,190,7620,,,381000,,
381050,20.232255630493164,2004,50.0,-5.359870999999999,190,7624,0.001,0.0460589649900794,381200,,
381250,20.16983154296875,2005,50.0,-5.31905709,190,7628,0.001,0.04795842364430428,381400,,
381450,20.158246002197266,2006,50.0,-5.376571549999999,190,7632,0.001,0.04813423529267311,381600,,
381650,20.14709907531738,2007,50.0,-5.38255367,190,7636,0.001,0.04619156289845705,381800,,
381850,20.210285415649412,,,,,,0.001,0.040790521316230295,382000,-6.1135264441836625,50.0
,,2009,50.0,-5.36455871,190,7640,,,382000,,
382050,20.213196258544922,2010,50.0,-5.4225524499999995,190,7644,0.001,0.0454491513967514,382200,,
382250,20.203185272216796,2011,50.0,-5.4107394699999976,190,7648,0.001,0.051165761053562166,382400,,
382450,20.155710830688477,2012,50.0,-5.35267999,190,7652,0.001,0.06368667598813772,382600,,
382650,20.125836639404298,2013,50.0,-5.41795223,190,7656,0.001,0.04690417885780335,382800,,
382850,20.13860496520996,,,,,,0.001,0.04533743403851986,383000,-6.052514689601958,50.0
,,2014,50.0,-5.3725337,190,7660,,,383000,,
383050,20.163918914794923,2015,50.0,-5.331257189999999,190,7664,0.001,0.045185237303376195,383200,,
383250,20.169283828735352,2016,50.0,-5.294920909999999,190,7668,0.001,0.04532100725919008,383400,,
383450,20.147629776000976,2017,50.0,-5.275430750000001,190,7672,0.001,0.04479769341647625,383600,,
383650,20.153075103759765,2018,50.0,-5.166124539999999,190,7676,0.001,0.04931993529200554,383800,,
383850,20.148141555786133,,,,,,0.001,0.05339205384254456,384000,-6.281446920614689,50.0
,,2019,50.0,-5.225246349999999,190,7680,,,384000,,
384050,20.132763442993163,2020,50.0,-5.25033064,190,7684,0.001,0.06720241256058217,384200,,
384250,20.159458847045897,2021,50.0,-5.23837052,190,7688,0.001,0.05310134880244732,384400,,
384450,20.198463439941406,2022,50.0,-5.2407084699999995,190,7692,0.001,0.055554200075566766,384600,,
384650,20.206705703735352,2023,50.0,-5.173697139999999,190,7696,0.001,0.0452092482894659,384800,,
384850,20.11619369506836,,,,,,0.001,0.04974111068993807,385000,-6.201581921987236,50.0
,,2024,50.0,-5.14104695,190,7700,,,385000,,
385050,20.130670700073242,2025,50.0,-5.09053994,190,7704,0.001,0.04775050450116396,385200,,
385250,20.19950180053711,2026,50.0,-5.037017489999999,190,7708,0.001,0.05134196907281876,385400,,
385450,20.053123474121094,2027,50.0,-5.06931767,190,7712,0.001,0.04912489365786314,385600,,
385650,20.14906967163086,2028,50.0,-5.197200380000001,190,7716,0.001,0.05793890170753002,385800,,
385850,20.181875076293945,,,,,,0.001,0.05005977638065815,386000,-6.339989918656647,50.0
,,2029,50.0,-5.15740994,190,7720,,,386000,,
386050,20.154983291625978,2030,50.0,-5.18682222,190,7724,0.001,0.04776208452880382,386200,,
386250,20.204537658691407,2031,50.0,-5.1478487500000005,190,7728,0.001,0.050703969635069374,386400,,
386450,20.197834930419923,2032,50.0,-5.12487823,190,7732,0.001,0.05039741836488247,386600,,
386650,20.214869613647462,2033,50.0,-5.15147153,190,7736,0.001,0.05481046982109547,386800,,
386850,20.194091262817384,,,,,,0.001,0.04710367675870657,387000,-6.280485313385725,50.0
,,2035,50.0,-5.18824693,190,7740,,,387000,,
387050,20.24403633117676,2036,50.0,-5.134741730000001,190,7744,0.001,0.05289049029350281,387200,,
387250,20.137789001464842,2037,50.0,-5.12854951,190,7748,0.001,0.052606787644326684,387400,,
387450,20.174087677001953,2037,50.0,-5.20272542,190,7752,0.001,0.051263411566615104,387600,,
387650,20.237837829589843,2039,50.0,-5.126935990000001,190,7756,0.001,0.058677145764231685,387800,,
387850,20.174767684936523,,,,,,0.001,0.047198196947574614,388000,-6.145142811816186,50.0
,,2040,50.0,-5.181996219999999,190,7760,,,388000,,
388050,20.25235855102539,2041,50.0,-5.14488097,190,7764,0.001,0.05595852449536323,388200,,
388250,20.194784393310545,2042,50.0,-5.19964633,190,7768,0.001,0.053285424709320066,388400,,
388450,20.22214714050293,2043,50.0,-5.284262330000001,190,7772,0.001,0.05227552749216557,388600,,
388650,20.310012130737306,2044,50.0,-5.434724460000001,190,7776,0.001,0.04924961686134338,388800,,
388850,20.268669967651366,,,,,,0.001,0.05510456494987011,389000,-6.081282063573599,50.0
,,2045,50.0,-5.406724850000002,190,7780,,,389000,,
389050,20.317806243896484,2046,50.0,-5.401304520000001,190,7784,0.001,0.05231199227273464,389200,,
389250,20.29612533569336,2047,50.0,-5.47896974,190,7788,0.001,0.05566121563315392,389400,,
389450,20.25325553894043,2048,50.0,-5.439260420000002,190,7792,0.001,0.05239944130182266,389600,,
389650,20.290383834838867,2049,50.0,-5.47193257,190,7796,0.001,0.05208557426929474,389800,,
389850,20.3422013092041,,,,,,0.001,0.053611547127366065,390000,-6.216444421233609,50.0
,,2050,50.0,-5.57059307,190,7800,,,390000,,
390050,20.31712699890137,2051,50.0,-5.62262565,190,7804,0.001,0.05576097827404738,390200,,
390250,20.34701904296875,2052,50.0,-5.674867280000001,190,7808,0.001,0.06127047345042229,390400,,
390450,20.3118839263916,2053,50.0,-5.690865670000001,190,7812,0.001,0.05761669091880321,390600,,
