train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,1156,30580,21.82,125,-161.48000981257513,30461,243,105.35909662,139.4940552888093,,
0.001,1160,30696,22.4,125,-169.59246281215124,30574,244,108.35993331,248.10869287561488,,
0.001,1164,30809,22.95,125,-171.2556241353353,30687,245,111.19133346000001,195.47450955708823,,
0.001,1168,30931,23.58,125,-179.14007263183595,30809,246,114.50584242000001,259.39535395304364,,
0.001,1172,31047,24.15,125,-179.72250061035157,30925,247,117.42856246,155.20413131713866,,
0.001,1176,31172,24.82,125,-177.07012736002605,31051,248,120.94238775,210.71981663857736,,
0.001,1180,31289,25.41,125,-187.46864209856307,31167,249,123.99715658999999,219.23015252475082,,
0.001,1184,31400,25.93,125,-194.62756958007813,31278,249,126.65790366000002,181.92369316364156,,
0.001,1188,31522,26.58,125,-188.523578898112,31398,250,130.05045443999998,176.18194910685222,,
0.001,1192,31647,27.16,125,-191.89353841145834,31525,251,133.03128642,200.47274932861328,,
0.001,1196,31769,27.63,125,-194.69688851492745,31645,252,135.34123671,168.7004519871303,,
0.001,1200,31895,28.26,125,-200.9017791748047,31770,253,138.60020183000003,181.36713434034777,,
0.001,1204,32014,28.8,125,-198.9829864501953,31892,254,141.47381734,179.77907485961913,,
0.001,1208,32140,29.15,125,-192.5477876663208,32017,255,143.30404109,194.9761838912964,,
0.001,1212,32262,29.33,125,-187.39830914665671,32138,256,144.27788717,190.87434521843406,,
0.001,1216,32385,29.46,125,-196.74265956878662,32262,257,145.05239803999999,212.4031239171182,,
0.001,1220,32509,29.61,125,-195.96648406982422,32385,258,145.90135099,186.19292902946472,,
0.001,1224,32631,29.71,125,-195.42731424967448,32507,259,146.47649716,180.63825963338215,,
0.001,1228,32744,29.68,125,-205.1472414456881,32625,260,146.27717722000003,236.87930806477866,,
0.001,1232,32856,29.68,125,-204.42738342285156,32736,261,146.24819810999998,194.89155551365442,,
0.001,1236,32966,29.68,125,-207.97198813302177,32847,262,146.20440182000002,218.82589885166712,,
0.001,1240,33077,29.64,125,-201.34703826904297,32957,263,145.95941269000002,208.968688419887,,
0.001,1244,33187,29.57,125,-213.51915305001395,33068,264,145.53808403000002,201.42609187534876,,
0.001,1248,33299,29.53,125,-210.16993495396204,33179,265,145.28459233,196.70970753261022,,
0.001,1252,33409,29.4,125,-211.54383497971756,33289,266,144.53080343,186.37653463858146,,
0.001,1256,33519,29.39,125,-210.73251015799386,33399,267,144.45857702,167.98315920148576,,
0.001,1260,33630,29.34,125,-215.07673536028182,33511,268,144.14359749000002,165.0362548828125,,
0.001,1264,33740,29.31,125,-220.80963679722376,33621,268,143.95185141,146.36659240722656,,
0.001,1268,33849,29.18,125,-229.01617431640625,33729,269,143.17085211,244.35984547932944,,
0.001,1272,33959,29.12,125,-214.37708064488,33839,270,142.85861127,200.30341420854842,,
0.001,1276,34070,28.98,125,-219.81839098249162,33950,271,142.02286957,235.22472490583147,,
0.001,1280,34182,28.93,125,-223.01308223179407,34061,272,141.71000633000003,182.34938049316406,,
0.001,1284,34291,28.91,125,-213.4106183733259,34172,273,141.56797211,158.27668244498116,,
0.001,1288,34404,28.82,125,-218.8920124598912,34283,274,141.02256524,140.58106258937292,,
0.001,1292,34515,28.68,125,-214.35861558180588,34395,275,140.19404386999997,232.08109876844617,,
0.001,1296,34624,28.55,125,-215.95882239708533,34504,276,139.39026350000003,189.58175013615534,,
0.001,1300,34735,28.4,125,-218.28887939453125,34616,277,138.49827028999997,167.4636789049421,,
0.001,1304,34844,28.3,125,-209.96399395282452,34725,278,137.89009839000002,171.45367813110352,,
0.001,1308,34952,28.12,125,-208.6949234008789,34832,278,136.85073082,153.96558182327837,,
0.001,,35000,,,-215.20807538713728,34888,,,149.38946914672852,134.31119718085975,27.7
0.001,1312,35063,28.01,124,-210.28106362479073,34943,281,136.16466117,147.58847209385462,,
0.001,1316,35176,27.91,124,-205.548704964774,35056,281,135.51518252000002,152.55652127947127,,
0.001,1320,35285,27.76,124,-218.74157932826452,35166,282,134.65514309,173.32110623960142,,
0.001,1324,35395,27.64,124,-209.70860877403845,35275,283,133.96056156999998,133.50026137740522,,
0.001,1328,35506,27.62,124,-207.78248923165458,35385,284,133.82259334999998,156.88947241646903,,
0.001,1332,35615,27.59,124,-207.1060518537249,35496,285,133.69387093,180.55511757179542,,
0.001,1336,35724,27.58,124,-212.18118755634015,35605,286,133.63499344000002,138.93821348967376,,
0.001,1340,35835,27.58,124,-196.36596461704798,35715,287,133.6657927,133.02081871032715,,
0.001,1344,35944,27.57,124,-204.95775386265345,35825,288,133.66180966,141.17732157026018,,
0.001,1348,36052,27.53,124,-208.07511667104868,35933,289,133.47805436000002,131.97005293104382,,
0.001,1352,36161,27.52,124,-200.3782719203404,36042,289,133.4609061,127.37394223894391,,
0.001,1356,36269,27.5,124,-193.038695199149,36150,290,133.38732550999998,135.55268238208913,,
0.001,1360,36377,27.47,124,-203.66409192766463,36258,291,133.23957063,123.42483011881511,,
0.001,1364,36485,27.45,124,-192.17607225690568,36366,292,133.1763167,122.6471676296658,,
0.001,1368,36592,27.43,124,-202.93305315290178,36474,293,133.09322957,137.99512396918402,,
0.001,1372,36700,27.41,124,-196.30222848745493,36581,294,133.00115036,145.16062192563658,,
0.001,1376,36809,27.39,124,-183.3416017804827,36690,295,132.9353933,134.0039301271792,,
0.001,1380,36919,27.37,124,-187.9473658970424,36800,296,132.85701113000002,120.33785302298409,,
0.001,1384,37027,27.36,124,-178.58929334368025,36908,296,132.85354726000003,128.14233228895398,,
0.001,1388,37134,27.3,124,-186.64698204627405,37015,297,132.57213517,133.69308765117938,,
0.001,1392,37242,27.27,124,-184.04195227989783,37123,298,132.42787412,98.2074026884856,,
0.001,1396,37352,27.28,124,-174.33255440848214,37232,299,132.53897834,128.51863974112052,,
0.001,1400,37460,27.25,124,-173.1458482008714,37341,300,132.41678238,99.53854737458406,,
0.001,1404,37569,27.25,124,-166.2758049598107,37449,301,132.41301187,105.25735253554124,,
0.001,1408,37678,27.26,124,-168.04593599759616,37559,302,132.47458103,114.23337074562356,,
0.001,1412,37785,27.22,124,-164.44824545724052,37666,302,132.28470728,94.72716818915472,,
0.001,1416,37890,27.14,124,-161.34766329251804,37772,303,131.88391384,95.5035005716177,,
0.001,1420,37998,27.13,124,-157.4089590219351,37879,304,131.83203744,83.08364574725812,,
0.001,1424,38105,27.1,124,-157.79540428748498,37986,305,131.68455924999998,98.95865499056302,,
0.001,1428,38216,27.1,124,-160.15808977399553,38097,306,131.72851860999998,89.57228769574847,,
0.001,1432,38324,27.09,124,-151.99278695242745,38205,307,131.64730449,77.2682854788644,,
0.001,1436,38433,27.09,124,-152.67244938441686,38314,308,131.65493193000003,79.14378794917354,,
0.001,1440,38540,27.05,124,-138.8417012141301,38421,309,131.43907726000003,77.94643475459172,,
0.001,1444,38647,27.03,124,-139.93912623478815,38528,310,131.31771258000003,66.6699688251202,,
0.001,1448,38755,27.03,124,-138.4900071280343,38636,310,131.29779979,75.77169446591978,,
0.001,1452,38865,27.04,124,-134.4640667255108,38745,311,131.32648194,65.67606820000543,,
0.001,1456,38976,27.07,124,-129.46913855416435,38856,312,131.48849858,60.54428577423096,,
0.001,1460,39084,27.07,124,-127.91558603140024,38965,313,131.51683264,57.189727500632955,,
0.001,1464,39193,27.08,124,-129.01565962571365,39073,314,131.55179940000002,53.96366938838252,,
0.001,1468,39300,27.08,124,-119.98528126307896,39182,315,131.55410093,45.21778078432436,,
0.001,1472,39408,27.08,124,-120.5108384352464,39289,316,131.55380601000002,57.60236591762967,,
0.001,1476,39517,27.08,124,-116.40439278738839,39398,317,131.55435056,58.77747106552124,,
0.001,1480,39625,27.06,124,-113.26443372453961,39506,318,131.45694031000002,47.16512249134205,,
0.001,1484,39732,27.05,124,-114.0553712111253,39613,318,131.38646983,44.32871020281756,,
0.001,1488,39841,27.07,124,-106.1808853149414,39722,319,131.4903415,38.84237493787493,,
0.001,1492,39950,27.08,124,-105.92493027907152,39830,320,131.55401673,50.185605415931114,,
0.001,,40000,,,-103.58446737436148,39885,,,48.96753289964464,131.04781496152282,27.0
0.001,1496,40058,27.06,123,-99.06320026942662,39939,323,131.42170324,35.529620919908794,,
0.001,1500,40168,27.08,123,-101.53239440917969,40048,324,131.4991949,36.83631388346354,,
0.001,1504,40280,27.11,123,-99.53775533040364,40160,324,131.64371886000004,38.616807214145005,,
0.001,1508,40392,27.14,123,-96.02898297991071,40271,325,131.81626018999998,40.18420825685774,,
0.001,1512,40504,27.19,123,-94.02633884974888,40384,326,132.07506665,32.95315442766462,,
0.001,1516,40616,27.26,123,-91.18567875453404,40496,327,132.44606829,31.16662359237671,,
0.001,1520,40725,27.27,123,-87.65240713266226,40605,328,132.50244267999997,30.367306179470486,,
0.001,1524,40835,27.3,123,-87.72284698486328,40716,329,132.63427936,28.681584181608976,,
0.001,1528,40949,27.33,123,-85.36100870768229,40828,330,132.79586524,27.288553829850823,,
0.001,1532,41062,27.38,123,-83.69571140834263,40942,331,133.08904634,28.977974891662598,,
0.001,1536,41175,27.42,124,-80.17184829711914,41054,332,133.31088502999998,28.1614784853799,,
0.001,1540,41290,27.5,124,-80.04481560843331,41168,332,133.73457311,24.881451041610152,,
0.001,1544,41403,27.56,124,-77.67333684648786,41283,333,134.04637824000002,24.424261060254327,,
0.001,1548,41516,27.61,124,-72.68843896048409,41396,334,134.31780725000002,22.284417186464584,,
0.001,1552,41627,27.62,124,-75.68855939592633,41507,335,134.41013703000002,22.898837362016952,,
0.001,1556,41740,27.64,124,-69.02032361711774,41620,336,134.54394676,21.21236801147461,,
0.001,1560,41854,27.7,124,-69.68240737915039,41733,337,134.86942279000002,21.154285858417378,,
0.001,1564,41967,27.74,124,-68.31912694658551,41847,338,135.10559443,17.416965879242994,,
0.001,1568,42079,27.79,124,-66.80307742527553,41959,339,135.38347987,18.918500866208756,,
0.001,1572,42190,27.82,124,-64.74768475123814,42071,339,135.54492279000002,17.193931613649642,,
0.001,1576,42304,27.87,124,-63.25426923311674,42183,340,135.81834957000004,17.856876797146267,,
0.001,1580,42418,27.93,124,-61.2120854695638,42298,341,136.1326129,17.234335645039877,,
0.001,1584,42530,27.98,124,-60.85629381452288,42410,342,136.4158713,15.135817916304976,,
0.001,1588,42643,28.02,124,-57.87477929251535,42523,343,136.64148807,14.440511983016442,,
0.001,1592,42757,28.07,124,-58.904482977730886,42637,344,136.92283194,15.377421083121463,,
0.001,1596,42870,28.12,124,-60.192695072719026,42751,345,137.20998287999998,15.242144847738333,,
0.001,1600,42986,28.18,124,-56.10977745056152,42864,346,137.54174665,14.170441814831324,,
0.001,1604,43099,28.19,124,-56.463911873953684,42979,347,137.64208402,15.343845094953265,,
0.001,1608,43213,28.21,124,-55.2664737701416,43093,347,137.78937784,15.658626096001987,,
0.001,1612,43326,28.22,124,-54.295187541416716,43205,348,137.85444235,13.249832416402883,,
0.001,1616,43440,28.24,124,-53.28844969613211,43319,349,137.9858484,13.747752304734854,,
0.001,1620,43555,28.3,124,-51.71170425415039,43435,350,138.34525389,11.745942493964886,,
0.001,1624,43670,28.35,124,-50.52007293701172,43549,351,138.6628143,13.880044869014196,,
0.001,1628,43786,28.37,124,-51.64238026936849,43666,352,138.75535522,11.148186239702948,,
0.001,1632,43901,28.39,124,-52.040915625435964,43781,353,138.87607803,12.125104591764252,,
0.001,1636,44017,28.42,124,-51.57055800301688,43897,354,139.07321561999998,11.971678799596326,,
0.001,1640,44133,28.43,124,-50.68996887207031,44012,355,139.11398128,11.84213375223094,,
0.001,1644,44244,28.41,124,-48.32858167375837,44124,356,139.00840190999998,11.332722442490715,,
0.001,1648,44357,28.41,124,-49.567986708420975,44237,357,138.99142646,11.266586497977928,,
0.001,1652,44470,28.43,124,-48.84403711954753,44350,358,139.06238321,9.563902657607507,,
0.001,1656,44584,28.44,124,-48.21560614449637,44463,359,139.09287313,10.707364882741656,,
0.001,1660,44694,28.4,124,-47.98425647190639,44575,359,138.86085119999998,9.91115299292973,,
0.001,1664,44807,28.4,124,-49.11306190490723,44686,360,138.82233664,10.008393696376256,,
0.001,1668,44919,28.4,124,-47.48873547145298,44799,361,138.81956064999997,8.451233804225922,,
0.001,,45000,,,-49.08267865862165,44884,,,9.06651622908456,139.08626611754298,28.45
0.001,1672,45032,28.42,123,-48.213942119053435,44912,363,138.91375554,8.593832220349993,,
0.001,1676,45146,28.42,123,-48.19687352861677,45025,364,138.93531314,8.141738381879083,,
0.001,1680,45260,28.42,123,-49.33845247541155,45138,365,138.9433645,8.325505327295375,,
0.001,1684,45373,28.43,123,-47.36281394958496,45252,366,138.98295028,7.810673202787127,,
0.001,1688,45484,28.41,123,-47.14140864780971,45364,367,138.86020873,8.03243591104235,,
0.001,1692,45595,28.38,123,-47.22732816423689,45475,368,138.68882714,7.745377199990409,,
0.001,1696,45706,28.36,123,-46.18699155535017,45587,369,138.5751332,8.146528073719569,,
0.001,1700,45820,28.34,123,-47.57389749799456,45700,369,138.50992971999997,7.735450846808297,,
0.001,1704,45936,28.37,123,-45.21411977495466,45815,370,138.66240589,7.3408662368511335,,
0.001,1708,46048,28.35,123,-47.48380470275879,45928,371,138.50086527,7.542388992650168,,
0.001,1712,46162,28.36,123,-46.63447774251302,46042,372,138.57549794999997,7.5709835167588855,,
0.001,1716,46275,28.35,123,-47.72033173697336,46154,373,138.51061439,7.678498642785208,,
0.001,1720,46386,28.31,123,-46.265759876796174,46266,374,138.29507753,7.290798715182713,,
0.001,1724,46498,28.28,123,-47.264413016183035,46378,375,138.10221598,7.205101949828012,,
0.001,1728,46609,28.23,123,-47.00302805219378,46489,376,137.83726054000002,6.594505829470498,,
0.001,1732,46722,28.21,123,-47.92095674787249,46601,377,137.68866625,6.772194632462093,,
0.001,1736,46834,28.17,123,-47.15281325120192,46713,377,137.4160835,6.434316829398826,,
0.001,1740,46950,28.17,123,-47.00834219796317,46829,378,137.44404179000003,5.807363715665094,,
0.001,1744,47062,28.18,123,-47.380807059151785,46942,379,137.50322279000002,5.500456483275802,,
0.001,1748,47173,28.16,123,-46.81381007603237,47053,380,137.42480109000002,6.093273001057761,,
0.001,1752,47284,28.14,123,-47.08977753775461,47165,381,137.32666867,7.116785756179264,,
0.001,1756,47395,28.11,123,-47.88246008066031,47275,382,137.15947930000002,5.877182704431039,,
0.001,1760,47509,28.15,123,-47.898451741536455,47388,383,137.37480852000002,6.414274922732649,,
0.001,1764,47619,28.12,123,-47.02070060143104,47499,384,137.21434587,5.827835188971625,,
0.001,1768,47732,28.13,124,-46.581263405936106,47611,384,137.24915086,5.983324212687356,,
0.001,1772,47842,28.1,124,-47.17490885807918,47721,385,137.11162638999997,5.726242886649238,,
0.001,1776,47955,28.09,124,-48.751084645589195,47836,386,137.01475583,5.091444122380223,,
0.001,1780,48068,28.08,124,-46.61992543538411,47948,387,136.92974154,5.624642873632497,,
0.001,1784,48179,28.06,124,-47.212639399937224,48059,388,136.81228965999998,6.164448371955326,,
0.001,1788,48292,28.08,124,-46.2949207850865,48172,388,136.87903914,5.826619480337415,,
0.001,1792,48407,28.12,124,-46.51374384562175,48286,389,137.06824455999995,5.49400362475165,,
0.001,1796,48520,28.14,124,-46.72164862496512,48400,390,137.16216550999997,5.387141985552652,,
0.001,1800,48630,28.1,124,-46.52030680729793,48511,391,136.94420139999997,5.189045164320204,,
0.001,1804,48741,28.05,124,-47.43768719264439,48621,392,136.67423015999998,5.672920295170376,,
0.001,1808,48852,28.04,124,-47.58782780965169,48732,393,136.60684831000003,5.728555679321289,,
0.001,1812,48965,28.03,124,-47.600050354003905,48844,393,136.53051639,5.834681864442496,,
0.001,1816,49080,28.05,124,-46.455038960774736,48960,394,136.59780358,5.479170051114313,,
0.001,1820,49195,28.09,124,-46.705918993268696,49075,395,136.77151059,5.190105364240449,,
0.001,1824,49311,28.13,124,-47.12104059855143,49190,396,136.96873951999999,5.253441169344145,,
0.001,1828,49426,28.17,124,-46.73688261849539,49305,397,137.18684632,4.5963633718161745,,
0.001,1832,49540,28.18,124,-46.45591572352818,49419,397,137.25256703000002,4.622430160127837,,
0.001,1836,49654,28.2,124,-47.855593817574636,49533,398,137.36269141,4.7952082321561615,,
0.001,1840,49765,28.15,124,-47.170471736363005,49646,399,137.07863271999997,5.710652360209712,,
0.001,1844,49877,28.15,124,-46.95299857003348,49757,400,137.07578601,4.967445347990308,,
0.001,1848,49987,28.14,124,-47.55983298165457,49868,401,137.02295594999998,5.45835840260541,,
0.001,,50000,,,-45.92451946551983,49895,,,5.164469303908171,137.6695620909333,28.3
0.001,1852,50097,28.13,124,-47.2568176814488,49978,403,136.94400372,4.819318967206137,,
0.001,1856,50211,28.16,124,-46.00552422659738,50091,403,137.11730697000002,4.628994382660965,,
0.001,1860,50324,28.15,124,-46.43493525187174,50204,404,137.05772142,4.9366896645776155,,
0.001,1864,50437,28.18,124,-46.92713247026716,50317,405,137.24663035,5.031763866029936,,
0.001,1868,50549,28.17,124,-47.163924080984934,50428,406,137.19136731,6.448226800986698,,
0.001,1872,50664,28.22,124,-46.96554360022912,50543,407,137.43279095999998,4.265808008335255,,
0.001,1876,50776,28.21,124,-47.45665686471121,50656,407,137.35440091,4.933054830346789,,
0.001,1880,50889,28.21,124,-48.677699497767854,50769,408,137.33623024,5.135029521481744,,
0.001,1884,51001,28.22,124,-47.00563785008022,50882,409,137.38310958999998,4.6245123488562445,,
0.001,1888,51113,28.21,124,-46.587938581194194,50993,410,137.36450263999998,4.7600728784288675,,
0.001,1892,51229,28.22,124,-47.52171198527018,51108,411,137.43226691,4.851017138053631,,
0.001,1896,51343,28.23,124,-47.550606046404155,51223,412,137.47880053,4.9413184353283475,,
0.001,1900,51456,28.26,124,-48.094963618687224,51336,413,137.61212677999998,4.985864681856973,,
0.001,1904,51569,28.28,124,-47.405564716884065,51449,414,137.69361113,4.704497413975852,,
0.001,1908,51684,28.32,124,-47.89737167358398,51563,415,137.92010204,5.36620667775472,,
0.001,1912,51800,28.35,124,-48.66791616167341,51679,415,138.04844439999997,3.8456036222392114,,
0.001,1916,51916,28.36,124,-48.48550224304199,51795,416,138.12102823,4.878937737695102,,
0.001,1920,52032,28.37,124,-48.400958742414204,51911,417,138.16064491,4.955748763577692,,
0.001,1924,52149,28.38,124,-47.949462618146626,52028,418,138.20176188,4.924946648733957,,
0.001,1928,52266,28.4,124,-47.94573771158854,52144,419,138.28655619,4.717432400275921,,
0.001,1932,52383,28.43,124,-46.73582255045573,52262,420,138.43711635,4.8899442985140045,,
0.001,1936,52499,28.45,124,-46.92225799560547,52378,421,138.56688096,4.079480047883658,,
