time/episodes,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
1172,18396,96,191,15.72,69.46632353999999,-35.07900142669678,1.2260934747755527,0.001,18286,,
1176,18459,96,191,15.74,69.44910858000001,-34.04017758369446,1.46833261474967,0.001,18348,,
1180,18520,96,191,15.71,69.30944344000001,-34.213468074798584,1.709091454744339,0.001,18410,,
1184,18582,97,191,15.71,69.25474474,-34.03049441746303,1.2539188742637635,0.001,18471,,
1188,18644,97,191,15.7,69.26033971999999,-34.03496197291783,1.3357358773549397,0.001,18533,,
1192,18706,97,191,15.69,69.16920092,-33.942933797836304,1.3137649456659952,0.001,18596,,
1196,18769,98,191,15.69,69.17729471,-33.781450271606445,1.246388416737318,0.001,18659,,
1200,18832,98,191,15.69,69.18208151,-34.06981931413923,1.4184829811255137,0.001,18721,,
1204,18894,98,191,15.69,69.08199964,-34.01956367492676,1.139754332602024,0.001,18783,,
1208,18957,99,191,15.7,69.07676413,-33.34023714065552,1.3161715250462294,0.001,18847,,
1212,19019,99,191,15.69,69.03181455,-34.14668941497803,1.3451775535941124,0.001,18909,,
1216,19082,99,191,15.69,69.03171430999998,-32.266414642333984,1.4759945757687092,0.001,18971,,
1220,19143,100,191,15.68,68.98682022,-33.98909705025809,1.7398059447606404,0.001,19033,,
1224,19205,100,191,15.66,68.88128594,-33.12452673912048,1.500939921538035,0.001,19094,,
1228,19268,100,191,15.65,68.89118545000001,-33.93407487869263,1.6977675259113312,0.001,19158,,
1232,19331,101,191,15.64,68.94831849,-33.69222068786621,2.091211061924696,0.001,19221,,
1236,19393,101,191,15.62,68.86011206,-34.25197887420654,1.894623450934887,0.001,19283,,
1240,19455,101,191,15.64,68.89094447000001,-33.09735441207886,1.5781665816903114,0.001,19345,,
1244,19518,102,191,15.64,68.78268563,-33.79006266593933,1.3513055853545666,0.001,19407,,
1248,19581,102,191,15.63,68.62356908000001,-33.79156970977783,1.7348460257053375,0.001,19470,,
1252,19644,102,191,15.62,68.62975079,-33.068485260009766,1.5506025068461895,0.001,19534,,
1256,19706,103,191,15.6,68.59332026,-34.46473407745361,1.5985656566917896,0.001,19596,,
1260,19768,103,191,15.58,68.55368628000001,-34.19984030723572,1.4604189656674862,0.001,19658,,
1264,19830,103,191,15.59,68.59513867,-33.67954349517822,1.3781031489372253,0.001,19720,,
1268,19894,103,191,15.61,68.74884352000001,-34.817134857177734,1.2953217327594757,0.001,19783,,
1272,19955,104,191,15.59,68.65761597,-34.405329840523855,1.3687980890274047,0.001,19845,,
,20000,,,,,-34.80726957321167,1.4162814524024725,0.001,19891,68.5157916009426,15.6
1276,20017,104,190,15.58,68.65637278,-34.34823560714722,1.6725716749827066,0.001,19906,,
1280,20080,105,190,15.6,68.64419965,-33.73290205001831,1.3711627535521984,0.001,19969,,
1284,20143,105,190,15.61,68.69707217999999,-34.303722620010376,1.5135352686047554,0.001,20032,,
1288,20205,105,190,15.61,68.63917557999999,-35.00347089767456,2.1028412421544393,0.001,20094,,
1292,20268,106,190,15.62,68.73677262000001,-33.98381519317627,1.8254562932997942,0.001,20157,,
1296,20332,106,190,15.63,68.82955578,-34.5070641040802,1.867206186056137,0.001,20221,,
1300,20395,106,190,15.63,68.77652565,-34.6052885055542,1.124131090939045,0.001,20284,,
1304,20457,107,190,15.63,68.87573458000001,-35.223031997680664,1.6419788599014282,0.001,20346,,
1308,20521,107,190,15.64,68.98418215,-34.24754333496094,1.469337847083807,0.001,20410,,
1312,20582,107,190,15.63,68.8837567,-35.12609052658081,1.6079565366109212,0.001,20472,,
1316,20646,108,190,15.64,69.03542668000001,-34.940364837646484,1.2594325430691242,0.001,20535,,
1320,20709,108,190,15.66,69.01937879,-33.21335482597351,1.8023332096636295,0.001,20599,,
1324,20772,108,190,15.67,68.96550968999999,-33.497956139700754,2.308906062444051,0.001,20661,,
1328,20834,109,190,15.66,68.91350541,-34.28721475601196,1.5056858286261559,0.001,20723,,
1332,20898,109,190,15.67,69.01164462,-33.59000492095947,1.7171231806278229,0.001,20787,,
1336,20961,109,190,15.68,69.05597260999998,-33.72147989273071,1.731493752449751,0.001,20851,,
1340,21023,110,190,15.68,69.06155946000001,-34.631909132003784,1.445367681980133,0.001,20912,,
1344,21086,110,190,15.68,69.11632335,-34.31685665675572,1.362591278553009,0.001,20975,,
1348,21150,110,190,15.69,69.16627999999999,-33.503416299819946,1.604267431423068,0.001,21039,,
1352,21214,111,190,15.7,69.15588256,-33.910462379455566,1.4981182143092155,0.001,21103,,
1356,21276,111,190,15.7,69.10131588,-35.579820905412944,1.2741851389408112,0.001,21165,,
1360,21336,111,190,15.68,68.95366984,-33.64011788368225,2.2208653847376505,0.001,21226,,
1364,21400,112,190,15.7,68.99972938,-34.25903367996216,1.6779359355568886,0.001,21289,,
1368,21462,112,190,15.68,68.85922346000001,-34.372476305280415,1.4240946332613627,0.001,21351,,
1372,21524,112,190,15.69,68.96137625,-32.84806687491281,1.4997309605280558,0.001,21413,,
1376,21587,113,190,15.7,69.0089191,-34.71098017692566,1.3922231160104275,0.001,21477,,
1380,21649,113,190,15.69,69.02024256,-34.263548612594604,1.5539636611938477,0.001,21538,,
1384,21712,113,190,15.69,69.07274655,-33.548514229910715,1.4475332339604696,0.001,21601,,
1388,21776,114,190,15.71,69.10525771000002,-34.410404205322266,1.2763310857117176,0.001,21665,,
1392,21839,114,190,15.71,69.11087141000002,-34.81555938720703,1.2022152145703633,0.001,21728,,
1396,21901,114,190,15.69,69.01910946000001,-34.04927611351013,1.2178776264190674,0.001,21790,,
1400,21965,115,190,15.7,69.00698032,-33.93722343444824,1.1991232484579086,0.001,21854,,
1404,22029,115,190,15.72,69.05673014000001,-34.64334201812744,1.4221839681267738,0.001,21918,,
1408,22093,115,190,15.72,69.10238587,-33.91403031349182,1.5729372389614582,0.001,21982,,
1412,22156,116,190,15.74,69.19540140000001,-33.67081093788147,1.1572812497615814,0.001,22045,,
1416,22220,116,190,15.74,69.20497352000001,-34.70626139640808,1.3315713740885258,0.001,22109,,
1420,22282,116,190,15.73,69.21518325999999,-34.43783024379185,1.300120856364568,0.001,22171,,
1424,22345,117,190,15.73,69.37809524000001,-33.343440532684326,2.4582798361778258,0.001,22234,,
1428,22409,117,190,15.75,69.47026748,-34.13764810562134,1.4796223007142544,0.001,22298,,
1432,22472,117,190,15.74,69.37725358,-34.333137784685405,1.7925038814544678,0.001,22361,,
1436,22536,118,190,15.75,69.30888365000001,-33.402244091033936,1.3253264725208282,0.001,22425,,
1440,22599,118,190,15.76,69.24743332,-33.8632333278656,1.2937965472539266,0.001,22488,,
1444,22663,118,190,15.77,69.29230257,-33.21860361099243,1.7520426996052265,0.001,22552,,
1448,22727,119,190,15.77,69.39540768,-34.27891993522644,2.137502819299698,0.001,22616,,
1452,22790,119,190,15.76,69.40494409,-34.70298767089844,1.5471438765525818,0.001,22679,,
1456,22854,119,190,15.78,69.55396329,-35.13317251205444,1.1653778403997421,0.001,22743,,
1460,22918,120,190,15.82,69.68408732,-34.14897918701172,1.4896437786519527,0.001,22807,,
1464,22981,120,190,15.81,69.68420843999999,-32.945385456085205,1.4486862421035767,0.001,22870,,
1468,23044,120,190,15.82,69.72530139999999,-34.015913009643555,0.9424999177455902,0.001,22933,,
1472,23106,121,190,15.82,69.71463463,-34.7189998626709,1.3585734507068992,0.001,22996,,
1476,23170,121,190,15.83,69.81840516999999,-33.62429094314575,1.3288250043988228,0.001,23059,,
1480,23232,121,190,15.83,69.81103368,-35.175941467285156,1.3088821657001972,0.001,23121,,
1484,23296,121,190,15.84,69.79863427,-34.18244934082031,1.351163625717163,0.001,23185,,
1488,23359,122,190,15.83,69.76285232999999,-33.672096729278564,1.2009845562279224,0.001,23248,,
1492,23421,122,190,15.82,69.70734483999999,-34.213393211364746,1.433078147470951,0.001,23311,,
1496,23484,122,190,15.83,69.71089435,-33.65446877479553,1.3927825763821602,0.001,23373,,
1500,23547,123,190,15.82,69.71736658,-33.8431601524353,1.22182472422719,0.001,23436,,
1504,23607,123,190,15.78,69.57713421999999,-34.00409698486328,1.2047079920768737,0.001,23497,,
1508,23670,123,190,15.77,69.4770166,-34.78474426269531,1.425653350353241,0.001,23559,,
1512,23732,124,190,15.76,69.42214811999999,-34.64984607696533,1.4074643962085247,0.001,23622,,
1516,23796,124,191,15.76,69.36637338999999,-33.12592935562134,1.5717948004603386,0.001,23685,,
1520,23859,124,191,15.77,69.45469143999999,-34.656638383865356,1.7336728647351265,0.001,23748,,
1524,23921,125,191,15.76,69.40368515,-33.641284465789795,1.2080088332295418,0.001,23811,,
1528,23984,125,191,15.75,69.30563195,-34.31051826477051,1.2467344887554646,0.001,23873,,
1532,24046,125,191,15.74,69.25677825999999,-33.680906534194946,1.561852838844061,0.001,23936,,
1536,24109,126,191,15.73,69.27524601,-34.84929800033569,1.4898126602172852,0.001,23998,,
1540,24171,126,191,15.72,69.38893644,-33.81982207298279,1.282941222190857,0.001,24060,,
1544,24235,126,191,15.72,69.39614735,-34.53012466430664,1.2700300067663193,0.001,24124,,
1548,24297,127,191,15.7,69.2540369,-34.30226680210659,2.4598406473795573,0.001,24187,,
1552,24360,127,191,15.7,69.20129775,-35.31957817077637,1.6962297558784485,0.001,24249,,
1556,24422,127,191,15.68,69.11740892,-34.59926891326904,1.1913647279143333,0.001,24312,,
1560,24483,128,191,15.65,69.02923555,-35.09242343902588,2.4107672929763795,0.001,24372,,
1564,24546,128,191,15.65,69.08116531,-34.19996976852417,1.2784942910075188,0.001,24435,,
1568,24609,128,191,15.65,69.13602521,-33.216649293899536,1.322301346808672,0.001,24498,,
1572,24672,129,191,15.66,69.18764663,-33.802215576171875,1.5883780643343925,0.001,24561,,
1576,24735,129,191,15.65,69.14539368000001,-34.005743980407715,1.5529819317162037,0.001,24625,,
1580,24798,129,191,15.66,69.25022138,-34.15129113197327,1.7171551026403904,0.001,24687,,
1584,24860,130,191,15.64,69.16145976,-33.875468492507935,1.36341068521142,0.001,24750,,
1588,24924,130,191,15.65,69.30874694,-35.264832973480225,1.951994113624096,0.001,24813,,
1592,24987,130,191,15.66,69.35409255999998,-34.75633692741394,1.6095660850405693,0.001,24876,,
,25000,,,,,-34.219682455062866,1.5843436159193516,0.001,24892,68.5157916009426,15.6
1596,25048,131,190,15.64,69.30676232,-34.30760860443115,0.9843455143272877,0.001,24938,,
1600,25111,131,190,15.64,69.20276815,-34.04746603965759,1.4142067953944206,0.001,25000,,
1604,25174,131,190,15.67,69.29252594999998,-33.617281436920166,1.5152852535247803,0.001,25064,,
1608,25238,132,190,15.68,69.34630949000001,-34.31841802597046,1.3385887555778027,0.001,25127,,
1612,25300,132,190,15.68,69.36205053,-33.571947370256694,1.4947710553805034,0.001,25189,,
1616,25363,132,190,15.67,69.37260818,-33.89369773864746,1.4080956988036633,0.001,25252,,
1620,25427,133,190,15.68,69.36887584,-33.987574100494385,1.3503925129771233,0.001,25316,,
1624,25490,133,190,15.69,69.42079139,-33.62423188345773,1.1124639511108398,0.001,25379,,
1628,25552,133,190,15.68,69.43456865,-33.90945162091936,1.4318289597829184,0.001,25441,,
1632,25616,134,190,15.7,69.58156153,-34.33739614486694,1.1409597024321556,0.001,25505,,
1636,25677,134,190,15.68,69.53711841,-34.446470737457275,1.6006329767405987,0.001,25567,,
1640,25740,134,190,15.69,69.52335112,-33.027696337018696,1.5416400909423829,0.001,25629,,
1644,25803,135,190,15.68,69.47098109000001,-34.49176836013794,1.5462445504963398,0.001,25692,,
1648,25865,135,190,15.68,69.47385811,-33.16407370567322,1.7739969938993454,0.001,25755,,
1652,25929,135,190,15.69,69.57831663,-33.2890305519104,1.209751270711422,0.001,25818,,
1656,25993,136,190,15.71,69.60560381,-33.0026581287384,1.8716160859912634,0.001,25882,,
1660,26055,136,190,15.72,69.71226067,-33.571677684783936,1.334645800292492,0.001,25944,,
1664,26118,136,190,15.72,69.66212433,-34.031489849090576,1.1908448245376348,0.001,26007,,
1668,26182,137,190,15.73,69.64885897999999,-33.50071096420288,1.9311687871813774,0.001,26071,,
1672,26246,137,190,15.74,69.65130666,-34.321404457092285,2.0491113290190697,0.001,26135,,
1676,26309,137,190,15.74,69.5461884,-34.24902081489563,1.7846605405211449,0.001,26198,,
1680,26372,138,190,15.74,69.43413784,-34.46422624588013,1.6095233783125877,0.001,26261,,
1684,26436,138,190,15.76,69.51969748,-33.66384434700012,1.6573669463396072,0.001,26325,,
1688,26499,138,190,15.75,69.42057922,-33.802335023880005,1.3245760361353556,0.001,26388,,
1692,26562,139,190,15.75,69.42954686,-32.96259525844029,1.2581570347150166,0.001,26451,,
1696,26623,139,190,15.75,69.37890044999999,-33.44726800918579,1.2336410601933798,0.001,26512,,
1700,26684,139,190,15.73,69.39137555,-33.244940519332886,1.402578447262446,0.001,26574,,
1704,26745,140,190,15.71,69.34659997,-33.92486844744001,1.1869090398152669,0.001,26635,,
1708,26809,140,190,15.71,69.33912134,-34.838802337646484,2.00948878005147,0.001,26698,,
1712,26871,140,190,15.71,69.38469967,-33.87936735153198,1.3216761723160744,0.001,26761,,
1716,26935,141,190,15.72,69.37484502000001,-33.854979515075684,1.3974682614207268,0.001,26824,,
1720,26998,141,190,15.71,69.38641159000001,-34.12878203392029,1.2774126902222633,0.001,26887,,
1724,27060,141,190,15.7,69.24090661999999,-33.66106442042759,2.0205191453297933,0.001,26949,,
1728,27122,142,190,15.7,69.23672596,-33.25758767127991,1.574329573661089,0.001,27011,,
1732,27184,142,190,15.68,69.14303014,-33.56656742095947,1.4224318377673626,0.001,27074,,
1736,27248,142,190,15.71,69.28454509,-33.04986023902893,1.4186293482780457,0.001,27137,,
1740,27310,143,190,15.7,69.23491784,-34.80685758590698,1.628891434520483,0.001,27200,,
1744,27373,143,190,15.7,69.28697297,-35.06235408782959,1.2197991274297237,0.001,27263,,
1748,27436,143,190,15.71,69.28112804999999,-34.86416411399841,1.258158527314663,0.001,27325,,
1752,27498,144,190,15.69,69.13314191999999,-34.34454107284546,1.615171167999506,0.001,27387,,
1756,27560,144,190,15.67,69.09709812999999,-34.062564849853516,1.6045747250318527,0.001,27449,,
1760,27622,144,190,15.67,69.09339069,-33.61921238899231,3.340198000272115,0.001,27512,,
1764,27683,145,190,15.65,69.05493371,-33.72241483415876,1.081208916505178,0.001,27573,,
1768,27746,145,190,15.64,69.02182472,-33.900660923549104,1.5723297595977783,0.001,27635,,
1772,27808,145,190,15.62,68.97782594,-34.79488154820034,1.6495284597078959,0.001,27697,,
1776,27872,146,190,15.63,69.11761128,-35.16542291641235,2.4842766895890236,0.001,27761,,
1780,27934,146,190,15.62,69.17873866000001,-33.932502031326294,1.1997609257698059,0.001,27824,,
1784,27996,146,190,15.6,69.09479056,-33.07046481541225,1.4277173082033794,0.001,27885,,
1788,28057,147,190,15.58,69.00708722,-34.12216132027762,1.1831390182177226,0.001,27947,,
1792,28121,147,190,15.59,69.04807503,-34.38236379623413,1.1684880405664444,0.001,28010,,
1796,28183,147,190,15.6,69.04024811000001,-33.199411153793335,1.3848522529006004,0.001,28073,,
1800,28247,147,190,15.63,69.12251709,-33.9305362701416,1.1029474511742592,0.001,28136,,
1804,28310,148,190,15.65,69.21449207999999,-35.4798641204834,1.267406638711691,0.001,28199,,
1808,28371,148,190,15.62,69.12967096999999,-34.65199715750558,1.4906744321187337,0.001,28261,,
1812,28434,148,190,15.63,69.1221503,-34.05903172492981,1.3741624914109707,0.001,28324,,
1816,28497,149,190,15.62,69.12757477000001,-33.21643042564392,1.3881049593289694,0.001,28386,,
1820,28560,149,190,15.62,69.06994936999999,-35.39809226989746,1.0457577966153622,0.001,28449,,
1824,28623,149,190,15.63,69.22050292,-33.67385745048523,1.494419202208519,0.001,28512,,
1828,28685,150,190,15.63,69.21656855,-34.18036866188049,1.2310867607593536,0.001,28575,,
1832,28747,150,190,15.63,69.16483652,-34.35189199447632,1.0398017684618632,0.001,28636,,
1836,28811,150,190,15.63,69.11206276,-34.52322435379028,1.280254989862442,0.001,28700,,
1840,28872,151,190,15.62,69.07739227,-34.62064504623413,1.2268745064735413,0.001,28762,,
1844,28935,151,190,15.62,69.08556363000001,-33.400532245635986,1.4572376683354378,0.001,28824,,
1848,28997,151,190,15.61,69.13844303,-33.590911865234375,1.4600709835688273,0.001,28886,,
1852,29060,152,190,15.62,69.23036658,-34.48419809341431,1.3396849185228348,0.001,28950,,
1856,29122,152,190,15.62,69.23219648999999,-34.16560411453247,1.093019388616085,0.001,29011,,
1860,29186,152,190,15.64,69.27164843,-33.457035064697266,1.3653775230050087,0.001,29075,,
1864,29249,153,190,15.66,69.31196226000002,-33.6830677986145,1.3667072892189025,0.001,29138,,
1868,29313,153,190,15.67,69.35184600000001,-34.98785352706909,1.3992133736610413,0.001,29202,,
1872,29375,153,190,15.67,69.28905537,-34.06403241838728,1.7767393747965494,0.001,29265,,
1876,29439,154,190,15.67,69.30097114000002,-33.76445388793945,1.5295435320585966,0.001,29328,,
1880,29501,154,190,15.67,69.29733089,-33.35887956619263,1.8550375811755657,0.001,29390,,
1884,29564,154,190,15.68,69.29156729,-34.45621871948242,1.2564487735430399,0.001,29453,,
1888,29627,155,190,15.7,69.43504702,-33.799949407577515,1.345898512750864,0.001,29516,,
1892,29691,155,190,15.7,69.42993282,-34.78269577026367,1.3980491943657398,0.001,29580,,
1896,29753,155,190,15.7,69.47848876,-34.383307218551636,1.3151788334051768,0.001,29642,,
1900,29814,156,190,15.67,69.44267485,-34.84968590736389,1.9620433727900186,0.001,29704,,
1904,29878,156,190,15.68,69.37676679,-34.31071138381958,1.2665727846324444,0.001,29767,,
1908,29942,156,190,15.71,69.46116806000002,-34.787198543548584,1.375160325318575,0.001,29831,,
,30000,,,,,-34.458734784807476,1.362133002281189,0.001,29893,68.5157916009426,15.6
1912,30003,157,190,15.69,69.42337596000002,,,,,,
1916,30064,157,190,15.67,69.32919776,-33.665363039289204,1.304872316122055,0.001,29953,,
1920,30125,158,190,15.65,69.24227873,-33.74445986747742,1.1785361729562283,0.001,30015,,
1924,30188,158,190,15.65,69.18832176,-34.5816912651062,1.4410119745880365,0.001,30078,,
1928,30250,158,190,15.65,69.18859481999999,-34.98351240158081,1.37596021220088,0.001,30139,,
1932,30314,159,190,15.67,69.33539509,-34.919387340545654,1.242901112884283,0.001,30203,,
1936,30376,159,190,15.65,69.29821307,-34.48664331436157,1.5739386081695557,0.001,30265,,
1940,30439,159,190,15.67,69.39249146,-34.43654727935791,1.6875778436660767,0.001,30328,,
1944,30502,160,190,15.67,69.27722879,-33.155273709978374,1.202166779836019,0.001,30391,,
1948,30565,160,190,15.68,69.22024633,-32.76228904724121,1.319471804300944,0.001,30454,,
1952,30627,160,190,15.67,69.01882737999999,-33.732834577560425,1.254612136632204,0.001,30517,,
1956,30687,161,190,15.65,68.9270881,-34.24514198303223,1.3670981287956239,0.001,30577,,
1960,30751,161,190,15.65,68.92924198,-33.239742040634155,2.1014850921928883,0.001,30640,,
1964,30813,161,190,15.64,68.88119053,-33.8975625038147,1.2282545417547226,0.001,30703,,
1968,30877,162,190,15.64,68.88665234999999,-34.55167865753174,1.1845750883221626,0.001,30766,,
1972,30939,162,190,15.64,68.94118527,-33.971179485321045,1.3436017483472824,0.001,30828,,
1976,31002,162,190,15.63,68.89188433,-34.16990770612444,1.3865967988967896,0.001,30891,,
1980,31066,163,190,15.65,68.99370189,-33.654239892959595,1.0347986612468958,0.001,30955,,
1984,31128,163,190,15.64,68.99915813999999,-35.19126892089844,1.2381724156439304,0.001,31017,,
