time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/entropy_loss,train/loss,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/std,eval/mean_reward,eval/mean_ep_length
1241,247808,199,48.44519685,41.78,121,0.42919921875,-13.292430278658866,25.15412139892578,0.2,-0.07841796204738785,42.17772146463394,0.04925538,0.0003,1200,0.6255333721637726,0.7340987920761108,,
1253,249856,199,47.63943968999999,41.42,122,0.42001953125,-13.284517803788185,20.985759735107422,0.2,-0.07814558354439213,52.514962774515155,0.045044504,0.0003,1210,0.5705153048038483,0.7331950068473816,,
,250000,,,,,0.4041015625,-13.249320128560067,20.508590698242188,0.2,-0.07624628815683536,51.05150841474533,0.04128081,0.0003,1220,0.5937118232250214,0.7305511832237244,81.5144798271358,60.1
1266,251904,198,45.19848301,40.12,123,,,,,,,,,,,,,
1278,253952,198,47.926435440000006,41.4,124,0.4271484375,-13.199426364898681,19.383020401000977,0.2,-0.07907042559236288,47.178528380393985,0.045986958,0.0003,1230,0.5936523973941803,0.7274279594421387,,
,255000,,,,,0.451220703125,-13.156701454520226,13.709829330444336,0.2,-0.08147883541241754,34.17612038254738,0.05410766,0.0003,1240,0.6862809956073761,0.7258903980255127,75.3147545978427,56.8
1289,256000,198,51.35439833,43.85,125,,,,,,,,,,,,,
1299,258048,198,50.100934839999994,43.14,126,0.41220703125,-13.121216183900833,27.437776565551758,0.2,-0.07525549276324454,59.049159806966784,0.040722128,0.0003,1250,0.561072438955307,0.7227168083190918,,
,260000,,,,,0.42236328125,-13.092203792929649,25.28765106201172,0.2,-0.07930179047980346,45.707536715269086,0.0505773,0.0003,1260,0.6020392775535583,0.7219394445419312,84.63883819580079,64.0
1310,260096,198,48.25717179,40.77,127,,,,,,,,,,,,,
1321,262144,198,46.86340998000001,39.94,128,0.433251953125,-13.082013291120528,20.061195373535156,0.2,-0.07790872647601646,51.42322446107865,0.046688095,0.0003,1270,0.6056654155254364,0.7212688326835632,,
1330,264192,198,46.00602878000001,39.47,129,0.43798828125,-13.030508229136467,11.586315155029297,0.2,-0.07668975607375614,42.83020590543747,0.04961645,0.0003,1280,0.654426634311676,0.7171719074249268,,
,265000,,,,,0.434716796875,-12.98758984208107,20.774555206298828,0.2,-0.07570390079636127,43.397133606672284,0.047197245,0.0003,1290,0.6261931359767914,0.7151920199394226,74.76371607705951,56.7
1340,266240,198,47.23610675,40.17,130,,,,,,,,,,,,,
1351,268288,198,47.83174817000001,41.33,131,0.43984375,-12.949665459990502,19.259016036987305,0.2,-0.07843581657216418,43.460821783542634,0.04716034,0.0003,1300,0.6641762554645538,0.7128915786743164,,
,270000,,,,,0.432080078125,-12.881974080204964,10.54197883605957,0.2,-0.07576308443094604,36.69003177881241,0.053549528,0.0003,1310,0.6955757737159729,0.708753764629364,88.26280193775892,63.8
1363,270336,198,49.20669242000001,42.64,132,,,,,,,,,,,,,
1374,272384,198,51.36756580999999,44.16,133,0.42763671875,-12.837763091921806,19.4309024810791,0.2,-0.07526982112322003,45.961613243818285,0.047803573,0.0003,1320,0.6121800243854523,0.7064875960350037,,
1384,274432,198,49.952734570000004,42.65,134,0.449267578125,-12.799524530768394,15.351076126098633,0.2,-0.07968640975304879,46.029008156061174,0.048594244,0.0003,1330,0.6570971310138702,0.7048014998435974,,
,275000,,,,,0.435009765625,-12.802772501111031,19.37567710876465,0.2,-0.07884427807002795,48.70961674451828,0.048568007,0.0003,1340,0.6694562435150146,0.706262469291687,74.8116471081972,55.1
1394,276480,198,44.18208872,38.93,135,,,,,,,,,,,,,
1406,278528,198,45.774108219999995,40.81,136,0.464599609375,-12.76766483783722,23.300750732421875,0.2,-0.07833908419706859,41.29568246603012,0.05656129,0.0003,1350,0.6585648357868195,0.7013648748397827,,
,280000,,,,,0.444189453125,-12.69696972966194,22.08206558227539,0.2,-0.07924226309696678,49.50858566761017,0.05008939,0.0003,1360,0.5533450841903687,0.6991328001022339,84.38083867430687,63.6
1418,280576,197,50.524947319999995,44.3,137,,,,,,,,,,,,,
1428,282624,197,48.805948560000004,41.8,138,0.43916015625,-12.679418894648553,15.480866432189941,0.2,-0.0791295015893411,44.99866985082626,0.05427518,0.0003,1370,0.6579426527023315,0.6986364722251892,,
1440,284672,197,47.925105820000006,41.38,139,0.4310546875,-12.679789659380912,20.420692443847656,0.2,-0.07805241373134778,51.135021060705185,0.04655224,0.0003,1380,0.6367740035057068,0.6987940073013306,,
,285000,,,,,0.4087890625,-12.652557116746902,20.945194244384766,0.2,-0.07568328295310493,53.71178378462791,0.044444174,0.0003,1390,0.5560893714427948,0.6955538988113403,77.04374956786633,58.1
1452,286720,197,51.69514190000001,44.21,140,,,,,,,,,,,,,
1463,288768,197,49.916441989999996,43.73,141,0.439111328125,-12.595795023441315,16.86915397644043,0.2,-0.07685203958535566,51.800740629434586,0.05007329,0.0003,1400,0.5638220906257629,0.693121075630188,,
,290000,,,,,0.442578125,-12.561579605937004,21.926177978515625,0.2,-0.07791445479670074,43.25855810046196,0.048687555,0.0003,1410,0.6718711853027344,0.6904889345169067,77.91880585551262,58.5
1475,290816,197,51.404633010000005,45.05,142,,,,,,,,,,,,,
1485,292864,197,48.340367390000004,42.39,143,0.444384765625,-12.510256871581078,41.121822357177734,0.2,-0.07853244311118032,50.249462336301804,0.053209364,0.0003,1420,0.644832044839859,0.6880602836608887,,
1495,294912,197,47.20542397000001,41.94,144,0.438623046875,-12.47972967028618,28.412994384765625,0.2,-0.07656160707992968,54.75268145799637,0.04841874,0.0003,1430,0.6152271926403046,0.6862465739250183,,
,295000,,,,,0.455029296875,-12.458906242251397,15.898651123046875,0.2,-0.07828912337427027,44.67170106768608,0.05213418,0.0003,1440,0.6543336808681488,0.6860248446464539,72.64470279216766,54.5
1505,296960,197,50.731804540000006,43.88,145,,,,,,,,,,,,,
1513,299008,197,54.65889948,47.09,146,0.455712890625,-12.440489634871483,17.9757022857666,0.2,-0.07913257777399849,43.76086436510086,0.05135762,0.0003,1450,0.639884889125824,0.6845359206199646,,
,300000,,,,,0.445068359375,-12.40597785115242,15.866618156433105,0.2,-0.07724599367356859,51.08645030260086,0.050270766,0.0003,1460,0.6140734553337097,0.682107150554657,92.96315638422966,70.4
1525,301056,197,53.422590220000004,46.47,147,,,,,,,,,,,,,
1536,303104,197,50.59632627999999,44.73,148,0.42529296875,-12.368681067228318,21.483211517333984,0.2,-0.07549339049728587,57.9630309343338,0.044396963,0.0003,1470,0.5657033026218414,0.6800333857536316,,
,305000,,,,,0.44189453125,-12.286070337891578,17.605976104736328,0.2,-0.0765867369249463,43.56617819070816,0.05624913,0.0003,1480,0.6820838451385498,0.6745895147323608,83.6375559091568,59.9
1547,305152,197,50.96027161,45.82,149,,,,,,,,,,,,,
1557,307200,197,54.63429676,48.19,150,0.477685546875,-12.250881555676461,16.76488494873047,0.2,-0.08019797191082034,43.45786200165749,0.055226557,0.0003,1490,0.667989194393158,0.6746748685836792,,
1566,309248,197,55.45383648999999,48.62,151,0.457373046875,-12.237749579548836,19.66408920288086,0.2,-0.07514045507414266,46.387087827920915,0.057302866,0.0003,1500,0.6398506760597229,0.6733865737915039,,
,310000,,,,,0.4625,-12.20071901679039,17.102630615234375,0.2,-0.08146774689375888,51.58084163069725,0.05306168,0.0003,1510,0.6036351323127747,0.6707515716552734,87.91449908614159,70.2
1577,311296,197,55.31013293000001,47.5,152,,,,,,,,,,,,,
1587,313344,197,57.66778488,48.41,153,0.436865234375,-12.172983604669572,36.28657150268555,0.2,-0.07820897465280723,68.78889939785003,0.048275404,0.0003,1520,0.5428168773651123,0.6708831191062927,,
,315000,,,,,0.452783203125,-12.172349494695663,19.9530029296875,0.2,-0.07897658990987111,51.50067296028137,0.055498704,0.0003,1530,0.6100533306598663,0.6703011393547058,100.99038894614205,73.9
1601,315392,196,55.969511499999996,48.24,154,,,,,,,,,,,,,
1611,317440,196,56.71278336000001,48.91,155,0.479736328125,-12.158655288815499,33.9532585144043,0.2,-0.07793277713353745,47.8517984867096,0.06245283,0.0003,1540,0.6892352402210236,0.6699000597000122,,
1620,319488,197,56.39700940999999,48.39,156,0.44970703125,-12.142098134756088,27.130313873291016,0.2,-0.07796531700587365,59.30127124190331,0.052461,0.0003,1550,0.6319027245044708,0.6685290336608887,,
,320000,,,,,0.476904296875,-12.125439482927323,17.478954315185547,0.2,-0.07870312004233711,53.770713126659395,0.05762916,0.0003,1560,0.6531257033348083,0.668109655380249,96.82235102914274,75.5
1631,321536,197,55.153200149999996,47.3,157,,,,,,,,,,,,,
1642,323584,197,55.501039950000006,49.05,158,0.438916015625,-12.105884754657746,20.76706886291504,0.2,-0.07626408080686815,54.771027845144275,0.054506555,0.0003,1570,0.6348913013935089,0.6662582755088806,,
,325000,,,,,0.443798828125,-12.070508986711502,19.58951759338379,0.2,-0.07674233837751672,54.606625819206236,0.054080285,0.0003,1580,0.6039425730705261,0.664107084274292,91.17457794845105,71.3
1654,325632,196,56.288008760000004,48.57,159,,,,,,,,,,,,,
1664,327680,196,55.987931710000005,47.88,160,0.468017578125,-12.023766037821769,16.377620697021484,0.2,-0.07731150485342368,44.287862771749495,0.05916634,0.0003,1590,0.7030389904975891,0.6612511873245239,,
1674,329728,196,55.95438215,46.97,161,0.445263671875,-11.987167170643806,21.467180252075195,0.2,-0.07694121940876357,56.84117396473884,0.04988076,0.0003,1600,0.6393267810344696,0.6588274240493774,,
,330000,,,,,0.45595703125,-11.926003628969193,26.713302612304688,0.2,-0.0779202880745288,64.04180457592011,0.05211624,0.0003,1610,0.615635335445404,0.6554237008094788,96.46452864855527,77.5
1685,331776,196,56.23448655999999,47.67,162,,,,,,,,,,,,,
1695,333824,196,56.81556324000001,49.15,163,0.44541015625,-11.875267520546913,21.87068748474121,0.2,-0.07770119473570958,53.76735507249832,0.054562487,0.0003,1620,0.6660043299198151,0.6525574326515198,,
,335000,,,,,0.453662109375,-11.848955976963044,22.30265998840332,0.2,-0.0789092034639907,63.647706711292265,0.058168914,0.0003,1630,0.6220093667507172,0.6519635915756226,96.49645255506039,70.2
1706,335872,196,59.52280954,51.57,164,,,,,,,,,,,,,
1715,337920,196,59.489495089999984,50.41,165,0.456201171875,-11.821481347084045,22.588584899902344,0.2,-0.07632272546470631,59.024744594097136,0.054198906,0.0003,1640,0.6351915895938873,0.649640679359436,,
1726,339968,196,60.78811425000001,49.9,166,0.42802734375,-11.782675021886826,28.908424377441406,0.2,-0.07236901205033064,72.01083587408066,0.0475451,0.0003,1650,0.6074407696723938,0.6478809714317322,,
,340000,,,,,0.460400390625,-11.742461386322976,19.254121780395508,0.2,-0.0795186518720584,63.82378877401352,0.056444794,0.0003,1660,0.5442224740982056,0.6454135179519653,85.89455453343689,69.6
1738,342016,196,59.21430259999999,49.5,167,,,,,,,,,,,,,
1750,344064,196,61.056554399999996,52.05,168,0.458935546875,-11.691722989082336,37.65342330932617,0.2,-0.07894597600097768,72.52013150453567,0.053366646,0.0003,1670,0.5432000160217285,0.6420287489891052,,
,345000,,,,,0.48486328125,-11.61868990957737,17.194177627563477,0.2,-0.08025377074955031,47.28099249601364,0.05815111,0.0003,1680,0.6964184045791626,0.6384522914886475,77.444944819808,57.9
1764,346112,196,61.966803170000006,52.46,169,,,,,,,,,,,,,
1775,348160,196,65.37145252,56.13,170,0.459814453125,-11.559784787893296,33.34330749511719,0.2,-0.07709221733384766,63.460238897800444,0.05286893,0.0003,1690,0.6239840090274811,0.6361050009727478,,
,350000,,,,,0.47802734375,-11.520860704779626,16.224119186401367,0.2,-0.0767337526427582,52.336403119564054,0.063810885,0.0003,1700,0.6463742554187775,0.6339986324310303,75.99012134969234,58.1
1787,350208,195,65.24705546999999,55.68,171,,,,,,,,,,,,,
1797,352256,195,64.51069405999999,56.09,172,0.473095703125,-11.48016728758812,33.30409240722656,0.2,-0.07965658326866105,58.38200860619545,0.057651248,0.0003,1710,0.6812715232372284,0.6314432621002197,,
1807,354304,195,59.867103619999995,52.11,173,0.4759765625,-11.453533121943474,19.09318733215332,0.2,-0.07577988424745855,60.621472322940825,0.054909643,0.0003,1720,0.6358586549758911,0.6307439804077148,,
,355000,,,,,0.46005859375,-11.414493519067765,30.850788116455078,0.2,-0.07752042885113042,69.3421262383461,0.05694832,0.0003,1730,0.6394738554954529,0.6285674571990967,87.84088942916132,67.4
1818,356352,195,58.939334880000004,52.01,174,,,,,,,,,,,,,
1828,358400,195,64.20661956,54.89,175,0.483935546875,-11.388590252399444,23.20148468017578,0.2,-0.08023917210957734,48.71125695705414,0.066460505,0.0003,1740,0.706188291311264,0.6272822618484497,,
,360000,,,,,0.457666015625,-11.356941092014313,20.354291915893555,0.2,-0.07314107012934982,61.21007081270218,0.055648368,0.0003,1750,0.6674163341522217,0.624639093875885,82.17585628628731,64.0
1840,360448,195,63.59743153,54.9,176,,,,,,,,,,,,,
1850,362496,195,67.70078218,57.94,177,0.476123046875,-11.315142473578453,16.833663940429688,0.2,-0.0765904881991446,50.17122935056686,0.060003366,0.0003,1760,0.6975174844264984,0.6234642267227173,,
1859,364544,196,66.79241388999999,57.11,178,0.465771484375,-11.28897759616375,11.926902770996094,0.2,-0.07685169910546392,50.44739583134651,0.05670459,0.0003,1770,0.734095960855484,0.6223715543746948,,
,365000,,,,,0.477001953125,-11.280208352208138,30.509965896606445,0.2,-0.07722504472767469,54.609610384702684,0.05654523,0.0003,1780,0.6783213019371033,0.6222187876701355,112.67569414377212,82.8
1872,366592,195,65.55633673,55.41,179,,,,,,,,,,,,,
1884,368640,195,59.824775009999996,51.65,180,0.4787109375,-11.236779281497002,24.08234977722168,0.2,-0.0799815907899756,56.79489603638649,0.058573835,0.0003,1790,0.697066992521286,0.6191298365592957,,
,370000,,,,,0.488671875,-11.190486505627632,30.31553840637207,0.2,-0.07700626575388014,57.4851036965847,0.06381617,0.0003,1800,0.6890507340431213,0.6168593764305115,81.60716520249844,61.5
1898,370688,195,58.168242559999996,51.51,181,,,,,,,,,,,,,
1910,372736,195,61.622306019999996,53.98,182,0.487548828125,-11.132808130979537,26.024730682373047,0.2,-0.07629473506822251,50.66947963833809,0.061871346,0.0003,1810,0.6793527007102966,0.6132806539535522,,
1918,374784,195,61.49470688,53.62,183,0.489453125,-11.09669120311737,31.13392448425293,0.2,-0.07676427604747005,66.53543853759766,0.058232184,0.0003,1820,0.6308736801147461,0.6125569343566895,,
,375000,,,,,0.523876953125,-11.06655895113945,20.92776870727539,0.2,-0.07459991072246339,52.42201426029205,0.06786977,0.0003,1830,0.6803861260414124,0.6110607981681824,84.0209665670991,64.7
1927,376832,195,62.188394580000015,52.48,184,,,,,,,,,,,,,
1938,378880,195,63.92351196000001,53.88,185,0.444384765625,-11.069985309243203,25.64992332458496,0.2,-0.07099676301004365,56.09049118757248,0.051121883,0.0003,1840,0.6875850856304169,0.611397922039032,,
,380000,,,,,0.516064453125,-11.028347823023797,18.239686965942383,0.2,-0.07762974709330592,44.121040070056914,0.06848874,0.0003,1850,0.7289531230926514,0.6079428195953369,85.63196584433317,64.8
1950,380928,195,64.79120948999999,54.17,186,,,,,,,,,,,,,
1960,382976,195,65.77116964,55.16,187,0.493896484375,-10.983231464028359,26.300634384155273,0.2,-0.08038746579550207,62.15297093391418,0.058397572,0.0003,1860,0.683912068605423,0.6069030165672302,,
,385000,,,,,0.467822265625,-10.960926696658134,23.92803382873535,0.2,-0.07563786038954276,65.91744738817215,0.062496837,0.0003,1870,0.6363822817802429,0.6056583523750305,93.85954003036022,70.8
1971,385024,195,63.31811149999999,53.42,188,,,,,,,,,,,,,
1980,387072,195,65.81938871,56.28,189,0.482666015625,-10.959812793135644,29.796846389770508,0.2,-0.0769466353856842,64.12380049824715,0.054856267,0.0003,1880,0.6407558917999268,0.6060200929641724,,
1991,389120,195,66.33146643,56.73,190,0.48046875,-10.934204173088073,24.649070739746094,0.2,-0.07720300561632029,53.23880407810211,0.060169145,0.0003,1890,0.7084640860557556,0.6043182611465454,,
,390000,,,,,0.479248046875,-10.900845962762833,31.125629425048828,0.2,-0.07459370971191674,57.264957648515704,0.062024467,0.0003,1900,0.6785673201084137,0.6027270555496216,91.56958524733781,73.2
2004,391168,195,66.59692391,57.7,191,,,,,,,,,,,,,
2015,393216,195,61.69962632000001,54.31,192,0.482666015625,-10.8624886572361,22.237472534179688,0.2,-0.08031007301760837,58.3820439696312,0.061441045,0.0003,1910,0.5992189049720764,0.6009067296981812,,
,395000,,,,,0.4958984375,-10.821951454877853,14.678557395935059,0.2,-0.08003652043989859,51.038000762462616,0.06333745,0.0003,1920,0.6720898151397705,0.5985502600669861,91.19718405902385,66.9
2026,395264,195,61.56913979000001,53.85,193,,,,,,,,,,,,,
2037,397312,195,63.44332253,54.84,194,0.5095703125,-10.805330532789231,16.790103912353516,0.2,-0.07570534273982048,47.956157100200656,0.06514545,0.0003,1930,0.6609509587287903,0.5981611013412476,,
2047,399360,195,68.68209438,59.17,195,0.48583984375,-10.775516575574875,14.204461097717285,0.2,-0.07939289297792129,55.11807603240013,0.066284776,0.0003,1940,0.6957274079322815,0.5965813398361206,,
,400000,,,,,0.517822265625,-10.76803170144558,15.070528984069824,0.2,-0.08091663981031161,47.7721524477005,0.07259628,0.0003,1950,0.7149892151355743,0.5970324277877808,103.4677177093923,79.9
2061,401408,194,69.63519956,59.11,196,,,,,,,,,,,,,
2071,403456,194,71.49311592,60.16,197,0.465576171875,-10.76825116276741,38.82975387573242,0.2,-0.07544188012834638,64.30409317016601,0.057469614,0.0003,1960,0.662868320941925,0.596807599067688,,
,405000,,,,,0.476708984375,-10.730690640211105,23.343982696533203,0.2,-0.0734304532466922,58.94054034948349,0.06323378,0.0003,1970,0.6912278532981873,0.5943647027015686,78.40286071337759,64.9
2084,405504,194,67.54263894000002,58.26,198,,,,,,,,,,,,,
2095,407552,194,65.25539340000002,55.8,199,0.477001953125,-10.692541572451592,19.330284118652344,0.2,-0.07267602232459466,66.91005063056946,0.06372808,0.0003,1980,0.6169000864028931,0.5926787257194519,,
2105,409600,194,67.66251779,57.16,200,0.487158203125,-10.656800889968872,20.078702926635742,0.2,-0.0753455922822468,59.83637405633927,0.068441354,0.0003,1990,0.7057673037052155,0.5906254649162292,,
,410000,,,,,0.477490234375,-10.61539630293846,37.09710693359375,0.2,-0.07785767220775597,64.80352928638459,0.064732775,0.0003,2000,0.6625732481479645,0.5889668464660645,76.77702434062958,62.3
2117,411648,194,67.98921795999999,56.23,201,,,,,,,,,,,,,
2127,413696,194,67.71338929000001,57.43,202,0.5234375,-10.599561342597008,13.344147682189941,0.2,-0.07545533932279795,42.185885375738145,0.06590613,0.0003,2010,0.7447561919689178,0.5887759327888489,,
,415000,,,,,0.50625,-10.568837556242944,24.049224853515625,0.2,-0.0747842546494212,54.88123281002045,0.06549073,0.0003,2020,0.6851337850093842,0.5868223905563354,85.37560604065656,65.5
2138,415744,194,69.3906452,56.98,203,,,,,,,,,,,,,
2150,417792,194,66.64320155,55.25,204,0.4771484375,-10.538489896059037,37.27799606323242,0.2,-0.0763454838306643,66.96620765924453,0.056863964,0.0003,2030,0.6211369931697845,0.585626482963562,,
2160,419840,194,64.59687766,55.12,205,0.494189453125,-10.520778504014014,28.232486724853516,0.2,-0.07274908649269492,62.738908344507216,0.068313986,0.0003,2040,0.6278092265129089,0.5854464769363403,,
,420000,,,,,0.546484375,-10.484093698859215,15.686530113220215,0.2,-0.07841218968096655,40.92605341076851,0.08393738,0.0003,2050,0.7578573077917099,0.5827591419219971,98.81664890944958,77.1
2172,421888,194,62.39319989,54.53,206,,,,,,,,,,,,,
