time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1850391,132,13924,462.24,-506.08192665000007,5384,1850254,-72.65141296386719,6.350924238562584,0.001,,
1850736,132,13925,454.67,-498.1878326200001,5388,1850560,-73.13855302598742,7.260540201422874,0.001,,
1851811,132,13931,444.03,-486.75070202999996,5392,1851708,-73.3986602783203,6.4924454053243,0.001,,
1852935,132,13936,433.57,-475.71825448999994,5396,1852776,-73.50881036376953,7.333915085792541,0.001,,
1853212,132,13938,423.36,-464.55327767999995,5400,1853073,-73.91839065551758,7.793298585074289,0.001,,
1854339,132,13943,404.16,-444.31212085,5404,1854208,-74.03837585449219,6.323890972137451,0.001,,
1855000,,,,,,1854250,-73.91231500534784,7.608239735875811,0.001,1000.0,668.936394328624
1856431,132,13963,402.85,-442.77238766000005,5408,1856283,-73.49371562194824,7.382904659628868,0.001,,
1858491,133,13969,411.98,-452.1244257299999,5412,1857402,-73.45923569623162,7.123718810803963,0.001,,
1859604,133,13974,402.13,-441.67808885,5416,1858515,-73.13512001037597,8.183873250160689,0.001,,
1860000,,,,,,1859546,-74.61615085601807,7.9342715124930105,0.001,1000.0,531.1313833238557
1860716,132,13992,400.87,-440.02936135000004,5420,1860587,-72.99908905029297,7.062005938553229,0.001,,
1860940,132,13993,382.36,-419.92943462999995,5424,1860819,-73.428141841182,8.218331648243797,0.001,,
1862114,133,13999,382.63,-419.72894725,5428,1861939,-73.97826099395752,8.509632229804993,0.001,,
1865000,,,,,,1864025,-73.47529206848145,7.075929244160652,0.001,1000.0,586.2322861976921
1866114,133,14024,402.27,-441.62739115000005,5432,1865025,-73.58818728637695,7.257654943943024,0.001,,
1866414,133,14030,377.27,-414.58984357,5436,1866264,-73.46995441333668,7.442507283328331,0.001,,
1867541,133,14035,366.78,-402.9924193399999,5440,1867364,-73.2482313079834,7.350128412485122,0.001,,
1869647,133,14041,367.22,-403.57554229,5444,1868558,-73.4726430719549,6.945480234695204,0.001,,
1870000,,,,,,1869621,-72.92415520452684,6.918669000504509,0.001,1000.0,572.6403390982887
1870869,133,14060,367.99,-404.07200117,5448,1870752,-73.14798620975378,7.090816541482474,0.001,,
1872110,133,14066,367.6,-403.22648402,5452,1871986,-73.16331531690514,7.262074252833491,0.001,,
1873270,133,14071,367.85,-403.9090232999999,5456,1873158,-73.26399963378907,7.3842212201356885,0.001,,
1875000,,,,,,1874214,-72.94543277516084,7.007564360445196,0.001,1000.0,516.3215398217551
1875409,133,14090,368.37,-404.27235455999994,5460,1875214,-73.46093441772462,7.22311686193943,0.001,,
1877654,133,14098,368.23,-403.46303657,5464,1876565,-73.07871055603027,7.129207347120557,0.001,,
1880000,,,,,,1879601,-73.25731304931641,7.561746787071228,0.001,1000.0,516.8455007011071
1880690,133,14122,386.34,-423.05144529999995,5468,,,,,,
1883707,133,14136,395.75,-434.0437598199999,5472,1882618,-73.20910898844402,6.921311687020695,0.001,,
1885000,,,,,,1884043,-73.1498794555664,8.4154108654369,0.001,1000.0,453.6185380627634
1885132,133,14152,379.5,-416.6036595399999,5476,,,,,,
1887197,133,14162,379.18,-416.2375359299999,5480,1886108,-73.48325575256348,7.37336649775505,0.001,,
1887489,133,14167,370.98,-407.26558893999993,5484,1887270,-73.58653485774994,7.023841562233572,0.001,,
1887721,133,14168,369.85,-405.99110886,5488,1887611,-73.40509866413318,8.13057994685675,0.001,,
1889903,133,14179,380.92,-417.3208347,5492,1889729,-73.49812712097167,7.295577300667762,0.001,,
1890000,,,,,,1889814,-74.00314561710802,7.753122332516838,0.001,1000.0,679.5808067763224
1891023,133,14193,380.88,-417.07268867,5496,1890906,-73.83881153779872,8.173477628014304,0.001,,
1893256,133,14200,400.44,-438.42972269000006,5500,1892167,-73.29245878520764,7.82113390219839,0.001,,
1895000,,,,,,1894167,-73.287298828125,7.268047611474991,0.001,1000.0,600.9619614802301
1896303,133,14224,419.64,-458.7917809099999,5504,1895214,-73.72981135050456,8.020950028236877,0.001,,
1898409,133,14238,419.78,-459.0106676699999,5508,1898290,-73.40937899780273,7.490701446890831,0.001,,
1898606,133,14239,401.15,-439.2667472099999,5512,1898474,-73.4372787475586,6.781684690051609,0.001,,
1899749,133,14245,401.45,-439.29794559999993,5516,1899637,-73.01590494009164,7.513782091629811,0.001,,
1900000,,,,,,1899752,-73.26385962444803,8.023641371208688,0.001,1000.0,686.0659161564894
1902841,133,14265,421.25,-460.85864489000005,5520,1901752,-73.19540209960938,7.556662950396538,0.001,,
1904952,133,14275,440.12,-481.21266972999996,5524,1903863,-72.90454845428467,8.591050317883491,0.001,,
1905000,,,,,,1904863,-73.15766117858887,7.267848568558693,0.001,1000.0,746.3414211924188
1906052,133,14294,439.38,-480.61248691000003,5528,1905943,-73.033398073111,7.349756366865975,0.001,,
1909096,133,14305,429.82,-469.88820367999995,5532,1908007,-73.07416902160645,7.181731505393982,0.001,,
1910000,,,,,,1909038,-74.10500117710659,7.507347583770752,0.001,1000.0,708.5807738904841
1911127,133,14324,447.13,-488.69491404000007,5536,1910038,-72.96763179016114,7.0293422185182575,0.001,,
1915000,,,,,,1914038,-73.10198678588867,7.1858869918584825,0.001,1000.0,601.0575212776661
1915127,133,14353,475.86,-519.85124635,5540,,,,,,
1917247,133,14367,476.0,-520.01825058,5544,1917075,-72.84185197618272,6.565272601875099,0.001,,
1917457,133,14368,465.88,-509.15384301,5548,1917322,-73.18411221711531,8.515104625536049,0.001,,
1919550,133,14375,474.4,-518.1585249999999,5552,1918461,-73.89696131525812,6.5766168800560205,0.001,,
1920000,,,,,,1919850,-72.85648345947266,8.098739683628082,0.001,1000.0,711.8575835455209
1920061,133,14389,467.91,-511.22983375999996,5556,,,,,,
1921369,133,14395,459.6,-502.57180327000003,5560,1921139,-73.29062090979681,8.6446849140856,0.001,,
1921801,133,14398,441.47,-483.3734969700001,5564,1921685,-73.139185052169,7.807228551099175,0.001,,
1922075,133,14399,413.85,-453.48649774999996,5568,1921929,-73.5407952202691,7.4251811901728315,0.001,,
1925000,,,,,,1924053,-73.08284435850202,7.544092635610211,0.001,1000.0,627.3781955410144
1925142,133,14418,414.35,-453.87857026,5572,,,,,,
1927362,133,14433,422.3,-462.04626086999997,5576,1927144,-73.18305076599121,7.081167135238648,0.001,,
1929447,133,14443,422.5,-462.30082436,5580,1929297,-73.09616415405273,7.729287869334221,0.001,,
1929698,133,14444,422.09,-461.7057198800001,5584,1929560,-73.01964717441135,8.612006101343367,0.001,,
1930000,,,,,,1929609,-73.05631287892659,6.978504137117035,0.001,1000.0,609.7976486450992
1931765,133,14463,440.44,-481.4307386500001,5588,1931625,-73.18892515563965,7.309810275554657,0.001,,
1933110,133,14469,432.07,-473.16330469,5592,1932950,-73.15892607116699,6.97585159432888,0.001,,
1935000,,,,,,1934122,-73.17635835266114,6.933693779826164,0.001,1000.0,706.3249465887668
1935257,133,14489,442.34,-484.19154281000004,5596,1935122,-73.11287129211426,7.279287622332573,0.001,,
1937038,133,14498,437.82,-479.3108352700001,5600,1936889,-73.11311906433106,7.633467797756195,0.001,,
1937364,133,14499,410.61,-450.14927350000005,5604,1937237,-73.18357094128926,7.894136161232988,0.001,,
1938631,133,14506,402.22,-440.65346088000007,5608,1938513,-73.32606735229493,6.84247989654541,0.001,,
1938745,133,14506,401.39,-439.69755287,5612,1938642,-73.10274696350098,6.230029261630515,0.001,,
1940000,,,,,,1939735,-73.15419354248047,7.554766180157661,0.001,1000.0,620.7444251779656
1940824,133,14522,410.75,-449.92636353,5616,,,,,,
1942902,133,14532,400.61,-439.10336512999993,5620,1941813,-73.36974750865589,7.0964792293051016,0.001,,
1944177,133,14542,392.25,-430.1352562600001,5624,1943911,-72.91777681049548,9.047437246029194,0.001,,
1944355,133,14543,383.03,-420.08835915000003,5628,1944193,-72.94218078613281,6.34374894618988,0.001,,
1945000,,,,,,1944544,-73.20267221483134,8.088312098535441,0.001,1000.0,273.5608265086572
1945653,133,14558,365.57,-401.36261154,5632,1945544,-73.0552861328125,7.841162827253342,0.001,,
1947817,133,14564,366.9,-402.36540214,5636,1946728,-73.99870427449544,7.336390083119021,0.001,,
1947954,133,14569,328.27,-360.51203838999993,5640,1947807,-73.43466059366862,6.635981035232544,0.001,,
1950000,,,,,,1949865,-73.20225047302246,7.565157749891281,0.001,1000.0,644.3307005237788
1951954,133,14595,347.07,-380.02257556000006,5644,1950865,-73.17511380004883,7.961084165930748,0.001,,
1952330,133,14601,348.73,-381.93700294,5648,1952196,-72.98390082157019,8.133933370763605,0.001,,
1954359,133,14611,348.09,-381.69346170000006,5652,1954253,-73.09159098815918,7.4231386651992795,0.001,,
1955000,,,,,,1954373,-72.88362450693168,8.595068609830244,0.001,1000.0,613.7887633293867
1955620,133,14625,355.59,-389.66910083000005,5656,1955437,-73.08613014221191,8.721038421615958,0.001,,
1957730,133,14636,363.61,-398.21853126999997,5660,1957559,-73.13105283464704,6.134453185967037,0.001,,
1958944,133,14642,371.43,-406.45703773,5664,1958694,-74.26809056599934,9.496259033679962,0.001,,
1960000,,,,,,1959011,-73.45444948245317,8.122201890517504,0.001,1000.0,605.0822530142498
1961156,133,14658,390.81,-427.54594018000006,5668,1960067,-73.46634919302804,8.093875059059688,0.001,,
1962260,133,14667,371.18,-406.45022554,5672,1962127,-73.36693881225585,7.718287727952004,0.001,,
1962877,133,14670,355.15,-388.85703053000003,5676,1962733,-72.5705919265747,6.8168769909785345,0.001,,
1963971,133,14672,345.24,-378.2051725000001,5680,1962882,-73.45035648345947,6.245995950698853,0.001,,
1965000,,,,,,1964903,-73.79694519042968,7.1881825015658425,0.001,1000.0,591.9077392560546
1965095,133,14690,353.97,-387.3515521400001,5684,1964963,-73.00336100260417,6.833847165107727,0.001,,
1967363,133,14697,355.98,-389.62257784999997,5688,1966274,-73.85704135894775,8.333546034495036,0.001,,
1968674,133,14707,355.64,-389.11134380000004,5692,1968401,-73.45590145029921,7.926639813057919,0.001,,
1970000,,,,,,1969744,-72.7917206327794,7.585338790537947,0.001,1000.0,678.8133917739149
1970833,133,14724,355.76,-389.01138457,5696,,,,,,
1972052,133,14733,350.14,-383.01992778,5700,1971855,-72.39057540893555,6.947339691766879,0.001,,
1972302,133,14734,349.38,-382.26301252999997,5704,1972116,-73.89843641008649,7.9813105943726335,0.001,,
1974408,133,14745,357.77,-391.07468795999995,5708,1974230,-73.228537399292,7.359992396354675,0.001,,
1975000,,,,,,1974431,-73.05586242675781,7.722714726413999,0.001,1000.0,506.1377839206369
1975638,133,14760,368.93,-402.82226992999995,5712,1975493,-72.86975442209551,9.475884960543725,0.001,,
1976741,133,14766,359.17,-392.65706441,5716,1976635,-73.04270597839356,7.458889822006226,0.001,,
1978830,133,14772,359.28,-392.52910897000004,5720,1977741,-73.41243141575863,6.795963067757456,0.001,,
1979979,133,14782,358.02,-391.06802127,5724,1979850,-73.39702678862072,7.328641181968781,0.001,,
1980000,,,,,,1979890,-73.04691734313965,7.670069479942322,0.001,1000.0,497.9358821840957
1981352,133,14794,369.97,-404.1793830000001,5728,1980263,-72.99859254256539,6.935243885567847,0.001,,
1983468,133,14808,378.15,-413.26947572000006,5732,1983335,-73.09770127868653,7.301040994644165,0.001,,
1983607,133,14809,357.9,-391.61007151000007,5736,1983491,-73.36211074026008,5.958910973448503,0.001,,
1985000,,,,,,1984597,-73.32933405825966,7.264527528713911,0.001,1000.0,480.5442457675737
1985686,133,14824,377.32,-413.49320814999993,5740,,,,,,
1986884,133,14830,349.3,-383.94255699,5744,1985795,-72.3358906337193,8.57058314482371,0.001,,
1988082,133,14840,357.52,-392.45004077,5748,1987963,-73.56766148617393,7.148321666215596,0.001,,
1990000,,,,,,1989045,-73.3541202545166,7.5705036654472355,0.001,1000.0,483.5276133710751
1990224,133,14859,358.65,-392.88420875,5752,1990045,-73.29184866333007,7.549970655083657,0.001,,
1991456,133,14865,358.36,-392.5545166,5756,1991311,-73.99415118877704,8.132159893329327,0.001,,
1992535,133,14871,348.05,-381.33143701999995,5760,1992437,-73.34160638427734,7.583563009500503,0.001,,
1994769,134,14881,358.25,-391.97827497999987,5764,1994488,-73.42508226013183,7.475897922992706,0.001,,
1995000,,,,,,1994680,-73.59803191820781,7.740468158076207,0.001,1000.0,332.085946904053
1997849,134,14901,366.93,-401.1777218099999,5768,1996760,-73.37175482177734,7.581004993438721,0.001,,
2000000,,,,,,1999807,-73.35969448852539,7.650189604759216,0.001,1000.0,540.992518131435
2000134,134,14924,378.74,-414.39117006,5772,,,,,,
