rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_reward,eval/mean_ep_length
895.2188884799999,987,241664,161.8,244,118,,,,,,,,,,,,,
905.32908534,992,243712,163.61,245,119,0.01599655,-13.93348442018032,0.0003,0.2,1180,708.6474609375,0.7939647883176804,0.9764389991760254,-0.027567390631884337,0.1185546875,1899.6104417800902,,
,,245000,,,,0.015431145,-13.932005628943443,0.0003,0.2,1190,743.0610961914062,0.8424808979034424,0.9763151407241821,-0.026197054260410368,0.0986328125,1574.658912086487,1747.8021558456123,311.25
932.31954894,1006,245760,168.1,244,120,,,,,,,,,,,,,
932.4722557600002,1011,247808,168.47,245,121,0.01678848,-13.926822906732559,0.0003,0.2,1200,797.1876831054688,0.7559899240732193,0.9754234552383423,-0.028209064641851002,0.122607421875,1606.1703378677369,,
926.4362086699999,1016,249856,167.49,245,122,0.015295596,-13.920019245147705,0.0003,0.2,1210,591.1751098632812,0.7300658822059631,0.975080668926239,-0.024195299136044922,0.10810546875,2425.5935371398928,,
,,250000,,,,0.012735559,-13.916158789396286,0.0003,0.2,1220,385.4959411621094,0.8237298130989075,0.9746009111404419,-0.02329642924014479,0.101953125,1452.9238611221313,1767.6093583904208,313.8
894.8956289,1030,251904,162.11,244,123,,,,,,,,,,,,,
905.6449443600002,1036,253952,164.0,245,124,0.013752406,-13.913345164060592,0.0003,0.2,1230,458.4643249511719,0.7988680452108383,0.9746796488761902,-0.023852933043963277,0.10185546875,1496.883020401001,,
,,255000,,,,0.021406814,-13.91481301188469,0.0003,0.2,1240,529.4962158203125,0.7919225841760635,0.9749745726585388,-0.027186337887542322,0.146044921875,1643.0878580093383,1651.065089866519,292.6
908.3278589500001,1050,256000,164.63,243,125,,,,,,,,,,,,,
912.6291600599999,1055,258048,165.34,244,126,0.014635721,-13.916883373260498,0.0003,0.2,1250,409.5692443847656,0.8151286989450455,0.9750192761421204,-0.024268725587171504,0.10712890625,1446.9050634384155,,
,,260000,,,,0.01541164,-13.91728226840496,0.0003,0.2,1260,419.3229064941406,0.8116199821233749,0.9750797152519226,-0.029697360677528196,0.1146484375,1464.614889717102,1679.688643045351,300.0
952.48865832,1070,260096,172.29,242,127,,,,,,,,,,,,,
964.9653602799999,1076,262144,174.64,243,128,0.015214091,-13.91579174697399,0.0003,0.2,1270,542.9535522460938,0.7721481025218964,0.9746736884117126,-0.02707344890513923,0.116015625,1613.924665737152,,
942.63841475,1081,264192,170.45,244,129,0.013017784,-13.908908653259278,0.0003,0.2,1280,606.716552734375,0.7490847706794739,0.9738141298294067,-0.024329693589243105,0.08876953125,1999.6022695541383,,
,,265000,,,,0.013889838,-13.903160047531127,0.0003,0.2,1290,329.8684387207031,0.712836503982544,0.9738430976867676,-0.02242480486165732,0.10361328125,2352.733345222473,1800.622519499436,327.1
959.78460941,1095,266240,173.61,243,130,,,,,,,,,,,,,
995.08121643,1100,268288,179.89,243,131,0.013297034,-13.90396498143673,0.0003,0.2,1300,518.9515380859375,0.6849101781845093,0.9739263653755188,-0.02654361043823883,0.105419921875,2333.0484470367433,,
,,270000,,,,0.015427349,-13.903814959526063,0.0003,0.2,1310,623.5574340820312,0.6817188262939453,0.9736822247505188,-0.024558262093341908,0.113330078125,2173.651213645935,1723.2551395857706,313.95
1008.75885968,1113,270336,182.44,242,132,,,,,,,,,,,,,
987.47582113,1118,272384,178.86,243,133,0.019472428,-13.90043183863163,0.0003,0.2,1320,486.1119079589844,0.7361264526844025,0.9736104011535645,-0.022444724338129163,0.1310546875,1858.7866790771484,,
992.8507062100001,1123,274432,179.42,244,134,0.011657124,-13.901645633578301,0.0003,0.2,1330,299.1477966308594,0.8021287471055984,0.9739691019058228,-0.023967259816708976,0.093212890625,1724.6336545944214,,
,,275000,,,,0.015312867,-13.90043925344944,0.0003,0.2,1340,431.8158264160156,0.8013680577278137,0.9733073115348816,-0.024496652871312107,0.11064453125,1602.5127574920655,1797.7428635656834,325.75
985.98762548,1137,276480,177.93,243,135,,,,,,,,,,,,,
1001.8668520500001,1142,278528,180.56,243,136,0.01811219,-13.896726244688034,0.0003,0.2,1350,782.4299926757812,0.7398697733879089,0.9733335375785828,-0.026177497903699987,0.135986328125,1997.4214712142943,,
,,280000,,,,0.018176805,-13.898271068930626,0.0003,0.2,1360,580.2355346679688,0.7731487900018692,0.9736634492874146,-0.023025713142124003,0.12255859375,1541.5716035842895,1607.5854507528245,291.05
990.89334595,1156,280576,178.38,242,137,,,,,,,,,,,,,
1030.6097373500002,1162,282624,185.27,243,138,0.016132772,-13.90143418610096,0.0003,0.2,1370,646.400390625,0.8149080723524094,0.9738427996635437,-0.02354521008383017,0.108642578125,1531.0914468765259,,
1025.90296616,1168,284672,184.17,243,139,0.019324355,-13.904371994733811,0.0003,0.2,1380,508.1241455078125,0.7960519343614578,0.9740433096885681,-0.02901642923388863,0.145068359375,1305.391584300995,,
,,285000,,,,0.013242411,-13.909818091988564,0.0003,0.2,1390,636.6134033203125,0.8089672774076462,0.97524493932724,-0.023125600826460868,0.094970703125,1439.6985080718994,1654.7352662071585,300.4
1012.6531149799999,1182,286720,181.65,242,140,,,,,,,,,,,,,
1030.5876728,1188,288768,184.54,243,141,0.013282357,-13.915032204985618,0.0003,0.2,1400,1135.2418212890625,0.7651409804821014,0.9750201106071472,-0.02543211974843871,0.105322265625,2243.1908157348635,,
,,290000,,,,0.014394863,-13.915076464414597,0.0003,0.2,1410,590.796875,0.7722873389720917,0.9755008816719055,-0.023141872469568624,0.111279296875,1497.9724599838257,1521.9229213103652,276.15
1000.3247949500002,1201,290816,179.46,241,142,,,,,,,,,,,,,
989.6753785000001,1207,292864,177.98,242,143,0.011741372,-13.91688193976879,0.0003,0.2,1420,501.66265869140625,0.7832062393426895,0.9751793146133423,-0.022965782653773203,0.0939453125,1844.1863094329833,,
985.06688306,1213,294912,177.02,242,144,0.017137704,-13.910705971717835,0.0003,0.2,1430,576.90234375,0.7939463555812836,0.9745427966117859,-0.02213540088851005,0.108984375,1730.936252975464,,
,,295000,,,,0.014917636,-13.905329206585884,0.0003,0.2,1440,635.9364013671875,0.7200604975223541,0.9740406274795532,-0.027496288204565643,0.109033203125,2284.3331903457643,1536.1465633761138,274.35
992.00997268,1227,296960,178.27,241,145,,,,,,,,,,,,,
1006.2403070300002,1233,299008,180.88,242,146,0.018065188,-13.900437799096107,0.0003,0.2,1450,659.0907592773438,0.8203525692224503,0.9736284613609314,-0.02486307224316988,0.12138671875,1447.2089924812317,,
,,300000,,,,0.01988341,-13.898507884144783,0.0003,0.2,1460,332.5692443847656,0.7189333438873291,0.9737747311592102,-0.02123491439560894,0.12421875,1829.3939012527467,1381.9025684207677,250.7
994.0241827200001,1246,301056,178.46,241,147,,,,,,,,,,,,,
1012.3934592999999,1252,303104,181.46,242,148,0.015589355,-13.899617886543274,0.0003,0.2,1470,541.7650146484375,0.7975482791662216,0.9737357497215271,-0.023227775482519065,0.102099609375,1636.9454795837403,,
,,305000,,,,0.0148560135,-13.900565707683564,0.0003,0.2,1480,923.8236694335938,0.7534709572792053,0.9740602374076843,-0.026479087900952436,0.11708984375,1701.9182279586792,1646.5785640023648,294.85
1038.82294748,1266,305152,185.97,240,149,,,,,,,,,,,,,
1034.3760888699999,1272,307200,185.6,241,150,0.016419753,-13.905921724438667,0.0003,0.2,1490,732.8518676757812,0.7244575321674347,0.9748326539993286,-0.02394662266015075,0.11513671875,1812.4554681777954,,
1056.02053665,1278,309248,189.14,241,151,0.023441397,-13.909039691090584,0.0003,0.2,1500,550.8425903320312,0.7768821716308594,0.9748409390449524,-0.020969607152801474,0.134912109375,1642.4677156448365,,
,,310000,,,,0.014496356,-13.906489878892899,0.0003,0.2,1510,542.9066162109375,0.7368342280387878,0.9743003845214844,-0.02426919492718298,0.112548828125,1813.8819425582885,1656.3610737271606,297.6
1092.18573104,1292,311296,195.04,240,152,,,,,,,,,,,,,
1097.58311087,1297,313344,196.02,241,153,0.012956035,-13.904313784837722,0.0003,0.2,1520,737.8861694335938,0.7833719998598099,0.9743905067443848,-0.023452489060582594,0.0935546875,1553.9010120391845,,
,,315000,,,,0.017561033,-13.903177201747894,0.0003,0.2,1530,1509.459716796875,0.8021555989980698,0.974057137966156,-0.029574446281185374,0.1232421875,1600.5098909378053,1849.3868135428056,338.1
1121.19045675,1313,315392,200.03,240,154,,,,,,,,,,,,,
1121.08067096,1319,317440,199.92,240,155,0.022500813,-13.902891272306443,0.0003,0.2,1540,318.1947326660156,0.8757622763514519,0.974463939666748,-0.027659956135903486,0.1349609375,963.9546689987183,,
1113.7683398400002,1325,319488,199.12,241,156,0.015248864,-13.90155728161335,0.0003,0.2,1550,339.0863037109375,0.7522779703140259,0.9734411239624023,-0.025524707144359126,0.126123046875,1736.5339819908143,,
,,320000,,,,0.01586318,-13.894773253798485,0.0003,0.2,1560,385.75653076171875,0.812463790178299,0.9733606576919556,-0.025380710256285965,0.112109375,1483.7666500091552,1962.9176388189196,357.0
1143.5661172799998,1341,321536,204.56,239,157,,,,,,,,,,,,,
1157.1863457599998,1347,323584,207.11,240,158,0.020443734,-13.889853683114051,0.0003,0.2,1570,552.064208984375,0.8117967396974564,0.9722186923027039,-0.03153524624358397,0.140478515625,1359.7668248176574,,
,,325000,,,,0.016385164,-13.881705781817436,0.0003,0.2,1580,435.0431823730469,0.8120276033878326,0.9718619585037231,-0.02719230765942484,0.12421875,1451.1416109085083,1803.0035219788551,324.35
1137.9361381400001,1363,325632,203.8,238,159,,,,,,,,,,,,,
1137.9331335000002,1368,327680,203.24,239,160,0.01521589,-13.883860322833062,0.0003,0.2,1590,647.0367431640625,0.8066972941160202,0.9727213978767395,-0.02500117965391837,0.103857421875,1606.5623594284057,,
1177.07260287,1374,329728,210.93,239,161,0.02623382,-13.886072057485581,0.0003,0.2,1600,360.3818664550781,0.7695298939943314,0.9720579385757446,-0.025556044804397972,0.158984375,1310.5055220603942,,
,,330000,,,,0.012437386,-13.879745835065842,0.0003,0.2,1610,574.1048583984375,0.7640960663557053,0.9716426134109497,-0.023118867227458394,0.095068359375,1831.9122861862184,1720.704379598162,307.95
1179.48261367,1390,331776,211.5,238,162,,,,,,,,,,,,,
1180.7195666,1396,333824,211.84,239,163,0.016937772,-13.88028963804245,0.0003,0.2,1620,484.4044189453125,0.8349891602993011,0.9723626971244812,-0.02750255602004472,0.118798828125,1565.287727355957,,
,,335000,,,,0.01392321,-13.88205835223198,0.0003,0.2,1630,507.5771484375,0.7459465265274048,0.9720501899719238,-0.025668973647407257,0.1017578125,1814.205498123169,1692.2611175447703,309.15
1179.12145095,1410,335872,211.53,238,164,,,,,,,,,,,,,
1178.42646943,1416,337920,211.61,238,165,0.014483368,-13.875288435816765,0.0003,0.2,1640,499.24700927734375,0.7181468605995178,0.9707821011543274,-0.022691314069379586,0.1125,1991.7150619506835,,
1206.89924437,1422,339968,217.17,238,166,0.015432386,-13.862755382061005,0.0003,0.2,1650,477.1163635253906,0.7703640758991241,0.9700855612754822,-0.023202877532457932,0.111865234375,2001.1944599151611,,
,,340000,,,,0.024309715,-13.856064915657043,0.0003,0.2,1660,304.5931091308594,0.7812715768814087,0.9691120982170105,-0.0294935793033801,0.15712890625,1744.6089029312134,1682.789569054544,305.65
1216.4203077600002,1437,342016,218.44,237,167,,,,,,,,,,,,,
1254.9396763999998,1443,344064,225.12,238,168,0.022902781,-13.845437049865723,0.0003,0.2,1670,562.365966796875,0.8172963559627533,0.9680884480476379,-0.023779648405616173,0.14677734375,1328.5831051826476,,
,,345000,,,,0.0187688,-13.834905737638474,0.0003,0.2,1680,516.2660522460938,0.7644694745540619,0.9673089385032654,-0.02260735281452071,0.134765625,1905.9479270935058,1860.6663266956807,330.45
1237.3980386800001,1459,346112,221.83,237,169,,,,,,,,,,,,,
1256.0066605099998,1465,348160,225.66,237,170,0.016616363,-13.823627164959907,0.0003,0.2,1690,463.22393798828125,0.8363849520683289,0.9657580256462097,-0.02731962349207606,0.122412109375,1410.231213760376,,
,,350000,,,,0.015991982,-13.81653127670288,0.0003,0.2,1700,1009.6192626953125,0.7590704262256622,0.9662687182426453,-0.028139381729124578,0.1181640625,1918.0617692947387,1780.4807901844383,317.65
1248.71413153,1478,350208,224.09,236,171,,,,,,,,,,,,,
1234.71592587,1483,352256,222.21,237,172,0.0154799465,-13.822965347766877,0.0003,0.2,1710,324.9565734863281,0.7682377696037292,0.9666725397109985,-0.027054105079150757,0.102587890625,1798.8277179718018,,
1246.85419841,1489,354304,224.74,237,173,0.022582464,-13.821825894713403,0.0003,0.2,1720,662.177734375,0.740497499704361,0.9661645889282227,-0.02544289304933045,0.135009765625,2043.3313781738282,,
,,355000,,,,0.015609363,-13.817136061191558,0.0003,0.2,1730,399.417236328125,0.7760435491800308,0.9658589363098145,-0.02427187077701092,0.11279296875,2064.365281867981,1834.7658264875413,320.75
1244.92982891,1504,356352,224.28,236,174,,,,,,,,,,,,,
1264.72505532,1510,358400,227.65,237,175,0.017846396,-13.817063549160958,0.0003,0.2,1740,433.42474365234375,0.7695465534925461,0.9660402536392212,-0.021719408492208457,0.123388671875,2210.4858688354493,,
,,360000,,,,0.020605654,-13.820435944199563,0.0003,0.2,1750,582.5313110351562,0.7929145395755768,0.9662437438964844,-0.024969267936830873,0.154150390625,1963.007513141632,1954.3526530027389,346.45
1249.00474871,1526,360448,224.62,236,176,,,,,,,,,,,,,
1199.93091699,1532,362496,215.49,236,177,0.016872928,-13.821751376986503,0.0003,0.2,1760,409.3459777832031,0.7972144782543182,0.9664323925971985,-0.022032821385073474,0.1419921875,1653.5269458770751,,
1183.7518698699998,1537,364544,212.6,237,178,0.0139047485,-13.819855764508247,0.0003,0.2,1770,1040.6129150390625,0.8153498321771622,0.9658122062683105,-0.02432582545443438,0.111865234375,1844.3764600753784,,
,,365000,,,,0.01765512,-13.818459504842759,0.0003,0.2,1780,1479.5035400390625,0.7440802454948425,0.9665226340293884,-0.029457424851716495,0.13466796875,2148.7917238235473,1942.6788619607687,348.8
1205.28971758,1553,366592,216.58,235,179,,,,,,,,,,,,,
1213.7105455599997,1559,368640,218.33,236,180,0.020256583,-13.822654283046722,0.0003,0.2,1790,536.7465209960938,0.7692103385925293,0.9666227698326111,-0.029507878617732786,0.1310546875,1655.7682395935058,,
,,370000,,,,0.01642534,-13.824715620279312,0.0003,0.2,1800,606.79443359375,0.7819377034902573,0.9670158624649048,-0.026829333265777678,0.12001953125,1774.988068008423,1974.7778839588166,350.25
1208.92450838,1574,370688,217.32,235,181,,,,,,,,,,,,,
1182.7987096299998,1580,372736,211.7,235,182,0.018489443,-13.82334017753601,0.0003,0.2,1810,732.2431640625,0.8078729808330536,0.9664109349250793,-0.023474275680200662,0.1263671875,1659.9945320129395,,
1177.2991848000001,1585,374784,210.45,236,183,0.012894392,-13.820824658870697,0.0003,0.2,1820,609.4376831054688,0.8301213532686234,0.9666215777397156,-0.02497675415943377,0.108984375,1574.732843208313,,
,,375000,,,,0.013399897,-13.81691795885563,0.0003,0.2,1830,536.8766479492188,0.7203033864498138,0.9655656218528748,-0.023082913932739757,0.101220703125,1890.699990272522,2078.5172956079246,367.4
1166.6339562599999,1602,376832,208.77,235,184,,,,,,,,,,,,,
1147.25381234,1607,378880,205.47,235,185,0.022472724,-13.810560548305512,0.0003,0.2,1840,249.57760620117188,0.8419286459684372,0.9654225707054138,-0.023308353679021822,0.157080078125,1536.3685752868653,,
,,380000,,,,0.01850811,-13.808197233080865,0.0003,0.2,1850,493.5076904296875,0.842698946595192,0.965061604976654,-0.023716593053541145,0.15478515625,1349.5143352508544,1858.3040933156385,331.15
1154.2370863600001,1623,380928,207.02,234,186,,,,,,,,,,,,,
1165.69632022,1629,382976,209.22,235,187,0.02104541,-13.805751845240593,0.0003,0.2,1860,469.6173400878906,0.767929196357727,0.9650449752807617,-0.02888449396705255,0.135791015625,1845.0689086914062,,
,,385000,,,,0.015917834,-13.805172443389893,0.0003,0.2,1870,718.1327514648438,0.7942630052566528,0.9646162390708923,-0.02806956322165206,0.123828125,1722.2257801055907,1855.727069502324,326.9
1131.79465669,1644,385024,202.97,234,188,,,,,,,,,,,,,
1112.6699684300002,1649,387072,199.09,234,189,0.014789777,-13.799791932106018,0.0003,0.2,1880,402.3203430175781,0.818504199385643,0.9642077684402466,-0.026824692694935946,0.105859375,1520.0928625106812,,
1111.38427578,1655,389120,199.1,235,190,0.017327532,-13.794386261701584,0.0003,0.2,1890,666.0022583007812,0.8069707602262497,0.9635729193687439,-0.025983106132480317,0.12333984375,1497.086717224121,,
,,390000,,,,0.020874264,-13.788902759552002,0.0003,0.2,1900,400.9486389160156,0.7919257283210754,0.9632245302200317,-0.024371662898920475,0.149755859375,1832.0539964675904,2004.272498267889,348.25
1120.24347657,1673,391168,200.11,233,191,,,,,,,,,,,,,
1133.24563191,1678,393216,202.58,234,192,0.017193813,-13.785829329490662,0.0003,0.2,1910,500.2722473144531,0.8315715044736862,0.963090717792511,-0.027416596407420002,0.123779296875,1342.275997066498,,
,,395000,,,,0.021350708,-13.780293488502503,0.0003,0.2,1920,616.7323608398438,0.7508861124515533,0.9624517560005188,-0.02005704541807063,0.11220703125,1681.214693069458,1746.316302257031,306.05
1139.84878977,1692,395264,203.58,233,193,,,,,,,,,,,,,
1165.2849542999998,1698,397312,207.69,233,194,0.018643964,-13.773134729266166,0.0003,0.2,1930,499.5979919433594,0.83926160633564,0.9616081118583679,-0.02371697143826168,0.124462890625,1264.1720346450807,,
1182.82067157,1703,399360,211.18,234,195,0.022780124,-13.75997928082943,0.0003,0.2,1940,538.5741577148438,0.7308395802974701,0.9600093960762024,-0.024198138699284756,0.130029296875,1654.0178997039795,,
,,400000,,,,0.027134074,-13.75431386232376,0.0003,0.2,1950,1018.5147705078125,0.7238840758800507,0.9604557156562805,-0.026705774030415342,0.150634765625,2216.1014532089234,1883.0595979009754,330.65
1188.0799116399999,1718,401408,212.44,233,196,,,,,,,,,,,,,
1199.5251738699997,1723,403456,214.35,234,197,0.019380847,-13.751326328516006,0.0003,0.2,1960,1008.3796997070312,0.6890497803688049,0.959557831287384,-0.023839935677824543,0.122705078125,2082.6109022140504,,
,,405000,,,,0.019644104,-13.747151800990105,0.0003,0.2,1970,593.9280395507812,0.724475234746933,0.9596258997917175,-0.029985632761963643,0.128955078125,1958.3674311637878,1822.7691004022956,321.55
1223.37618506,1737,405504,218.94,233,198,,,,,,,,,,,,,
1235.09625749,1742,407552,220.94,233,199,0.018731382,-13.744954493641853,0.0003,0.2,1980,767.8720092773438,0.7407600283622742,0.9591203927993774,-0.02505081059935037,0.129638671875,2048.3450401306154,,
1248.59551885,1748,409600,223.5,234,200,0.019250695,-13.735522145032883,0.0003,0.2,1990,694.4432373046875,0.8013613224029541,0.9580087661743164,-0.023406459300895223,0.121142578125,1439.6408075332643,,
,,410000,,,,0.020006573,-13.723623597621918,0.0003,0.2,2000,522.2039184570312,0.7844968140125275,0.9568253755569458,-0.027338640409288927,0.12958984375,1556.549366569519,1727.2358285967262,312.15
1271.06628581,1762,411648,226.91,233,201,,,,,,,,,,,,,
1286.5273954100003,1768,413696,229.67,233,202,0.02836764,-13.719044205546378,0.0003,0.2,2010,950.2505493164062,0.6513716280460358,0.9572080969810486,-0.01694471051741857,0.135009765625,2132.483669376373,,
,,415000,,,,0.014451825,-13.72144529223442,0.0003,0.2,2020,1187.15380859375,0.7646190822124481,0.9573991894721985,-0.025709612082573587,0.11279296875,1959.5637399673462,1849.0329024877399,334.15
1303.1376402399999,1784,415744,232.76,232,203,,,,,,,,,,,,,
1279.4047301700002,1790,417792,228.29,233,204,0.019406652,-13.72072643339634,0.0003,0.2,2030,399.5227966308594,0.7742922604084015,0.9569968581199646,-0.025792047576396727,0.13671875,1657.7537495613099,,
