time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/n_updates,train/policy_gradient_loss,train/value_loss,train/std,train/learning_rate,eval/mean_ep_length,eval/mean_reward
121,433,571,247808,72.33,363.26588017999995,-22.144228625297547,0.180810546875,0.8826779276132584,0.2,0.026142206,150.5807647705078,1200,-0.04961853282293305,364.1028817653656,0.8918929696083069,0.0003,,
122,434,575,249856,74.85,375.64244509000014,-22.12408576011658,0.2119140625,0.8902410864830017,0.2,0.027153317,89.36851501464844,1210,-0.0526272839459125,350.60833778381345,0.8910344839096069,0.0003,,
,,,250000,,,-22.108775132894515,0.190869140625,0.8609502166509628,0.2,0.025393542,100.3092041015625,1220,-0.049353106986382046,446.6700067996979,0.8903411626815796,0.0003,77.9,420.07094910144804
123,433,580,251904,72.7,366.00898943999994,,,,,,,,,,,,,
124,433,585,253952,72.01,362.59480024,-22.097405242919923,0.2166015625,0.8889813050627708,0.2,0.028403006,141.4884490966797,1230,-0.0528998520312598,369.7017907619476,0.8896830081939697,0.0003,,
,,,255000,,,-22.083805173635483,0.21767578125,0.8630032986402512,0.2,0.030161317,132.00567626953125,1240,-0.053716236620675775,443.59917721748354,0.8887141942977905,0.0003,86.6,449.4217627286911
125,433,590,256000,72.16,363.90426115,,,,,,,,,,,,,
126,433,594,258048,70.89,355.96672543,-22.070351558923722,0.2234375,0.8937221020460129,0.2,0.030478004,131.7212677001953,1250,-0.05438920033047907,347.4947469711304,0.8885008692741394,0.0003,,
,,,260000,,,-22.060695081949234,0.2162109375,0.8866375014185905,0.2,0.028414495,106.53297424316406,1260,-0.05023639179416932,348.02190828323364,0.8876276612281799,0.0003,62.25,306.6798220872879
127,433,599,260096,72.01,360.26265795,,,,,,,,,,,,,
128,434,603,262144,72.85,364.6438416699999,-22.046173369884492,0.217041015625,0.8906395509839058,0.2,0.029634338,96.06465911865234,1270,-0.055384926265105605,302.99444153308866,0.8871471881866455,0.0003,,
129,434,608,264192,71.09,357.02786285,-22.023663371801376,0.230712890625,0.8821683302521706,0.2,0.033219323,181.23165893554688,1280,-0.05147188743285369,378.3727143764496,0.8857288360595703,0.0003,,
,,,265000,,,-21.995436978340148,0.2265625,0.8943656831979752,0.2,0.028834406,153.90350341796875,1290,-0.053222062368877235,316.1023766040802,0.8839880228042603,0.0003,62.8,306.3447752952576
130,433,613,266240,73.54,369.15445193,,,,,,,,,,,,,
131,434,618,268288,74.94,380.3812724400001,-21.96673618555069,0.234765625,0.8892247527837753,0.2,0.030934744,118.11658477783203,1300,-0.054853396306862125,303.46609416007993,0.8828355073928833,0.0003,,
,,,270000,,,-21.94989144206047,0.246826171875,0.9040720462799072,0.2,0.03303802,170.00210571289062,1310,-0.05852221498498693,329.1092281579971,0.8819913864135742,0.0003,56.1,272.911901307106
132,433,623,270336,77.16,389.2525273999999,,,,,,,,,,,,,
133,434,627,272384,78.82,395.97245501000003,-21.933629941940307,0.2314453125,0.880882129073143,0.2,0.03069441,195.42984008789062,1320,-0.05367538213613443,437.24367208480834,0.8813756108283997,0.0003,,
134,435,630,274432,77.42,385.83295093999993,-21.917874467372894,0.182666015625,0.8729684203863144,0.2,0.024339562,193.49795532226562,1330,-0.044323705125134436,448.8677080154419,0.8803448677062988,0.0003,,
,,,275000,,,-21.90359973311424,0.217822265625,0.8691491186618805,0.2,0.03345123,254.93226623535156,1340,-0.05343191244173795,480.42764205932616,0.8799306154251099,0.0003,60.4,291.9364291667938
135,434,635,276480,76.14,380.01103396999997,,,,,,,,,,,,,
136,435,639,278528,74.94,377.31593827000006,-21.89094750881195,0.228076171875,0.891506664454937,0.2,0.03314948,186.0583953857422,1350,-0.0543086625111755,359.5705692768097,0.879199206829071,0.0003,,
,,,280000,,,-21.87901591658592,0.179443359375,0.8885205760598183,0.2,0.022409478,128.920166015625,1360,-0.049817562132375315,418.76032667160035,0.8786398768424988,0.0003,80.1,413.8281235694885
137,434,645,280576,75.41,380.63395681,,,,,,,,,,,,,
138,435,648,282624,75.47,378.56476612,-21.861940574645995,0.237841796875,0.9065292477607727,0.2,0.032078743,93.9741439819336,1370,-0.05721780125750229,327.38824439048767,0.877608060836792,0.0003,,
139,435,653,284672,76.52,383.14146472,-21.859531062841416,0.20498046875,0.8609397858381271,0.2,0.02752341,110.13358306884766,1380,-0.05090143567649648,464.2220396518707,0.8778936862945557,0.0003,,
,,,285000,,,-21.846097004413604,0.256396484375,0.896696500480175,0.2,0.032499954,138.22987365722656,1390,-0.058971315005328505,358.9847421646118,0.87652188539505,0.0003,75.25,405.8346710920334
140,435,659,286720,76.0,382.21802491999995,,,,,,,,,,,,,
141,435,663,288768,75.35,376.1541902199999,-21.833925795555114,0.22138671875,0.888488419353962,0.2,0.029045038,128.562255859375,1400,-0.05469349980412517,348.19693717956545,0.8763247132301331,0.0003,,
,,,290000,,,-21.82969797253609,0.210693359375,0.8807418644428253,0.2,0.027893439,126.28620147705078,1410,-0.0548723008367233,393.03176560401914,0.8762085437774658,0.0003,62.15,302.8298434257507
142,434,668,290816,75.14,375.33089978,,,,,,,,,,,,,
143,435,672,292864,75.29,370.89377367000003,-21.826788932085037,0.22451171875,0.8791821748018265,0.2,0.029589739,132.2100067138672,1420,-0.05180088829656597,379.15421109199525,0.8759520053863525,0.0003,,
144,435,677,294912,74.98,369.7526471099999,-21.813316905498503,0.2451171875,0.8993342444300652,0.2,0.030634169,137.89317321777344,1430,-0.05846400799928233,350.6034112930298,0.8747243285179138,0.0003,,
,,,295000,,,-21.791287249326707,0.2869140625,0.907500609755516,0.2,0.042424988,83.25492095947266,1440,-0.06032030155474786,257.0953318119049,0.8735198974609375,0.0003,74.05,350.05826392173765
145,434,683,296960,73.96,366.6287020600001,,,,,,,,,,,,,
146,435,687,299008,73.3,368.89105745000006,-21.77169222831726,0.2279296875,0.8880204036831856,0.2,0.032851353,83.3983383178711,1450,-0.05284085051389411,350.23236336708067,0.8728848695755005,0.0003,,
,,,300000,,,-21.759119683504103,0.294580078125,0.9150284677743912,0.2,0.04363143,78.4735107421875,1460,-0.05937794200726785,278.71496829986575,0.8726019263267517,0.0003,65.95,316.21543979644775
147,434,692,301056,72.82,369.57757104999996,,,,,,,,,,,,,
148,434,697,303104,73.07,371.09379771999994,-21.75196216702461,0.25205078125,0.8672424852848053,0.2,0.032369427,131.85853576660156,1470,-0.05693009762617294,398.9505769252777,0.8722435235977173,0.0003,,
,,,305000,,,-21.73350071310997,0.260205078125,0.9088339656591415,0.2,0.03678429,103.2274169921875,1480,-0.058614627126371485,312.5404489040375,0.8707085847854614,0.0003,93.6,496.3935012102127
149,434,703,305152,73.61,374.63930254999997,,,,,,,,,,,,,
150,434,707,307200,73.26,370.5902181100001,-21.71229907274246,0.24765625,0.9029749780893326,0.2,0.031932335,77.3811264038086,1490,-0.05800584497919772,318.0939270496368,0.8703081607818604,0.0003,,
151,434,711,309248,73.84,372.88361259,-21.70400488972664,0.2576171875,0.9239281043410301,0.2,0.034422368,101.67514038085938,1500,-0.05824794373766053,257.1656304359436,0.8701391816139221,0.0003,,
,,,310000,,,-21.701024115085602,0.223388671875,0.8843829706311226,0.2,0.032393515,118.0456771850586,1510,-0.051491743285441774,337.0853746891022,0.8696854710578918,0.0003,93.1,485.0290812253952
152,433,717,311296,75.16,380.9055844299999,,,,,,,,,,,,,
153,433,722,313344,75.58,383.8110484100001,-21.692507016658784,0.242431640625,0.9018126875162125,0.2,0.02985386,183.52752685546875,1520,-0.055121829247218555,348.83977551460265,0.8694903254508972,0.0003,,
,,,315000,,,-21.6795205950737,0.225,0.9032670930027962,0.2,0.030532822,105.39315032958984,1530,-0.05359219559759367,335.12230520248414,0.8680710792541504,0.0003,98.9,499.5651384592056
154,432,728,315392,76.92,391.71053763,,,,,,,,,,,,,
155,433,732,317440,78.13,397.99919718000007,-21.65374806523323,0.23447265625,0.907819353044033,0.2,0.031932957,105.1473159790039,1540,-0.056843700469471514,333.02270460128784,0.8669352531433105,0.0003,,
156,433,737,319488,74.85,377.9107894,-21.635020929574967,0.23857421875,0.8945470601320267,0.2,0.031567723,86.81831359863281,1550,-0.05639580793504138,382.90887508392336,0.8661606907844543,0.0003,,
,,,320000,,,-21.631638872623444,0.218798828125,0.8981964513659477,0.2,0.028532257,84.92236328125,1560,-0.05327349212311674,335.8544011116028,0.8662301301956177,0.0003,74.3,361.19924993515014
157,433,742,321536,74.88,376.17774548,,,,,,,,,,,,,
158,433,746,323584,73.1,364.88326997,-21.632539921998976,0.25537109375,0.9085150882601738,0.2,0.036517184,68.77066802978516,1570,-0.05939366913225967,298.55553965568544,0.8662734627723694,0.0003,,
,,,325000,,,-21.620413142442704,0.26337890625,0.9079940170049667,0.2,0.03528881,129.01522827148438,1580,-0.05700450003496371,299.01636984348295,0.8651993274688721,0.0003,106.95,554.6759103536606
159,432,752,325632,72.69,360.0196823,,,,,,,,,,,,,
160,432,757,327680,74.09,368.93032842,-21.60413778424263,0.206298828125,0.9047012403607368,0.2,0.027671307,138.78579711914062,1590,-0.052240860526217146,341.5542013645172,0.8648372292518616,0.0003,,
161,433,761,329728,75.29,375.68573432000005,-21.606086468696596,0.240087890625,0.9097803086042404,0.2,0.032993317,108.1799545288086,1600,-0.05539456339320168,296.25377011299133,0.8655354380607605,0.0003,,
,,,330000,,,-21.60449977517128,0.249169921875,0.9161853492259979,0.2,0.03450546,94.76970672607422,1610,-0.055714515218278395,302.70664336681364,0.8646525740623474,0.0003,90.5,453.2476228833199
162,432,767,331776,75.39,378.35094546,,,,,,,,,,,,,
163,432,771,333824,75.14,378.75991307000004,-21.589248633384706,0.23671875,0.9068322479724884,0.2,0.03428872,161.67474365234375,1620,-0.054198683152208105,378.1625642776489,0.8644213080406189,0.0003,,
,,,335000,,,-21.584119403362273,0.24404296875,0.9123959690332413,0.2,0.036213517,103.33760833740234,1630,-0.054890718526439744,308.11333696842195,0.8637922406196594,0.0003,98.85,513.0212513685226
164,431,778,335872,71.83,363.66015632,,,,,,,,,,,,,
165,432,782,337920,71.6,363.16783975000016,-21.57593212723732,0.253857421875,0.9096676260232925,0.2,0.035538208,138.8325653076172,1640,-0.05642895850469358,283.70656085014343,0.8635777831077576,0.0003,,
166,432,786,339968,70.95,361.04228617,-21.562867295742034,0.2490234375,0.9158487617969513,0.2,0.033717938,59.62296676635742,1650,-0.05969138005748391,234.56769995689393,0.862319827079773,0.0003,,
,,,340000,,,-21.53744333386421,0.246875,0.8890669643878937,0.2,0.031281695,183.73550415039062,1660,-0.05206042799109127,376.6031655311584,0.8613710999488831,0.0003,95.9,507.0408354282379
167,431,792,342016,72.3,368.77153201,,,,,,,,,,,,,
168,432,795,344064,74.52,378.326318,-21.51664243340492,0.23671875,0.8910618051886559,0.2,0.030059129,192.5032501220703,1670,-0.05432589726115111,373.9205705404282,0.8601637482643127,0.0003,,
,,,345000,,,-21.494697207212447,0.2345703125,0.8743790537118912,0.2,0.03365589,156.00355529785156,1680,-0.05793611891567707,417.10674200057986,0.8591117858886719,0.0003,96.0,492.11177189350127
169,431,802,346112,75.62,382.69335583999987,,,,,,,,,,,,,
170,431,806,348160,79.17,400.48931727,-21.474956172704697,0.237353515625,0.909942515194416,0.2,0.029048262,149.121337890625,1690,-0.053792583665926944,325.27267212867736,0.8583592772483826,0.0003,,
,,,350000,,,-21.4685103058815,0.201220703125,0.8832974657416344,0.2,0.026523711,189.7039031982422,1700,-0.04861338323680684,426.7110638141632,0.8584132194519043,0.0003,105.35,535.7868273973465
171,430,813,350208,79.66,403.6885103099999,,,,,,,,,,,,,
172,430,817,352256,77.99,396.38017737,-21.46958671808243,0.226123046875,0.903461791574955,0.2,0.030490087,115.55309295654297,1710,-0.05360369777190499,374.980751991272,0.8585001826286316,0.0003,,
173,431,821,354304,76.54,385.49576143999997,-21.462655752897263,0.2408203125,0.8916871026158333,0.2,0.031867214,102.05233001708984,1720,-0.055836019015987406,341.17372579574584,0.8576923608779907,0.0003,,
,,,355000,,,-21.43788210749626,0.230078125,0.8834021463990211,0.2,0.03156369,107.24820709228516,1730,-0.05520202075713314,430.41740307807925,0.856244683265686,0.0003,104.1,541.2339053988456
174,430,827,356352,74.22,374.52631377,,,,,,,,,,,,,
175,431,831,358400,76.35,386.1432397600001,-21.42830095291138,0.24404296875,0.8947661817073822,0.2,0.035831,100.95899963378906,1740,-0.05655709290876985,337.3055948257446,0.8568194508552551,0.0003,,
,,,360000,,,-21.429072117805482,0.258056640625,0.9045723378658295,0.2,0.036881912,106.37850952148438,1750,-0.055994092207401994,340.07694044113157,0.8562213778495789,0.0003,90.85,489.84583715200426
176,430,836,360448,76.98,389.7554026300001,,,,,,,,,,,,,
177,431,840,362496,79.5,403.6285310600001,-21.39586592912674,0.274169921875,0.8803445994853973,0.2,0.040953808,111.75483703613281,1760,-0.061499553252360784,370.25527114868163,0.8535456657409668,0.0003,,
178,431,845,364544,78.41,398.20369826999996,-21.370090532302857,0.248388671875,0.8890668973326683,0.2,0.03427673,126.16683197021484,1770,-0.05932363799365703,369.2715651988983,0.8536338806152344,0.0003,,
,,,365000,,,-21.365303027629853,0.27255859375,0.9045728072524071,0.2,0.04056754,134.5364990234375,1780,-0.05763714885397349,328.9964167118072,0.8533107042312622,0.0003,97.15,511.39295983314514
179,430,851,366592,76.49,388.37810843000005,,,,,,,,,,,,,
180,430,855,368640,77.97,393.78860502,-21.35955727696419,0.213037109375,0.8768782243132591,0.2,0.031019503,166.8481903076172,1790,-0.050899792098789476,453.79870648384093,0.8531755805015564,0.0003,,
,,,370000,,,-21.345525676012038,0.224560546875,0.8706671744585037,0.2,0.03295744,162.8296661376953,1800,-0.05268850582651794,437.4013790607452,0.8520554900169373,0.0003,75.65,413.329971075058
181,430,860,370688,77.38,390.92191113999996,,,,,,,,,,,,,
182,431,864,372736,77.52,389.20186347000003,-21.3335524559021,0.26455078125,0.900008924305439,0.2,0.0413512,134.34432983398438,1810,-0.0556103752925992,317.8768943071365,0.8515370488166809,0.0003,,
183,431,868,374784,77.89,390.06137027000005,-21.32958033680916,0.2646484375,0.9179620370268822,0.2,0.042289585,111.04203796386719,1820,-0.055898790512583216,286.7260054111481,0.8518680930137634,0.0003,,
,,,375000,,,-21.317840415239335,0.264013671875,0.9076698869466782,0.2,0.033304714,99.16270446777344,1830,-0.059951375902164726,317.238854432106,0.8507179021835327,0.0003,63.45,350.95895023345946
184,431,873,376832,75.63,379.86473743000005,,,,,,,,,,,,,
185,431,877,378880,74.49,375.41790353000005,-21.301702708005905,0.2361328125,0.8885959386825562,0.2,0.032293044,126.13526153564453,1840,-0.05507832005096134,379.8746027946472,0.8500340580940247,0.0003,,
,,,380000,,,-21.28884488940239,0.26962890625,0.9201820716261864,0.2,0.038983986,111.0803451538086,1850,-0.06113563204417005,277.7348056077957,0.8494647145271301,0.0003,69.6,383.2930166244507
186,431,883,380928,75.2,379.55755506,,,,,,,,,,,,,
187,431,887,382976,76.72,384.16302839,-21.27960721254349,0.227978515625,0.8886325508356094,0.2,0.034285616,168.039306640625,1860,-0.05562593709037174,405.3882324695587,0.8492964506149292,0.0003,,
,,,385000,,,-21.2758929669857,0.2115234375,0.8807618170976639,0.2,0.029113874,124.75647735595703,1870,-0.05348300995538011,412.00805697441103,0.8490119576454163,0.0003,68.65,377.4210291624069
188,431,893,385024,76.26,382.22599800999996,,,,,,,,,,,,,
189,431,896,387072,77.59,388.29867787,-21.2629234790802,0.229150390625,0.8974114507436752,0.2,0.034074035,120.53651428222656,1880,-0.05236076765868347,346.10399589538576,0.8479602932929993,0.0003,,
190,432,900,389120,77.43,389.2554714999999,-21.253458702564238,0.23212890625,0.8668584227561951,0.2,0.032463282,168.4779815673828,1890,-0.053113526868401095,404.64086627960205,0.8479937314987183,0.0003,,
,,,390000,,,-21.239078831672668,0.27275390625,0.9204234257340431,0.2,0.038805213,123.49952697753906,1900,-0.05816224986338057,267.19845778942107,0.8467487096786499,0.0003,66.9,369.0122232913971
191,431,906,391168,76.09,383.72096841000007,,,,,,,,,,,,,
192,431,910,393216,75.94,382.31199141,-21.22783080935478,0.221923828125,0.8967262953519821,0.2,0.031189483,151.18115234375,1910,-0.05109774442389607,381.2573308467865,0.8467822670936584,0.0003,,
,,,395000,,,-21.219373655319213,0.246240234375,0.911125048995018,0.2,0.037019167,150.21998596191406,1920,-0.05856223817681894,336.3387665271759,0.8457168340682983,0.0003,63.25,350.76011486053466
193,431,915,395264,76.98,387.6091438,,,,,,,,,,,,,
194,431,920,397312,77.19,389.31394062,-21.19435333609581,0.240869140625,0.8982424214482307,0.2,0.03570678,124.4168472290039,1930,-0.05208278166828677,375.74356985092163,0.8445790410041809,0.0003,,
195,432,924,399360,77.8,394.2304401200001,-21.177462375164033,0.2283203125,0.8830666989088058,0.2,0.02972496,153.57005310058594,1940,-0.053886292639072055,426.5443648815155,0.8439509272575378,0.0003,,
,,,400000,,,-21.15430765748024,0.22744140625,0.8978034406900406,0.2,0.034934353,117.58129119873047,1950,-0.05026468992582522,396.05218453407286,0.8420850038528442,0.0003,68.2,376.8659935712814
196,431,929,401408,79.14,400.4379789000001,,,,,,,,,,,,,
197,432,933,403456,80.97,411.95153923999993,-21.124203830957413,0.238134765625,0.883713461458683,0.2,0.030493822,126.66710662841797,1960,-0.04825643448275514,371.30159571170805,0.8412414789199829,0.0003,,
,,,405000,,,-21.11026037335396,0.267236328125,0.9260447099804878,0.2,0.04066257,102.419189453125,1970,-0.053744059457676484,280.2306368589401,0.8408147692680359,0.0003,63.55,351.10816898345945
198,432,938,405504,78.98,402.95843249000006,,,,,,,,,,,,,
199,432,942,407552,77.46,395.48333099999996,-21.104745292663573,0.222265625,0.9100529029965401,0.2,0.0335038,89.80579376220703,1980,-0.051155156307504515,310.16253623962405,0.8405598402023315,0.0003,,
200,432,946,409600,75.41,383.35646721999996,-21.092898494005205,0.25458984375,0.8899357244372368,0.2,0.03739509,91.43450164794922,1990,-0.055809706554282454,343.1633337974548,0.8397379517555237,0.0003,,
,,,410000,,,-21.07770690917969,0.294921875,0.9142123609781265,0.2,0.048890002,120.15869903564453,2000,-0.05919687723508105,274.75922243595124,0.8389875888824463,0.0003,58.85,325.8025825738907
201,432,951,411648,74.49,379.37638560000005,,,,,,,,,,,,,
202,432,955,413696,74.86,380.70177402,-21.066252326965333,0.283642578125,0.914307028055191,0.2,0.045329876,96.12189483642578,2010,-0.058817040262511,255.31294903755187,0.838753879070282,0.0003,,
,,,415000,,,-21.05875306725502,0.250830078125,0.9023053348064423,0.2,0.036993757,102.63005065917969,2020,-0.054981198778841646,342.3407639503479,0.8380734920501709,0.0003,72.5,400.7566615819931
203,432,961,415744,75.78,386.17045233000005,,,,,,,,,,,,,
204,432,965,417792,76.12,388.06808503,-21.04792946577072,0.267529296875,0.9147433489561081,0.2,0.03701616,80.54302978515625,2030,-0.06096743886591867,278.1231665611267,0.8380199670791626,0.0003,,
205,432,969,419840,77.34,392.71266053000005,-21.02833331823349,0.2974609375,0.8963795825839043,0.2,0.045285646,140.40130615234375,2040,-0.056240280286874625,304.6379490852356,0.8361968994140625,0.0003,,
,,,420000,,,-21.001246756315233,0.259326171875,0.889775387942791,0.2,0.03455635,140.40419006347656,2050,-0.05598888967651874,377.101110458374,0.8352132439613342,0.0003,82.4,448.83196703195574
