time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
852,5.9,5001,69,5.23710575,71,0.23473243415355682,4900,-8.201231002807617,1.7272486686706543,-25.499547958374023,0.0003,,
856,5.91,5027,70,5.284129320000001,71,0.2329656332731247,4926,-7.817326545715332,1.4166758060455322,-25.334651947021484,0.0003,,
860,5.99,5059,70,5.321868019999999,71,0.23079554736614227,4958,-8.489742279052734,1.2963018417358398,-26.22823715209961,0.0003,,
864,5.87,5077,70,5.179950470000001,71,0.22957302629947662,4976,-8.439656257629395,1.3352775573730469,-26.449676513671875,0.0003,,
868,5.84,5101,71,5.15579925,71,0.22794990241527557,5000,-7.64800500869751,1.4009902477264404,-26.578779220581055,0.0003,,
872,5.84,5121,71,5.16692785,71,0.2265983521938324,5020,-7.915787696838379,1.4396251440048218,-27.236530303955078,0.0003,,
876,5.87,5147,71,5.20760901,71,0.22483240067958832,5046,-8.356568336486816,1.2894060611724854,-27.627685546875,0.0003,,
880,5.87,5166,72,5.20423727,71,0.22354209423065186,5065,-8.173041343688965,1.5566598176956177,-27.562164306640625,0.0003,,
884,5.81,5185,72,5.1337086,71,0.2222556322813034,5084,-7.929042816162109,1.3714191913604736,-27.5380859375,0.0003,,
888,5.87,5214,72,5.14857899,71,0.22032296657562256,5113,-8.315387725830078,1.3972654342651367,-27.22818946838379,0.0003,,
892,5.81,5239,73,5.0489068,71,0.21869440376758575,5138,-7.836627960205078,1.3705143928527832,-27.264673233032227,0.0003,,
896,5.78,5259,73,5.01497012,71,0.21741703152656555,5158,-7.706485748291016,1.3142379522323608,-26.904245376586914,0.0003,,
900,5.82,5284,73,5.0477011,71,0.215853750705719,5183,-7.975800514221191,1.4916664361953735,-26.299583435058594,0.0003,,
904,5.85,5309,74,5.032730310000001,71,0.2143106460571289,5208,-7.379855155944824,1.207848310470581,-27.057104110717773,0.0003,,
908,5.79,5330,74,4.949992130000001,71,0.21302089095115662,5229,-7.693971633911133,1.1233131885528564,-26.63001823425293,0.0003,,
912,5.82,5352,74,4.98532647,71,0.2116757035255432,5251,-7.603912353515625,1.2973344326019287,-26.59778594970703,0.0003,,
916,5.87,5375,74,4.982402550000001,71,0.210280641913414,5274,-7.901350975036621,1.3361399173736572,-27.686128616333008,0.0003,,
920,5.83,5398,75,4.94933681,71,0.20887982845306396,5297,-7.602045059204102,1.4032618999481201,-26.921890258789062,0.0003,,
924,5.88,5421,75,4.935627950000001,71,0.20748403668403625,5320,-8.186983108520508,1.3986260890960693,-27.31644630432129,0.0003,,
928,5.86,5448,75,4.91241736,71,0.2058524489402771,5347,-7.302947521209717,1.2666220664978027,-27.963491439819336,0.0003,,
932,5.83,5472,76,4.913738410000001,71,0.20441044867038727,5371,-7.661299705505371,1.2994065284729004,-28.393735885620117,0.0003,,
936,5.8,5492,76,4.87706702,71,0.20320554077625275,5391,-7.737544059753418,1.333698034286499,-28.113943099975586,0.0003,,
940,5.75,5512,76,4.83265207,71,0.20199836790561676,5411,-7.027468681335449,1.253612995147705,-28.860244750976562,0.0003,,
944,5.74,5533,76,4.82221442,71,0.20072533190250397,5432,-7.251908302307129,1.2094732522964478,-29.345966339111328,0.0003,,
948,5.69,5553,77,4.78013727,71,0.1995079517364502,5452,-7.273924827575684,1.022977352142334,-29.678293228149414,0.0003,,
952,5.8,5581,77,4.900067620000001,71,0.19780080020427704,5480,-7.815025329589844,1.2039246559143066,-29.76974105834961,0.0003,,
956,5.72,5599,77,4.80722878,72,0.19671180844306946,5498,-7.061306953430176,1.0951876640319824,-30.228862762451172,0.0003,,
960,5.66,5625,78,4.7711879,72,0.19515156745910645,5524,-6.896881103515625,1.7680950164794922,-30.195785522460938,0.0003,,
964,5.67,5644,78,4.76724029,72,0.1940182000398636,5543,-7.523843765258789,1.3444855213165283,-30.368831634521484,0.0003,,
968,5.59,5660,78,4.65033904,72,0.19307143986225128,5559,-7.304231643676758,1.1214450597763062,-30.11524772644043,0.0003,,
972,5.71,5692,79,4.72436161,72,0.19120410084724426,5591,-7.033614635467529,1.314078688621521,-29.938154220581055,0.0003,,
976,5.69,5716,79,4.62175725,72,0.1898227334022522,5615,-6.750840187072754,0.9685848951339722,-30.302181243896484,0.0003,,
980,5.71,5737,79,4.63038209,72,0.1886257380247116,5636,-6.916766166687012,1.3533101081848145,-30.05998992919922,0.0003,,
984,5.75,5760,79,4.6655262,72,0.18733835220336914,5659,-6.8393683433532715,1.0562429428100586,-29.53948974609375,0.0003,,
988,5.74,5788,80,4.6438706100000005,72,0.18581131100654602,5687,-6.66877555847168,1.0525943040847778,-29.358190536499023,0.0003,,
992,5.72,5811,80,4.60328267,72,0.18457728624343872,5710,-6.444766998291016,0.9722597599029541,-30.17464256286621,0.0003,,
996,5.75,5834,80,4.57807905,72,0.1833433359861374,5733,-6.387657642364502,1.0894430875778198,-30.16912841796875,0.0003,,
1000,5.91,5875,81,4.69629541,72,0.18116582930088043,5774,-7.441443920135498,0.9912877082824707,-29.191055297851562,0.0003,,
1004,5.86,5895,81,4.689172920000001,72,0.18011191487312317,5794,-6.625383377075195,0.8067041635513306,-30.493885040283203,0.0003,,
1008,5.83,5913,81,4.68835458,72,0.17916440963745117,5812,-7.018459796905518,0.8628825545310974,-29.97564697265625,0.0003,,
1012,5.88,5940,82,4.67820807,72,0.1777539849281311,5839,-6.585443496704102,1.0969913005828857,-30.781047821044922,0.0003,,
1016,5.87,5962,82,4.72240693,72,0.17660942673683167,5861,-6.683296203613281,1.0553207397460938,-30.72223472595215,0.0003,,
1020,5.89,5987,82,4.704943210000001,72,0.17531698942184448,5886,-6.6856160163879395,1.071815013885498,-30.930322647094727,0.0003,,
1024,5.85,6006,83,4.7181255,72,0.1743374913930893,5905,-6.353242874145508,1.163539171218872,-30.85967254638672,0.0003,,
1028,5.75,6023,83,4.64018553,72,0.1734578013420105,5922,-7.068140983581543,0.801552414894104,-31.165298461914062,0.0003,,
1032,5.74,6046,83,4.636423110000001,72,0.17227678000926971,5945,-7.04453706741333,0.9434459209442139,-31.680850982666016,0.0003,,
1036,5.85,6077,84,4.76611279,72,0.1706928163766861,5976,-6.714547634124756,1.053964376449585,-31.621078491210938,0.0003,,
1040,5.84,6096,84,4.7679431,72,0.1697220653295517,5995,-6.186214923858643,0.9276999235153198,-32.220699310302734,0.0003,,
1044,5.89,6122,84,4.79213097,72,0.16839095950126648,6021,-6.345207214355469,1.007061243057251,-32.68409729003906,0.0003,,
1048,5.88,6141,85,4.77583262,72,0.16741859912872314,6040,-6.268433570861816,0.8814786672592163,-32.77300262451172,0.0003,,
1052,5.83,6164,85,4.7330433,72,0.1662498265504837,6063,-6.846423149108887,1.018066644668579,-32.59004592895508,0.0003,,
1056,5.91,6190,85,4.81463821,72,0.16495050489902496,6089,-6.612102031707764,0.9280455112457275,-32.241451263427734,0.0003,,
1060,5.93,6218,86,4.870685,72,0.1635829210281372,6117,-6.298559188842773,0.958947479724884,-32.24208450317383,0.0003,,
1064,5.97,6241,86,4.90854301,72,0.16247107088565826,6140,-6.647143840789795,0.8674802780151367,-32.34161376953125,0.0003,,
1068,6.01,6261,86,4.964964160000001,72,0.16151513159275055,6160,-5.887454032897949,0.8756856918334961,-32.083988189697266,0.0003,,
1072,5.89,6281,86,4.8946654700000005,72,0.16056671738624573,6180,-6.063304424285889,1.0546975135803223,-31.974647521972656,0.0003,,
1076,5.89,6305,87,4.9830030800000005,72,0.15943555533885956,6204,-6.084619045257568,0.6692526340484619,-32.531009674072266,0.0003,,
1080,5.95,6332,87,5.06671085,72,0.15817297995090485,6231,-6.409333229064941,0.9734142422676086,-32.101539611816406,0.0003,,
1084,5.93,6353,87,5.05215788,72,0.15719899535179138,6252,-6.169191360473633,0.7207630276679993,-33.01787567138672,0.0003,,
1088,5.87,6375,88,5.02010894,72,0.15618479251861572,6274,-5.94618558883667,0.9318693280220032,-32.034847259521484,0.0003,,
1092,5.84,6395,88,5.00718469,72,0.1552702784538269,6294,-6.315932273864746,0.9320027828216553,-32.679237365722656,0.0003,,
1096,5.82,6416,88,5.0429972,72,0.1543123722076416,6315,-6.362757682800293,0.8150955438613892,-33.452369689941406,0.0003,,
1100,5.7,6445,89,4.934977679999999,72,0.15299443900585175,6344,-5.7488250732421875,0.6929166316986084,-33.483089447021484,0.0003,,
1104,5.7,6465,89,4.92767058,72,0.15209010243415833,6364,-6.118588447570801,1.4334120750427246,-33.59538269042969,0.0003,,
1108,5.79,6492,89,5.025172620000001,72,0.15087047219276428,6391,-5.8321990966796875,0.8421015739440918,-34.17797088623047,0.0003,,
1112,5.8,6520,90,5.09389437,72,0.1496138572692871,6419,-5.760210037231445,0.7891308665275574,-33.73152160644531,0.0003,,
1116,5.81,6543,90,5.11401341,72,0.14858990907669067,6442,-5.937874794006348,0.7776435017585754,-33.94578552246094,0.0003,,
1120,5.78,6565,90,5.152318360000001,72,0.14761677384376526,6464,-6.1437602043151855,0.8602651357650757,-34.247955322265625,0.0003,,
1124,5.84,6590,90,5.21217079,72,0.146518275141716,6489,-5.91288423538208,0.9675540924072266,-34.10435485839844,0.0003,,
1128,5.9,6613,91,5.264411689999999,72,0.14551346004009247,6512,-5.683846473693848,0.8177787661552429,-34.58274459838867,0.0003,,
1132,6.02,6648,91,5.3673769500000015,72,0.14399145543575287,6547,-5.662840843200684,0.9455757141113281,-34.667152404785156,0.0003,,
1136,5.93,6670,92,5.236380359999999,72,0.14304417371749878,6569,-6.051392555236816,0.810871958732605,-35.08649444580078,0.0003,,
1140,5.99,6695,92,5.258836040000001,72,0.14197556674480438,6594,-6.087067604064941,1.0089795589447021,-35.05712127685547,0.0003,,
1144,5.95,6717,92,5.25518673,72,0.14103955030441284,6616,-5.6441802978515625,0.7221970558166504,-35.21208190917969,0.0003,,
1148,5.96,6737,93,5.2824586899999995,72,0.14019492268562317,6636,-6.385798454284668,0.8731918334960938,-35.468441009521484,0.0003,,
1152,5.96,6760,93,5.2577359600000015,72,0.13923123478889465,6659,-5.8133673667907715,0.8871572017669678,-35.1213264465332,0.0003,,
1156,5.95,6785,93,5.23411528,72,0.13818971812725067,6684,-5.192929267883301,0.8980628848075867,-35.878662109375,0.0003,,
1160,5.99,6817,94,5.21487108,72,0.13685576617717743,6716,-5.412705421447754,0.7383342981338501,-35.69480895996094,0.0003,,
1164,5.98,6839,94,5.24597893,72,0.13595019280910492,6738,-5.775234222412109,0.6836896538734436,-36.164363861083984,0.0003,,
1168,6.03,6864,94,5.311913969999999,72,0.13492609560489655,6763,-5.754909992218018,0.8071770071983337,-36.13533020019531,0.0003,,
1172,6.0,6881,95,5.265112529999999,72,0.13423337042331696,6780,-5.745151519775391,0.6216222047805786,-36.109230041503906,0.0003,,
1176,6.04,6909,95,5.3465796999999995,72,0.1331041306257248,6808,-5.544768810272217,0.7224273681640625,-36.277156829833984,0.0003,,
1180,6.0,6932,95,5.32595871,72,0.13219057023525238,6831,-5.686305999755859,0.9157359600067139,-35.071495056152344,0.0003,,
1184,5.98,6951,96,5.30403624,72,0.13146208226680756,6850,-5.970552444458008,0.8266291618347168,-33.669715881347656,0.0003,,
1188,6.0,6975,96,5.32402603,72,0.1305692344903946,6874,-5.6896443367004395,0.6866663694381714,-34.874046325683594,0.0003,,
1192,6.03,6998,96,5.380560050000001,72,0.12972253561019897,6897,-5.934802055358887,0.6700752973556519,-34.343994140625,0.0003,,
1196,6.14,7030,97,5.470092920000002,72,0.1285509467124939,6929,-5.9473419189453125,0.776394248008728,-34.138336181640625,0.0003,,
1200,6.11,7056,97,5.453110410000001,72,0.1276106983423233,6955,-5.456188201904297,0.6728112697601318,-34.978538513183594,0.0003,,
1204,6.13,7078,97,5.457385479999999,72,0.12681347131729126,6977,-5.260329246520996,0.7946218252182007,-35.15572738647461,0.0003,,
1208,6.11,7103,98,5.430249939999999,72,0.12590846419334412,7002,-5.519769191741943,0.8443797826766968,-35.457088470458984,0.0003,,
1212,6.14,7134,98,5.469704949999999,72,0.12478453665971756,7033,-5.676793575286865,0.6081801652908325,-35.441471099853516,0.0003,,
1216,6.08,7151,98,5.394663800000001,72,0.12416886538267136,7050,-4.7870097160339355,0.7519148588180542,-36.84175109863281,0.0003,,
1220,6.07,7172,99,5.3545481,72,0.12340893596410751,7071,-5.213434219360352,0.5963634252548218,-36.672725677490234,0.0003,,
1224,6.01,7191,99,5.318827990000001,72,0.12272372096776962,7090,-5.768052101135254,0.7161785364151001,-36.305381774902344,0.0003,,
1228,6.01,7214,99,5.34239733,72,0.12189389765262604,7113,-5.321211814880371,0.6733580827713013,-37.00445556640625,0.0003,,
1232,5.9,7238,100,5.256375299999999,72,0.12102989852428436,7137,-5.2652788162231445,0.6546041965484619,-36.65086364746094,0.0003,,
1236,5.97,7267,100,5.36437454,72,0.11999475955963135,7166,-5.212960243225098,0.5792886018753052,-37.239967346191406,0.0003,,
1240,5.95,7290,100,5.3961453499999985,72,0.11917383968830109,7189,-5.281133651733398,0.5761539936065674,-37.50322341918945,0.0003,,
1244,5.93,7310,101,5.4007421299999985,72,0.11845694482326508,7209,-5.206170082092285,0.5388014316558838,-38.435890197753906,0.0003,,
1248,6.01,7338,101,5.43320839,72,0.11746051162481308,7237,-5.336747646331787,0.6648849248886108,-37.70191955566406,0.0003,,
1252,6.12,7372,101,5.52605013,72,0.11625735461711884,7271,-5.210753440856934,0.718917965888977,-38.34880447387695,0.0003,,
1256,6.14,7399,102,5.55691337,72,0.11531347781419754,7298,-5.34190559387207,0.700955867767334,-38.80425262451172,0.0003,,
1260,6.1,7427,102,5.512286389999999,72,0.11434539407491684,7326,-5.054134368896484,0.5862621068954468,-39.083824157714844,0.0003,,
1264,6.1,7449,102,5.51244807,72,0.11358920484781265,7348,-4.87619686126709,0.506111741065979,-39.11174011230469,0.0003,,
1268,6.12,7476,103,5.502404799999998,72,0.11266432702541351,7375,-5.194726943969727,0.6165103316307068,-38.93602752685547,0.0003,,
1272,6.14,7495,103,5.515348319999999,72,0.11202050000429153,7394,-5.143571853637695,0.5927954316139221,-38.69657897949219,0.0003,,
1276,6.07,7516,103,5.409693879999999,72,0.11131986975669861,7415,-5.159803867340088,0.46467509865760803,-38.933006286621094,0.0003,,
1280,6.11,7543,104,5.421220799999999,72,0.11043033748865128,7442,-5.145324230194092,0.6254947781562805,-37.782501220703125,0.0003,,
1284,6.2,7571,104,5.454714469999999,72,0.10952301323413849,7470,-5.337789058685303,0.6839433908462524,-38.02328109741211,0.0003,,
1288,6.25,7600,104,5.512957880000001,72,0.10860903561115265,7499,-5.267895698547363,0.6776865720748901,-36.416831970214844,0.0003,,
1292,6.24,7622,105,5.497456529999999,72,0.10793177783489227,7521,-4.938719749450684,0.5261225700378418,-38.729637145996094,0.0003,,
1296,6.1,7640,105,5.360811829999999,72,0.10737671703100204,7539,-5.495110511779785,0.5517628192901611,-36.326683044433594,0.0003,,
1300,6.04,7660,105,5.316096229999999,72,0.10676871240139008,7559,-4.830020427703857,0.627098798751831,-37.927955627441406,0.0003,,
1304,6.07,7685,106,5.342875040000001,72,0.10601254552602768,7584,-4.64601993560791,0.5428009033203125,-37.56616973876953,0.0003,,
1308,6.04,7707,106,5.279371680000001,72,0.1053459569811821,7606,-5.354779243469238,0.5309037566184998,-38.668766021728516,0.0003,,
1312,5.95,7729,106,5.15848813,72,0.10467648506164551,7628,-4.954373359680176,0.49735602736473083,-38.512916564941406,0.0003,,
1316,6.05,7756,107,5.27318049,72,0.1038585975766182,7655,-5.208951473236084,0.5666822195053101,-38.900733947753906,0.0003,,
1320,6.04,7776,107,5.255530270000001,72,0.10325414687395096,7675,-4.938202381134033,0.5032979846000671,-38.91572570800781,0.0003,,
1324,6.07,7798,107,5.273143930000001,72,0.10258981585502625,7697,-5.029817581176758,0.7105963826179504,-39.29365539550781,0.0003,,
1328,6.16,7830,107,5.26340471,72,0.10162277519702911,7729,-4.764982223510742,0.6088928580284119,-40.13705825805664,0.0003,,
1332,6.11,7849,108,5.18846517,72,0.10105094313621521,7748,-4.960509300231934,0.5681097507476807,-39.89390563964844,0.0003,,
1336,6.05,7872,108,5.108080510000001,72,0.10036307573318481,7771,-4.4063005447387695,0.5878521203994751,-40.544677734375,0.0003,,
1340,6.0,7890,108,5.0355492900000005,72,0.09982127696275711,7789,-4.663213729858398,0.5783872604370117,-41.107261657714844,0.0003,,
1344,6.02,7912,109,5.012538440000001,72,0.09915933758020401,7811,-4.631580829620361,0.5568068027496338,-41.107547760009766,0.0003,,
1348,6.04,7942,109,5.06378509,72,0.09826246649026871,7841,-4.86165714263916,0.4822482466697693,-40.86382293701172,0.0003,,
1352,5.92,7964,109,4.96430036,72,0.09761616587638855,7863,-4.425351142883301,0.6112434267997742,-40.255653381347656,0.0003,,
1356,5.83,7982,109,4.8571993099999995,72,0.09709720313549042,7881,-5.095579147338867,0.5518150329589844,-39.21149444580078,0.0003,,
1360,5.8,8007,110,4.81266956,72,0.0963992103934288,7906,-4.673288345336914,0.5732843279838562,-37.721431732177734,0.0003,,
1364,5.84,8033,110,4.8111503099999995,72,0.0956815779209137,7932,-4.875752925872803,0.4891117811203003,-40.26885223388672,0.0003,,
1368,5.86,8062,111,4.81488453,72,0.09488958865404129,7961,-4.985814094543457,0.4401804804801941,-39.043609619140625,0.0003,,
1372,5.88,8083,111,4.8309964800000005,72,0.0943206250667572,7982,-4.802587509155273,0.5018452405929565,-38.77172088623047,0.0003,,
1376,5.93,8109,111,4.8510037299999995,72,0.09362786263227463,8008,-4.744602203369141,0.49366921186447144,-39.34376525878906,0.0003,,
1380,5.93,8136,112,4.83183246,72,0.09291590005159378,8035,-4.638731956481934,0.44905006885528564,-37.981895446777344,0.0003,,
1384,5.86,8157,112,4.82754349,72,0.0923735499382019,8056,-4.751629829406738,0.4628898799419403,-38.07902526855469,0.0003,,
1388,5.82,8182,112,4.75465377,72,0.09172233194112778,8081,-4.454812526702881,0.6503400802612305,-40.05717468261719,0.0003,,
1392,5.9,8212,113,4.8547332899999995,72,0.09093453735113144,8111,-4.771448135375977,0.5730901956558228,-39.80820083618164,0.0003,,
1396,5.92,8232,113,4.89573519,72,0.09041164070367813,8131,-4.99155330657959,0.6140072345733643,-39.580848693847656,0.0003,,
1400,5.91,8251,113,4.8847074699999995,72,0.08991450816392899,8150,-4.833251476287842,0.3892194628715515,-39.79152297973633,0.0003,,
1404,5.92,8277,114,4.92150668,72,0.08924182504415512,8176,-4.663102149963379,0.6164159774780273,-40.38745880126953,0.0003,,
1408,5.96,8303,114,5.01075114,72,0.0885637030005455,8202,-4.4870805740356445,0.4765617251396179,-41.378204345703125,0.0003,,
1412,5.92,8321,114,5.017134789999999,72,0.08809326589107513,8220,-4.6640167236328125,0.5705522894859314,-41.214149475097656,0.0003,,
1416,5.84,8340,115,4.9313782,72,0.0875987783074379,8239,-4.453348159790039,0.7026024460792542,-41.928001403808594,0.0003,,
1420,5.91,8367,115,5.0046767899999995,72,0.086898073554039,8266,-4.7539262771606445,0.6106991767883301,-41.04943084716797,0.0003,,
1424,5.87,8385,115,4.951733190000001,72,0.08644295483827591,8284,-4.723936080932617,0.507574200630188,-40.13789367675781,0.0003,,
1428,5.78,8408,116,4.958022870000001,72,0.08587650954723358,8307,-4.709875106811523,0.46026986837387085,-38.3817253112793,0.0003,,
1432,5.85,8434,116,5.049324580000001,72,0.08524968475103378,8333,-4.462532997131348,0.5805714130401611,-41.73466491699219,0.0003,,
